Source Name	Spot Number	Z	Y	X	Spot Sigma
5AFF045EBD	1	115.0	759.0	1001.0	1.6666666666666665
5AFF045EBD	2	115.0	488.0	544.0	2.333333333333333
5AFF045EBD	3	115.0	411.0	967.0	1.6666666666666665
5AFF045EBD	4	115.0	389.0	535.0	1.6666666666666665
5AFF045EBD	5	115.0	372.0	590.0	1.3333333333333333
5AFF045EBD	6	115.0	229.0	1477.0	1.6666666666666665
5AFF045EBD	7	114.0	528.0	100.0	1.3333333333333333
5AFF045EBD	8	114.0	432.0	903.0	1.3333333333333333
5AFF045EBD	9	113.0	775.0	1502.0	1.6666666666666665
5AFF045EBD	10	113.0	547.0	47.0	1.6666666666666665
5AFF045EBD	11	113.0	431.0	621.0	1.3333333333333333
5AFF045EBD	12	113.0	428.0	751.0	1.3333333333333333
5AFF045EBD	13	113.0	352.0	598.0	1.3333333333333333
5AFF045EBD	14	113.0	29.0	1539.0	1.3333333333333333
5AFF045EBD	15	113.0	5.0	299.0	1.3333333333333333
5AFF045EBD	16	112.0	761.0	593.0	1.3333333333333333
5AFF045EBD	17	112.0	468.0	1133.0	1.3333333333333333
5AFF045EBD	18	112.0	461.0	663.0	1.6666666666666665
5AFF045EBD	19	112.0	420.0	682.0	1.6666666666666665
5AFF045EBD	20	112.0	399.0	551.0	1.3333333333333333
5AFF045EBD	21	112.0	392.0	918.0	2.0
5AFF045EBD	22	112.0	384.0	752.0	1.3333333333333333
5AFF045EBD	23	112.0	384.0	617.0	1.3333333333333333
5AFF045EBD	24	112.0	301.0	1103.0	1.3333333333333333
5AFF045EBD	25	112.0	189.0	426.0	1.3333333333333333
5AFF045EBD	26	112.0	185.0	476.0	1.3333333333333333
5AFF045EBD	27	111.0	776.0	772.0	2.333333333333333
5AFF045EBD	28	111.0	773.0	10.0	1.3333333333333333
5AFF045EBD	29	111.0	716.0	622.0	1.3333333333333333
5AFF045EBD	30	111.0	685.0	306.0	2.0
5AFF045EBD	31	111.0	635.0	804.0	2.0
5AFF045EBD	32	111.0	477.0	947.0	1.6666666666666665
5AFF045EBD	33	111.0	464.0	963.0	1.3333333333333333
5AFF045EBD	34	111.0	439.0	973.0	1.6666666666666665
5AFF045EBD	35	111.0	417.0	751.0	1.3333333333333333
5AFF045EBD	36	111.0	370.0	751.0	1.3333333333333333
5AFF045EBD	37	111.0	358.0	831.0	1.3333333333333333
5AFF045EBD	38	111.0	327.0	563.0	1.3333333333333333
5AFF045EBD	39	111.0	300.0	566.0	1.6666666666666665
5AFF045EBD	40	111.0	295.0	554.0	1.3333333333333333
5AFF045EBD	41	111.0	260.0	690.0	1.3333333333333333
5AFF045EBD	42	111.0	234.0	508.0	1.3333333333333333
5AFF045EBD	43	111.0	168.0	437.0	1.3333333333333333
5AFF045EBD	44	111.0	126.0	1015.0	1.3333333333333333
5AFF045EBD	45	111.0	84.0	1412.0	1.3333333333333333
5AFF045EBD	46	111.0	61.0	1092.0	1.6666666666666665
5AFF045EBD	47	111.0	47.0	704.0	1.3333333333333333
5AFF045EBD	48	111.0	5.0	1121.0	1.3333333333333333
5AFF045EBD	49	110.0	736.0	424.0	1.6666666666666665
5AFF045EBD	50	110.0	707.0	675.0	1.3333333333333333
5AFF045EBD	51	110.0	688.0	284.0	1.6666666666666665
5AFF045EBD	52	110.0	591.0	597.0	1.3333333333333333
5AFF045EBD	53	110.0	571.0	243.0	1.3333333333333333
5AFF045EBD	54	110.0	552.0	22.0	1.6666666666666665
5AFF045EBD	55	110.0	541.0	61.0	1.6666666666666665
5AFF045EBD	56	110.0	488.0	746.0	1.6666666666666665
5AFF045EBD	57	110.0	426.0	756.0	1.6666666666666665
5AFF045EBD	58	110.0	410.0	664.0	1.3333333333333333
5AFF045EBD	59	110.0	399.0	486.0	1.3333333333333333
5AFF045EBD	60	110.0	350.0	1041.0	1.6666666666666665
5AFF045EBD	61	110.0	333.0	905.0	1.3333333333333333
5AFF045EBD	62	110.0	320.0	873.0	1.3333333333333333
