Source Name	Cell ID	pea3 spot count
5AFF045EBD	1	0
5AFF045EBD	2	0
5AFF045EBD	3	4
5AFF045EBD	4	8
5AFF045EBD	5	1
5AFF045EBD	6	3
5AFF045EBD	7	22
5AFF045EBD	8	3
5AFF045EBD	9	8
5AFF045EBD	10	4
5AFF045EBD	11	5
5AFF045EBD	12	6
5AFF045EBD	13	4
5AFF045EBD	14	5
5AFF045EBD	15	6
5AFF045EBD	16	6
5AFF045EBD	17	0
5AFF045EBD	18	3
5AFF045EBD	19	3
5AFF045EBD	20	7
5AFF045EBD	21	2
5AFF045EBD	22	3
5AFF045EBD	23	3
5AFF045EBD	24	14
5AFF045EBD	25	3
5AFF045EBD	26	8
5AFF045EBD	27	11
5AFF045EBD	28	17
5AFF045EBD	29	1
5AFF045EBD	30	8
5AFF045EBD	31	14
5AFF045EBD	32	10
5AFF045EBD	33	23
5AFF045EBD	34	14
5AFF045EBD	35	2
5AFF045EBD	36	3
5AFF045EBD	37	4
5AFF045EBD	38	2
5AFF045EBD	39	1
5AFF045EBD	40	0
5AFF045EBD	41	0
5AFF045EBD	42	6
5AFF045EBD	43	2
5AFF045EBD	44	1
5AFF045EBD	45	2
5AFF045EBD	46	7
5AFF045EBD	47	4
5AFF045EBD	48	1
5AFF045EBD	49	1
5AFF045EBD	50	5
5AFF045EBD	51	1
5AFF045EBD	52	22
5AFF045EBD	53	9
5AFF045EBD	54	8
5AFF045EBD	55	1
5AFF045EBD	56	12
5AFF045EBD	57	19
5AFF045EBD	58	0
5AFF045EBD	59	2
5AFF045EBD	60	16
5AFF045EBD	61	2
5AFF045EBD	62	0
5AFF045EBD	63	9
5AFF045EBD	64	2
5AFF045EBD	65	9
5AFF045EBD	66	7
5AFF045EBD	67	10
5AFF045EBD	68	8
5AFF045EBD	69	1
5AFF045EBD	70	16
5AFF045EBD	71	6
5AFF045EBD	72	10
5AFF045EBD	73	8
5AFF045EBD	74	20
5AFF045EBD	75	1
5AFF045EBD	76	2
5AFF045EBD	77	10
5AFF045EBD	78	0
5AFF045EBD	79	7
5AFF045EBD	80	2
5AFF045EBD	81	10
5AFF045EBD	82	7
5AFF045EBD	83	8
5AFF045EBD	84	9
5AFF045EBD	85	15
5AFF045EBD	86	32
5AFF045EBD	87	11
5AFF045EBD	88	8
5AFF045EBD	89	38
5AFF045EBD	90	36
5AFF045EBD	91	17
5AFF045EBD	92	6
5AFF045EBD	93	1
5AFF045EBD	94	11
5AFF045EBD	95	0
5AFF045EBD	96	9
5AFF045EBD	97	6
5AFF045EBD	98	2
5AFF045EBD	99	19
