Source Name	Cell ID	Predicted Archetype
D486DD3904	1	1
D486DD3904	2	1
D486DD3904	3	2
D486DD3904	4	4
D486DD3904	5	2
D486DD3904	6	1
D486DD3904	7	1
D486DD3904	8	1
D486DD3904	9	2
D486DD3904	10	3
D486DD3904	11	4
D486DD3904	12	1
D486DD3904	13	1
D486DD3904	14	2
D486DD3904	15	1
D486DD3904	16	1
D486DD3904	17	1
D486DD3904	18	2
D486DD3904	19	1
D486DD3904	20	1
D486DD3904	21	1
D486DD3904	22	2
D486DD3904	23	2
D486DD3904	24	1
D486DD3904	25	1
D486DD3904	26	2
D486DD3904	27	2
D486DD3904	28	1
D486DD3904	29	2
D486DD3904	30	4
D486DD3904	31	4
D486DD3904	32	1
D486DD3904	33	1
D486DD3904	34	2
D486DD3904	35	1
D486DD3904	36	1
D486DD3904	37	1
D486DD3904	38	1
D486DD3904	39	1
D486DD3904	40	1
D486DD3904	41	4
D486DD3904	42	4
D486DD3904	43	2
D486DD3904	44	1
D486DD3904	45	2
D486DD3904	46	2
D486DD3904	47	4
D486DD3904	48	2
D486DD3904	49	2
D486DD3904	50	1
D486DD3904	51	4
D486DD3904	52	4
D486DD3904	53	4
D486DD3904	54	2
D486DD3904	55	1
D486DD3904	56	2
D486DD3904	57	2
D486DD3904	58	4
D486DD3904	59	1
D486DD3904	60	2
D486DD3904	61	3
D486DD3904	62	2
D486DD3904	63	4
D486DD3904	64	4
D486DD3904	65	1
D486DD3904	66	3
D486DD3904	67	4
D486DD3904	68	4
D486DD3904	69	4
D486DD3904	70	2
D486DD3904	71	4
D486DD3904	72	2
D486DD3904	73	4
D486DD3904	74	4
D486DD3904	75	4
D486DD3904	76	4
D486DD3904	77	2
D486DD3904	78	4
D486DD3904	79	4
D486DD3904	80	2
D486DD3904	81	2
D486DD3904	82	1
D486DD3904	83	2
D486DD3904	84	1
D486DD3904	85	4
D486DD3904	86	2
D486DD3904	87	2
D486DD3904	88	2
D486DD3904	89	1
D486DD3904	90	2
D486DD3904	91	2
D486DD3904	92	2
D486DD3904	93	4
D486DD3904	94	2
D486DD3904	95	4
D486DD3904	96	2
D486DD3904	97	4
D486DD3904	98	3
D486DD3904	99	1
D486DD3904	100	2
D486DD3904	101	2
D486DD3904	102	4
D486DD3904	103	2
D486DD3904	104	2
D486DD3904	105	2
D486DD3904	106	2
