Source Name	Cell ID	Predicted Archetype
E641CD81AC	1	1
E641CD81AC	2	1
E641CD81AC	3	3
E641CD81AC	4	1
E641CD81AC	5	1
E641CD81AC	6	3
E641CD81AC	7	1
E641CD81AC	8	1
E641CD81AC	9	3
E641CD81AC	10	1
E641CD81AC	11	2
E641CD81AC	12	1
E641CD81AC	13	1
E641CD81AC	14	1
E641CD81AC	15	2
E641CD81AC	16	1
E641CD81AC	17	1
E641CD81AC	18	1
E641CD81AC	19	1
E641CD81AC	20	1
E641CD81AC	21	1
E641CD81AC	22	1
E641CD81AC	23	1
E641CD81AC	24	1
E641CD81AC	25	1
E641CD81AC	26	1
E641CD81AC	27	3
E641CD81AC	28	1
E641CD81AC	29	2
E641CD81AC	30	1
E641CD81AC	31	1
E641CD81AC	32	1
E641CD81AC	33	2
E641CD81AC	34	2
E641CD81AC	35	2
E641CD81AC	36	1
E641CD81AC	37	4
E641CD81AC	38	1
E641CD81AC	39	1
E641CD81AC	40	1
E641CD81AC	41	2
E641CD81AC	42	1
E641CD81AC	43	3
E641CD81AC	44	1
E641CD81AC	45	1
E641CD81AC	46	2
E641CD81AC	47	1
E641CD81AC	48	1
E641CD81AC	49	2
E641CD81AC	50	1
E641CD81AC	51	1
E641CD81AC	52	1
E641CD81AC	53	2
E641CD81AC	54	2
E641CD81AC	55	2
E641CD81AC	56	2
E641CD81AC	57	1
E641CD81AC	58	1
E641CD81AC	59	1
E641CD81AC	60	2
E641CD81AC	61	2
E641CD81AC	62	1
E641CD81AC	63	1
E641CD81AC	64	2
E641CD81AC	65	4
E641CD81AC	66	2
E641CD81AC	67	3
E641CD81AC	68	2
E641CD81AC	69	2
E641CD81AC	70	3
E641CD81AC	71	3
E641CD81AC	72	1
E641CD81AC	73	2
E641CD81AC	74	2
E641CD81AC	75	2
E641CD81AC	76	1
E641CD81AC	77	1
E641CD81AC	78	2
E641CD81AC	79	2
E641CD81AC	80	3
E641CD81AC	81	2
E641CD81AC	82	3
E641CD81AC	83	2
E641CD81AC	84	2
E641CD81AC	85	2
E641CD81AC	86	1
E641CD81AC	87	4
E641CD81AC	88	1
E641CD81AC	89	2
E641CD81AC	90	2
E641CD81AC	91	2
E641CD81AC	92	2
E641CD81AC	93	2
E641CD81AC	94	3
E641CD81AC	95	2
E641CD81AC	96	2
E641CD81AC	97	1
E641CD81AC	98	2
E641CD81AC	99	2
E641CD81AC	100	2
E641CD81AC	101	2
E641CD81AC	102	2
E641CD81AC	103	2
E641CD81AC	104	4
E641CD81AC	105	2
E641CD81AC	106	3
E641CD81AC	107	3
E641CD81AC	108	1
