Source Name	Spot Number	Z	Y	X	Spot Sigma
50A3A129F9	1	129.0	346.0	1052.0	1.3333333333333333
50A3A129F9	2	126.0	456.0	925.0	1.6666666666666665
50A3A129F9	3	126.0	372.0	634.0	1.6666666666666665
50A3A129F9	4	126.0	61.0	774.0	1.3333333333333333
50A3A129F9	5	125.0	580.0	1213.0	1.6666666666666665
50A3A129F9	6	125.0	366.0	492.0	1.3333333333333333
50A3A129F9	7	125.0	354.0	476.0	1.3333333333333333
50A3A129F9	8	125.0	291.0	382.0	1.6666666666666665
50A3A129F9	9	124.0	349.0	270.0	1.6666666666666665
50A3A129F9	10	124.0	248.0	298.0	1.3333333333333333
50A3A129F9	11	124.0	227.0	360.0	1.6666666666666665
50A3A129F9	12	124.0	158.0	357.0	1.3333333333333333
50A3A129F9	13	123.0	627.0	354.0	1.6666666666666665
50A3A129F9	14	123.0	407.0	536.0	1.6666666666666665
50A3A129F9	15	123.0	371.0	475.0	1.3333333333333333
50A3A129F9	16	123.0	318.0	431.0	1.3333333333333333
50A3A129F9	17	123.0	276.0	430.0	1.6666666666666665
50A3A129F9	18	123.0	206.0	525.0	1.3333333333333333
50A3A129F9	19	123.0	157.0	286.0	1.3333333333333333
50A3A129F9	20	123.0	142.0	861.0	2.0
50A3A129F9	21	123.0	38.0	1112.0	1.6666666666666665
50A3A129F9	22	122.0	653.0	59.0	1.3333333333333333
50A3A129F9	23	122.0	403.0	359.0	1.6666666666666665
50A3A129F9	24	122.0	342.0	1520.0	1.3333333333333333
50A3A129F9	25	122.0	321.0	306.0	1.6666666666666665
50A3A129F9	26	122.0	283.0	326.0	1.3333333333333333
50A3A129F9	27	121.0	484.0	838.0	1.3333333333333333
50A3A129F9	28	121.0	424.0	833.0	1.3333333333333333
50A3A129F9	29	121.0	372.0	370.0	1.6666666666666665
50A3A129F9	30	121.0	329.0	390.0	1.6666666666666665
50A3A129F9	31	121.0	323.0	794.0	1.3333333333333333
50A3A129F9	32	121.0	199.0	365.0	1.3333333333333333
50A3A129F9	33	121.0	164.0	334.0	1.3333333333333333
50A3A129F9	34	120.0	654.0	38.0	1.6666666666666665
50A3A129F9	35	120.0	557.0	1042.0	1.3333333333333333
50A3A129F9	36	120.0	528.0	1046.0	1.3333333333333333
50A3A129F9	37	120.0	496.0	75.0	1.6666666666666665
50A3A129F9	38	120.0	488.0	591.0	1.3333333333333333
50A3A129F9	39	120.0	485.0	872.0	1.6666666666666665
50A3A129F9	40	120.0	448.0	565.0	1.3333333333333333
50A3A129F9	41	120.0	439.0	884.0	1.6666666666666665
50A3A129F9	42	120.0	432.0	808.0	1.3333333333333333
50A3A129F9	43	120.0	424.0	776.0	1.3333333333333333
50A3A129F9	44	120.0	392.0	504.0	1.3333333333333333
50A3A129F9	45	120.0	390.0	549.0	1.6666666666666665
50A3A129F9	46	120.0	352.0	1317.0	1.3333333333333333
50A3A129F9	47	120.0	306.0	379.0	1.3333333333333333
50A3A129F9	48	120.0	285.0	555.0	1.6666666666666665
50A3A129F9	49	120.0	268.0	253.0	1.6666666666666665
50A3A129F9	50	120.0	191.0	300.0	1.3333333333333333
50A3A129F9	51	120.0	188.0	223.0	1.3333333333333333
50A3A129F9	52	119.0	592.0	849.0	1.3333333333333333
50A3A129F9	53	119.0	539.0	351.0	1.3333333333333333
50A3A129F9	54	119.0	532.0	50.0	1.3333333333333333
50A3A129F9	55	119.0	475.0	840.0	1.3333333333333333
50A3A129F9	56	119.0	425.0	550.0	1.3333333333333333
50A3A129F9	57	119.0	406.0	577.0	1.3333333333333333
50A3A129F9	58	119.0	390.0	957.0	1.3333333333333333
50A3A129F9	59	119.0	342.0	519.0	1.3333333333333333
50A3A129F9	60	119.0	337.0	320.0	1.3333333333333333
50A3A129F9	61	119.0	266.0	332.0	1.3333333333333333
50A3A129F9	62	119.0	255.0	277.0	1.3333333333333333
50A3A129F9	63	119.0	160.0	354.0	1.3333333333333333
50A3A129F9	64	118.0	582.0	1047.0	1.3333333333333333
50A3A129F9	65	118.0	481.0	816.0	1.3333333333333333
50A3A129F9	66	118.0	477.0	804.0	1.3333333333333333
50A3A129F9	67	118.0	473.0	809.0	1.3333333333333333
50A3A129F9	68	118.0	445.0	573.0	1.3333333333333333
50A3A129F9	69	118.0	442.0	1013.0	1.3333333333333333
50A3A129F9	70	118.0	438.0	801.0	1.6666666666666665
50A3A129F9	71	118.0	435.0	721.0	1.3333333333333333
50A3A129F9	72	118.0	429.0	704.0	1.3333333333333333
50A3A129F9	73	118.0	371.0	626.0	1.3333333333333333
50A3A129F9	74	118.0	350.0	266.0	1.3333333333333333
50A3A129F9	75	118.0	321.0	409.0	1.3333333333333333
50A3A129F9	76	118.0	305.0	582.0	1.3333333333333333
50A3A129F9	77	118.0	300.0	590.0	1.3333333333333333
50A3A129F9	78	118.0	253.0	510.0	1.3333333333333333
50A3A129F9	79	118.0	13.0	521.0	1.3333333333333333
50A3A129F9	80	117.0	689.0	1371.0	1.6666666666666665
50A3A129F9	81	117.0	671.0	266.0	1.3333333333333333
50A3A129F9	82	117.0	615.0	920.0	1.6666666666666665
50A3A129F9	83	117.0	597.0	1048.0	1.3333333333333333
50A3A129F9	84	117.0	565.0	1059.0	1.3333333333333333
50A3A129F9	85	117.0	547.0	776.0	1.6666666666666665
50A3A129F9	86	117.0	531.0	777.0	1.3333333333333333
50A3A129F9	87	117.0	518.0	832.0	1.3333333333333333
50A3A129F9	88	117.0	515.0	789.0	1.3333333333333333
50A3A129F9	89	117.0	501.0	860.0	1.3333333333333333
50A3A129F9	90	117.0	498.0	801.0	1.3333333333333333
50A3A129F9	91	117.0	483.0	994.0	1.3333333333333333
50A3A129F9	92	117.0	479.0	978.0	1.3333333333333333
50A3A129F9	93	117.0	465.0	497.0	1.3333333333333333
50A3A129F9	94	117.0	422.0	542.0	1.3333333333333333
50A3A129F9	95	117.0	292.0	515.0	1.3333333333333333
50A3A129F9	96	117.0	264.0	476.0	1.3333333333333333
50A3A129F9	97	117.0	219.0	284.0	1.3333333333333333
50A3A129F9	98	117.0	213.0	247.0	1.3333333333333333
50A3A129F9	99	116.0	613.0	952.0	1.3333333333333333
50A3A129F9	100	116.0	608.0	179.0	1.6666666666666665
50A3A129F9	101	116.0	597.0	252.0	1.3333333333333333
50A3A129F9	102	116.0	537.0	999.0	1.6666666666666665
50A3A129F9	103	116.0	476.0	1069.0	1.3333333333333333
50A3A129F9	104	116.0	436.0	897.0	1.3333333333333333
50A3A129F9	105	116.0	435.0	812.0	1.3333333333333333
50A3A129F9	106	116.0	429.0	807.0	1.3333333333333333
50A3A129F9	107	116.0	424.0	648.0	1.3333333333333333
50A3A129F9	108	116.0	418.0	555.0	1.3333333333333333
50A3A129F9	109	116.0	409.0	696.0	1.6666666666666665
50A3A129F9	110	116.0	406.0	554.0	1.3333333333333333
50A3A129F9	111	116.0	378.0	741.0	1.3333333333333333
50A3A129F9	112	116.0	359.0	815.0	1.3333333333333333
50A3A129F9	113	116.0	344.0	555.0	1.3333333333333333
50A3A129F9	114	116.0	306.0	1568.0	1.3333333333333333
50A3A129F9	115	116.0	298.0	629.0	1.3333333333333333
50A3A129F9	116	116.0	296.0	569.0	1.6666666666666665
50A3A129F9	117	116.0	289.0	577.0	1.6666666666666665
50A3A129F9	118	116.0	261.0	516.0	1.3333333333333333
50A3A129F9	119	116.0	257.0	467.0	1.3333333333333333
50A3A129F9	120	116.0	241.0	498.0	1.3333333333333333
50A3A129F9	121	116.0	105.0	1415.0	1.6666666666666665
50A3A129F9	122	116.0	67.0	539.0	1.3333333333333333
50A3A129F9	123	115.0	656.0	1295.0	1.6666666666666665
50A3A129F9	124	115.0	597.0	1281.0	1.3333333333333333
50A3A129F9	125	115.0	503.0	787.0	1.3333333333333333
50A3A129F9	126	115.0	480.0	841.0	1.6666666666666665
50A3A129F9	127	115.0	460.0	818.0	1.6666666666666665
50A3A129F9	128	115.0	441.0	722.0	1.6666666666666665
50A3A129F9	129	115.0	428.0	762.0	1.3333333333333333
50A3A129F9	130	115.0	428.0	507.0	1.3333333333333333
50A3A129F9	131	115.0	422.0	598.0	1.6666666666666665
50A3A129F9	132	115.0	419.0	490.0	1.3333333333333333
50A3A129F9	133	115.0	410.0	544.0	1.3333333333333333
50A3A129F9	134	115.0	407.0	836.0	1.3333333333333333
50A3A129F9	135	115.0	345.0	439.0	1.3333333333333333
50A3A129F9	136	115.0	336.0	217.0	1.3333333333333333
50A3A129F9	137	115.0	323.0	1504.0	1.3333333333333333
50A3A129F9	138	115.0	275.0	351.0	1.3333333333333333
50A3A129F9	139	115.0	224.0	179.0	1.3333333333333333
50A3A129F9	140	115.0	210.0	371.0	1.3333333333333333
50A3A129F9	141	115.0	199.0	1090.0	1.3333333333333333
50A3A129F9	142	115.0	74.0	725.0	1.3333333333333333
50A3A129F9	143	115.0	56.0	474.0	1.6666666666666665
50A3A129F9	144	114.0	570.0	844.0	1.3333333333333333
50A3A129F9	145	114.0	517.0	871.0	1.3333333333333333
50A3A129F9	146	114.0	454.0	490.0	1.3333333333333333
50A3A129F9	147	114.0	413.0	509.0	1.3333333333333333
50A3A129F9	148	114.0	408.0	491.0	1.3333333333333333
50A3A129F9	149	114.0	393.0	747.0	1.3333333333333333
50A3A129F9	150	114.0	378.0	586.0	1.3333333333333333
50A3A129F9	151	114.0	375.0	34.0	1.3333333333333333
50A3A129F9	152	114.0	370.0	763.0	1.3333333333333333
50A3A129F9	153	114.0	361.0	500.0	1.3333333333333333
50A3A129F9	154	114.0	233.0	509.0	1.3333333333333333
50A3A129F9	155	114.0	228.0	221.0	1.6666666666666665
50A3A129F9	156	114.0	222.0	333.0	1.3333333333333333
50A3A129F9	157	114.0	184.0	1042.0	1.3333333333333333
50A3A129F9	158	114.0	181.0	324.0	1.6666666666666665
50A3A129F9	159	114.0	130.0	553.0	1.3333333333333333
50A3A129F9	160	113.0	625.0	1055.0	1.3333333333333333
50A3A129F9	161	113.0	576.0	937.0	1.3333333333333333
50A3A129F9	162	113.0	548.0	989.0	1.3333333333333333
50A3A129F9	163	113.0	506.0	1145.0	1.3333333333333333
50A3A129F9	164	113.0	500.0	530.0	1.3333333333333333
50A3A129F9	165	113.0	498.0	817.0	1.6666666666666665
50A3A129F9	166	113.0	474.0	695.0	1.3333333333333333
50A3A129F9	167	113.0	469.0	901.0	1.6666666666666665
50A3A129F9	168	113.0	469.0	840.0	1.3333333333333333
50A3A129F9	169	113.0	457.0	1150.0	1.3333333333333333
