Source Name	Cell ID	pea3 spot count
50A3A129F9	1	1
50A3A129F9	2	3
50A3A129F9	3	1
50A3A129F9	4	6
50A3A129F9	5	4
50A3A129F9	6	3
50A3A129F9	7	3
50A3A129F9	8	11
50A3A129F9	9	2
50A3A129F9	10	2
50A3A129F9	11	9
50A3A129F9	12	1
50A3A129F9	13	2
50A3A129F9	14	0
50A3A129F9	15	5
50A3A129F9	16	9
50A3A129F9	17	0
50A3A129F9	18	1
50A3A129F9	19	0
50A3A129F9	20	2
50A3A129F9	21	9
50A3A129F9	22	1
50A3A129F9	23	5
50A3A129F9	24	2
50A3A129F9	25	4
50A3A129F9	26	0
50A3A129F9	27	0
50A3A129F9	28	2
50A3A129F9	29	2
50A3A129F9	30	3
50A3A129F9	31	11
50A3A129F9	32	6
50A3A129F9	33	2
50A3A129F9	34	0
50A3A129F9	35	8
50A3A129F9	36	2
50A3A129F9	37	6
50A3A129F9	38	0
50A3A129F9	39	0
50A3A129F9	40	3
50A3A129F9	41	9
50A3A129F9	42	2
50A3A129F9	43	6
50A3A129F9	44	0
50A3A129F9	45	0
50A3A129F9	46	0
50A3A129F9	47	5
50A3A129F9	48	3
50A3A129F9	49	3
50A3A129F9	50	1
50A3A129F9	51	5
50A3A129F9	52	2
50A3A129F9	53	2
50A3A129F9	54	2
50A3A129F9	55	9
50A3A129F9	56	8
50A3A129F9	57	0
50A3A129F9	58	22
50A3A129F9	59	2
50A3A129F9	60	3
50A3A129F9	61	11
50A3A129F9	62	5
50A3A129F9	63	0
50A3A129F9	64	5
50A3A129F9	65	1
50A3A129F9	66	0
50A3A129F9	67	4
50A3A129F9	68	1
50A3A129F9	69	1
50A3A129F9	70	7
50A3A129F9	71	8
50A3A129F9	72	1
50A3A129F9	73	11
50A3A129F9	74	13
50A3A129F9	75	4
50A3A129F9	76	6
50A3A129F9	77	3
50A3A129F9	78	15
50A3A129F9	79	1
50A3A129F9	80	9
50A3A129F9	81	4
50A3A129F9	82	5
50A3A129F9	83	6
50A3A129F9	84	3
50A3A129F9	85	4
50A3A129F9	86	8
50A3A129F9	87	7
50A3A129F9	88	5
50A3A129F9	89	1
50A3A129F9	90	0
50A3A129F9	91	4
50A3A129F9	92	9
50A3A129F9	93	17
50A3A129F9	94	11
50A3A129F9	95	7
50A3A129F9	96	9
50A3A129F9	97	5
50A3A129F9	98	3
50A3A129F9	99	9
50A3A129F9	100	5
50A3A129F9	101	4
50A3A129F9	102	3
50A3A129F9	103	0
50A3A129F9	104	9
50A3A129F9	105	16
50A3A129F9	106	5
50A3A129F9	107	0
50A3A129F9	108	3
50A3A129F9	109	7
50A3A129F9	110	1
50A3A129F9	111	1
50A3A129F9	112	7
50A3A129F9	113	5
50A3A129F9	114	0
50A3A129F9	115	2
50A3A129F9	116	2
50A3A129F9	117	0
50A3A129F9	118	17
50A3A129F9	119	13
50A3A129F9	120	3
50A3A129F9	121	7
50A3A129F9	122	5
