Source Name	Cell ID	Centroids RAW X	Centroids RAW Y	Centroids RAW Z	Centroids TFOR X	Centroids TFOR Y	Centroids TFOR Z	Longest Extension	Major Axis Length	Major/Medium Axis Eccentricity	Major/Minor Axis Eccentricity	Medium Axis Length	Medium/Minor Axis Eccentricity	Minor Axis Length	Orientation along X	Orientation along Y	Orientation along Z	Roundness (Smoothness)	Sphericity	Surface Area	Volume	X Axis Length	Y Axis Length	Y/X Aspect Ratio	Z Axis Length	Z/X Aspect Ratio	Z/Y Aspect Ratio
7A19015670	38	33.43873041502213	42.88038129410358	13.295921540485589	-117.1361360279046	-4.794723219630336	-0.22984970911538738	7.234909111052844	12.431024048533365	0.7917434195301718	0.9106183863471738	7.593538203214237	0.7364340529351642	5.1370995100970855	-0.6455148520774168	0.514753054184221	0.5642161544616452	0.8437995631885714	0.7855365697490861	207.41195794684654	165.94097602500003	10.490581577081059	6.600958053497477	0.6292270838366765	8.958289472173234	0.8539364006038095	1.357119587728139
7A19015670	39	28.13226055851388	42.44303699036625	13.896185114426244	-122.39365480603061	-5.4013324644406255	0.607246616288796	6.000765371139245	10.191255772117225	0.5797135437538038	0.8760706690027998	8.30404262278161	0.8061100228267044	4.914047507107393	-0.07879120051465258	0.8275625742872051	0.5558166355558224	0.8551380646787138	0.7806130843308945	210.5098028370203	162.75222067500002	8.321077723878119	7.588127138110937	0.9119163875054416	9.128216360960007	1.0969992907007378	1.2029603873021657
7A19015670	40	92.97822481957955	42.712562598054596	13.113868307328065	-57.903870112287734	1.1399824657710493	-1.383384872899869	7.542339945877082	12.429138754552959	0.5709660271900614	0.7902852749942187	10.203995877496244	0.665546325221182	7.615819085902345	-0.16519038948854778	-0.03657198222497018	0.985583393395383	0.8320824396587991	0.8210489690099453	313.6160687037843	309.23429130000005	10.628818377915813	8.548741754017957	0.8042984130559832	11.690901449321672	1.0999248489947497	1.3675581489903916
7A19015670	41	62.54070794135976	44.93782075555688	13.996997136243582	-88.42430653792998	0.32956647113010584	-1.2408702706093582	5.948524602313878	10.760481536757144	0.6337708970184529	0.8557445237341295	8.323456440134933	0.7433634203652654	5.567458070143321	0.7307748266822243	0.21216179484160744	0.6488108549470737	0.8206542627075833	0.7977143576011723	198.0973862079553	148.61893365000003	9.726985646244472	5.3686168283464895	0.5519301686663102	8.56909264779592	0.8809607579820365	1.596145324164467
7A19015670	42	123.03820250958114	43.55351337836807	13.95693538826319	-28.125868085881123	5.408186869867593	-1.654023971025108	7.925995169505958	14.428750510815064	0.7778492275674262	0.844095424731961	9.0677617662829	0.5215874268802796	7.7365947629349225	-0.47732173132248945	-0.18720374990585267	0.8585561838508229	0.8598977409942615	0.797063655034647	359.9230606250654	375.74167207500005	10.099895116371755	6.881318880899319	0.6813257763186887	12.45627414375264	1.2333072769796625	1.8101579594469732
7A19015670	43	14.323410279025016	50.48042880051315	14.439815186016677	-136.9331988124041	0.2537001533599019	-2.8858627413229323	8.728762838083101	14.695702793881164	0.8089847259064711	0.925122815638341	8.638570027717034	0.7634381434862286	5.579487812782289	0.6680884857238508	0.4093157173802922	0.6213842762322432	0.8445194953817954	0.7652718875778326	285.793517457573	247.53209580000004	12.004670332679751	9.501512432382995	0.7914846613086469	9.771920749436681	0.814009921025073	1.0284595025242593
7A19015670	44	129.76158090786313	43.688392639078714	13.516334621885438	-21.435921190425184	5.989096473862126	-2.2226126666159596	7.587445270087443	13.065974010754168	0.6920331803829761	0.8389879104247837	9.431878370586645	0.6570916822259143	7.109850522257354	-0.7011698840144858	-0.16532325539078238	0.6935625530390944	0.8286260722232647	0.8088653057200742	295.6496722047288	272.68268692500004	11.381787557142836	7.680178384355154	0.6747778717355628	10.788707529689662	0.9478921896516179	1.4047469980211282
7A19015670	45	29.064421804632214	51.04457409393094	14.298863392665666	-122.32378322428328	2.1855746959049824	-3.5702493598781966	5.7745745986997115	10.019253706521953	0.7100567856554213	0.776597298070717	7.055001568152877	0.4466694952254283	6.31210309023889	-0.07587944697621174	-0.9229193591009158	-0.37744160624305734	0.8552159979400994	0.7981637707939703	209.6126354341841	164.52742680000003	7.476663996175944	8.853865568846862	1.1842000086369147	8.749753790713243	1.1702751113582797	0.9882410934157453
7A19015670	46	35.38484099748904	46.27230641031953	14.817431441091035	-115.59174369386943	-0.9273332129404155	-0.7452540412421619	9.035751382548304	16.405960883442525	0.7862359872593503	0.9408848184359065	10.13767550456664	0.8363690722555418	5.557136533738374	-0.8216568219641399	0.31163096187229317	0.4772485835728995	0.8065669746289734	0.7493426033206796	336.7850502344138	268.74194985	14.211867667913822	7.96204499107614	0.5602391731420405	9.304238536861291	0.6546809155750514	1.1685739715474457
7A19015670	47	21.36353160805245	51.7755189186415	14.164575501353625	-130.0481911627863	1.9357785386226771	-3.926826523618237	7.443372859390236	13.270981093214493	0.8773303513089175	0.9166904056563565	6.36857022401935	0.5537358798469891	5.3030598039576775	0.38267465449329346	0.4726751899474784	0.7938124927314723	0.8439797894157449	0.7140762966080977	234.2882227917144	171.87303127500002	10.19572462853452	10.360086301246074	1.0161206465160464	8.946279232548443	0.8774539876754531	0.8635332730261539
7A19015670	48	102.80468367932916	38.65519915670896	14.523058739311365	-47.789787014188974	-0.5391310721435314	1.761962532818278	7.58894921908549	12.598418178591341	0.5150799019177319	0.8878395969064078	10.798635459773383	0.8436804561775448	5.797200833982416	-0.6413593050957339	0.3074449121594604	0.7029479836761601	0.8517336621442582	0.7935666999346964	316.0166142800505	280.33040722500004	10.804096878777571	6.735379825019198	0.6234097954313487	12.093549192833823	1.1193484590636276	1.7955259401869519
7A19015670	49	78.57387445274696	41.7601220580006	13.150353451397347	-72.13645167049252	-1.1402051542210465	-0.5908255721344627	8.05974136202029	14.929563503459525	0.8767811114496821	0.9197807342396326	7.179472988934537	0.5779735358482769	5.858848475933932	0.7009076858440023	0.18968783043551568	0.6875659553159045	0.8695642840263613	0.7525462627727064	301.98898086824033	267.97012110000003	11.387192952828968	7.31776770664129	0.6426313962497058	11.641681353134933	1.0223486509239084	1.59087877886168
