Source Name	Spot Number	Z	Y	X	Spot Sigma
5289DAC61C	1	119.0	501.0	745.0	1.3333333333333333
5289DAC61C	2	119.0	498.0	975.0	3.0
5289DAC61C	3	119.0	497.0	983.0	2.6666666666666665
5289DAC61C	4	119.0	389.0	915.0	1.3333333333333333
5289DAC61C	5	119.0	95.0	340.0	1.6666666666666665
5289DAC61C	6	117.0	728.0	947.0	1.3333333333333333
5289DAC61C	7	117.0	681.0	943.0	2.0
5289DAC61C	8	117.0	609.0	1370.0	1.6666666666666665
5289DAC61C	9	117.0	349.0	893.0	2.0
5289DAC61C	10	117.0	323.0	1266.0	1.6666666666666665
5289DAC61C	11	116.0	712.0	1213.0	1.3333333333333333
5289DAC61C	12	116.0	627.0	1365.0	1.6666666666666665
5289DAC61C	13	116.0	355.0	1258.0	1.6666666666666665
5289DAC61C	14	116.0	162.0	459.0	1.6666666666666665
5289DAC61C	15	116.0	155.0	471.0	1.6666666666666665
5289DAC61C	16	116.0	130.0	460.0	1.3333333333333333
5289DAC61C	17	116.0	83.0	356.0	1.6666666666666665
5289DAC61C	18	115.0	748.0	974.0	1.3333333333333333
5289DAC61C	19	115.0	718.0	346.0	1.6666666666666665
5289DAC61C	20	115.0	697.0	861.0	2.333333333333333
5289DAC61C	21	115.0	686.0	41.0	1.6666666666666665
5289DAC61C	22	115.0	646.0	1029.0	1.3333333333333333
5289DAC61C	23	115.0	514.0	1514.0	2.0
5289DAC61C	24	115.0	445.0	1152.0	1.3333333333333333
5289DAC61C	25	115.0	413.0	294.0	1.3333333333333333
5289DAC61C	26	115.0	342.0	1221.0	1.3333333333333333
5289DAC61C	27	115.0	179.0	1417.0	1.3333333333333333
5289DAC61C	28	115.0	167.0	547.0	1.6666666666666665
5289DAC61C	29	115.0	68.0	28.0	1.3333333333333333
5289DAC61C	30	114.0	689.0	772.0	1.6666666666666665
5289DAC61C	31	114.0	688.0	570.0	1.6666666666666665
5289DAC61C	32	114.0	489.0	786.0	1.3333333333333333
5289DAC61C	33	114.0	467.0	1070.0	1.3333333333333333
5289DAC61C	34	113.0	775.0	940.0	1.3333333333333333
5289DAC61C	35	113.0	674.0	565.0	1.6666666666666665
5289DAC61C	36	113.0	670.0	675.0	1.3333333333333333
5289DAC61C	37	113.0	617.0	1005.0	1.3333333333333333
5289DAC61C	38	113.0	547.0	991.0	1.3333333333333333
5289DAC61C	39	113.0	530.0	959.0	1.3333333333333333
5289DAC61C	40	113.0	394.0	1060.0	1.3333333333333333
5289DAC61C	41	113.0	306.0	1051.0	1.3333333333333333
5289DAC61C	42	113.0	77.0	418.0	1.6666666666666665
5289DAC61C	43	112.0	756.0	811.0	1.3333333333333333
5289DAC61C	44	112.0	733.0	446.0	1.3333333333333333
5289DAC61C	45	112.0	684.0	980.0	1.3333333333333333
5289DAC61C	46	112.0	678.0	904.0	1.3333333333333333
5289DAC61C	47	112.0	560.0	977.0	1.6666666666666665
5289DAC61C	48	112.0	549.0	904.0	1.3333333333333333
