Source Name	Cell ID	archetype 1	archetype 2	archetype 3	archetype 4
CB87D7CBC9	1	0.25970139193329467	0.22493282989663343	0.22248992756278627	0.29287585060728577
CB87D7CBC9	2	0.5079754593360282	0.2258439446988763	0.1898221439436431	0.07635845202145278
CB87D7CBC9	3	0.5636901111586101	0.27546107865378694	0.11384963823286126	0.046999171954741625
CB87D7CBC9	4	0.01355105154927273	0.34548434868050293	0.28255033612689673	0.3584142636433277
CB87D7CBC9	5	0.20073277329028985	0.4015867827526703	0.325806032167747	0.07187441178929273
CB87D7CBC9	6	0.9592832700120065	0.009171539110513273	0.028285136515543274	0.003260054361937153
CB87D7CBC9	7	0.012343865525188805	0.6274710071123313	0.20417647350650292	0.15600865385597695
CB87D7CBC9	8	0.18157561552820892	0.32143478086276484	0.24744701329746924	0.24954259031155712
CB87D7CBC9	9	0.8948771777916658	0.021315792133491728	0.07900579601496262	0.004801234059879795
CB87D7CBC9	10	0.6041768784391184	0.17187443957991397	0.20854795016199246	0.015400731818975033
CB87D7CBC9	11	0.025081094139109132	0.15326263900336273	0.09626028122573814	0.7253959856317896
CB87D7CBC9	12	0.3213170748506512	0.2726305608985472	0.3748049139624749	0.031247450288326643
CB87D7CBC9	13	0.8675166297096536	0.03316357869805602	0.09211799059709602	0.007201800995194522
CB87D7CBC9	14	0.7899368332943327	0.03418166934302024	0.14635439149317198	0.02952710586947516
CB87D7CBC9	15	0.9304794006217643	0.011038375064175314	0.0527097903928646	0.005772433921195841
CB87D7CBC9	16	0.02908597690662103	0.7073692626922353	0.1911546939507831	0.07239006645036039
CB87D7CBC9	17	0.8176282231263696	0.0443352916259982	0.1301952408632043	0.007841244384427704
CB87D7CBC9	18	0.01811619506985351	0.7211741114332305	0.16780024104362096	0.09290945245329488
CB87D7CBC9	19	0.5340975807677726	0.2391345574634196	0.2158648785582561	0.010902983210551683
CB87D7CBC9	20	0.4931920658370613	0.2557002534492182	0.22495999020624594	0.02614769050747448
CB87D7CBC9	21	0.4231616173745182	0.30051832085285685	0.17220208671137038	0.10411797506125449
CB87D7CBC9	22	0.5395649225018291	0.17475364794996837	0.2705691846713108	0.015112244876891731
