Source Name	Cell ID	Predicted Archetype
E536464063	1	2
E536464063	2	2
E536464063	3	2
E536464063	4	1
E536464063	5	2
E536464063	6	2
E536464063	7	2
E536464063	8	2
E536464063	9	2
E536464063	10	2
E536464063	11	2
E536464063	12	2
E536464063	13	2
E536464063	14	2
E536464063	15	2
E536464063	16	2
E536464063	17	2
E536464063	18	2
E536464063	19	2
E536464063	20	2
E536464063	21	2
E536464063	22	2
E536464063	23	2
E536464063	24	2
E536464063	25	2
E536464063	26	1
E536464063	27	2
E536464063	28	3
E536464063	29	1
E536464063	30	2
E536464063	31	2
E536464063	32	2
E536464063	33	2
E536464063	34	1
E536464063	35	3
E536464063	36	1
E536464063	37	2
E536464063	38	2
E536464063	39	3
E536464063	40	2
E536464063	41	3
E536464063	42	4
E536464063	43	1
E536464063	44	4
E536464063	45	4
E536464063	46	2
E536464063	47	1
E536464063	48	2
E536464063	49	4
E536464063	50	3
E536464063	51	1
E536464063	52	1
E536464063	53	1
E536464063	54	3
E536464063	55	1
E536464063	56	3
E536464063	57	1
E536464063	58	2
E536464063	59	1
E536464063	60	1
E536464063	61	2
E536464063	62	4
E536464063	63	4
E536464063	64	4
E536464063	65	4
E536464063	66	4
E536464063	67	3
