Source Name	Cell ID	Predicted Archetype
C11B3A3777	1	2
C11B3A3777	2	1
C11B3A3777	3	4
C11B3A3777	4	1
C11B3A3777	5	1
C11B3A3777	6	1
C11B3A3777	7	1
C11B3A3777	8	1
C11B3A3777	9	1
C11B3A3777	10	4
C11B3A3777	11	1
C11B3A3777	12	2
C11B3A3777	13	1
C11B3A3777	14	1
C11B3A3777	15	2
C11B3A3777	16	1
C11B3A3777	17	1
C11B3A3777	18	2
C11B3A3777	19	4
C11B3A3777	20	1
C11B3A3777	21	1
C11B3A3777	22	2
C11B3A3777	23	1
C11B3A3777	24	1
C11B3A3777	25	1
C11B3A3777	26	1
C11B3A3777	27	1
C11B3A3777	28	2
C11B3A3777	29	1
C11B3A3777	30	1
C11B3A3777	31	1
C11B3A3777	32	2
C11B3A3777	33	2
C11B3A3777	34	3
C11B3A3777	35	1
C11B3A3777	36	1
C11B3A3777	37	1
C11B3A3777	38	1
C11B3A3777	39	2
C11B3A3777	40	1
C11B3A3777	41	1
C11B3A3777	42	1
C11B3A3777	43	1
C11B3A3777	44	1
C11B3A3777	45	1
C11B3A3777	46	2
C11B3A3777	47	1
C11B3A3777	48	1
C11B3A3777	49	2
C11B3A3777	50	1
C11B3A3777	51	1
C11B3A3777	52	1
C11B3A3777	53	1
C11B3A3777	54	4
C11B3A3777	55	2
C11B3A3777	56	1
C11B3A3777	57	1
C11B3A3777	58	1
C11B3A3777	59	4
C11B3A3777	60	3
C11B3A3777	61	1
C11B3A3777	62	1
C11B3A3777	63	2
C11B3A3777	64	3
C11B3A3777	65	1
C11B3A3777	66	2
C11B3A3777	67	1
C11B3A3777	68	2
C11B3A3777	69	1
C11B3A3777	70	2
C11B3A3777	71	1
C11B3A3777	72	1
C11B3A3777	73	1
C11B3A3777	74	2
C11B3A3777	75	1
C11B3A3777	76	4
C11B3A3777	77	4
C11B3A3777	78	1
C11B3A3777	79	1
C11B3A3777	80	1
C11B3A3777	81	1
C11B3A3777	82	1
C11B3A3777	83	1
C11B3A3777	84	1
C11B3A3777	85	1
C11B3A3777	86	2
C11B3A3777	87	1
C11B3A3777	88	1
C11B3A3777	89	1
C11B3A3777	90	1
C11B3A3777	91	1
C11B3A3777	92	2
C11B3A3777	93	2
C11B3A3777	94	1
C11B3A3777	95	1
C11B3A3777	96	1
C11B3A3777	97	1
C11B3A3777	98	1
C11B3A3777	99	2
C11B3A3777	100	2
C11B3A3777	101	2
