Source Name	Cell ID	Predicted Archetype
2B23352582	1	1
2B23352582	2	2
2B23352582	3	3
2B23352582	4	4
2B23352582	5	1
2B23352582	6	1
2B23352582	7	3
2B23352582	8	1
2B23352582	9	3
2B23352582	10	1
2B23352582	11	1
2B23352582	12	2
2B23352582	13	3
2B23352582	14	1
2B23352582	15	3
2B23352582	16	1
2B23352582	17	1
2B23352582	18	2
2B23352582	19	1
2B23352582	20	1
2B23352582	21	2
2B23352582	22	3
2B23352582	23	1
2B23352582	24	1
2B23352582	25	2
2B23352582	26	2
2B23352582	27	1
2B23352582	28	4
2B23352582	29	1
2B23352582	30	2
2B23352582	31	4
2B23352582	32	2
2B23352582	33	2
2B23352582	34	2
2B23352582	35	4
2B23352582	36	1
2B23352582	37	1
2B23352582	38	1
2B23352582	39	2
2B23352582	40	4
2B23352582	41	2
2B23352582	42	2
2B23352582	43	1
2B23352582	44	2
2B23352582	45	1
2B23352582	46	1
2B23352582	47	2
2B23352582	48	3
2B23352582	49	1
2B23352582	50	2
2B23352582	51	2
2B23352582	52	3
2B23352582	53	3
2B23352582	54	2
2B23352582	55	3
2B23352582	56	2
2B23352582	57	2
