Source Name	Cell ID	PC 1	PC 2	PC 3	PC 4	PC 5	PC 6	PC 7	PC 8	PC 9	PC 10	PC 11	PC 12	PC 13	PC 14	PC 15	PC 16	PC 17	PC 18	PC 19	PC 20	PC 21	PC 22	PC 23	PC 24	PC 25	PC 26	PC 27	PC 28	PC 29	PC 30	PC 31	PC 32	PC 33	PC 34	PC 35	PC 36	PC 37	PC 38	PC 39	PC 40	PC 41	PC 42	PC 43	PC 44	PC 45	PC 46	PC 47	PC 48	PC 49	PC 50	PC 51	PC 52	PC 53	PC 54	PC 55	PC 56	PC 57	PC 58	PC 59	PC 60
2B23352582	1	0.9419035762218072	-0.4758928816430212	-2.7271331965328844	0.3569347069652929	-0.7782523543041843	2.7378925752148215	-1.1683201155037157	0.5442996998225937	-1.3194512445471045	0.37388530223276334	0.3105824082566659	0.7258654086951267	0.5723573842750863	0.9733967342402711	-0.346681675097925	0.2836788361052227	0.8938953382570479	-0.24262269270539197	0.17625188105144482	-0.023377937526100026	0.47948970144916	0.6633989024355306	-0.331660058873355	-1.0437166982877253	-0.4546057454645401	-0.230411832504992	0.29623753996127017	0.45241854082586935	-0.3891977952036931	0.19556736973176211	0.07571032936370536	0.014999960442101478	0.7309359209665759	0.1649880075964794	-0.6323520728010932	-0.6523122249741689	-0.3101146800680969	-0.0346323911592551	-0.14198049806841706	0.8584072400213455	-0.17920482427406315	0.49453020696084665	-0.17255888390260316	0.07309328658184376	0.026244723487326736	-0.19455013328517679	-0.04022051848535782	0.03792459133426832	-0.005316111090076875	-0.03614427988021998	-0.07777009651504788	-0.2359702267086825	-0.11059778303288245	-0.008808746353011283	0.12720343635507472	-0.008432331451450186	0.12470741196154536	0.056606367230905695	0.05638456263188884	-0.0005292319988298598
2B23352582	2	3.658515600358844	-0.3151068543073416	0.9599603267073343	-0.023580838622359365	-1.242415029507115	0.9962764613934689	2.3685617409659296	0.8491054966381113	-0.3835841912947325	-0.9014079722636013	0.468215299763577	0.4462427777742712	0.5275334317362382	1.2742250126654628	0.6682991719712223	-1.180503457882832	0.4220704170753044	-0.7949014305452394	0.12452958777711136	-0.4266641790475251	0.06560149872115838	1.3797593952043574	-0.24428304773842813	0.5246919751539665	0.37310119083416715	0.22604497738561863	0.33045325949386073	-0.16740398451453598	-0.5896638582786329	-0.039232651591391714	0.5330131603689733	0.1482531021952418	0.10942539162841075	-0.20271583647804645	0.24032837277492447	0.14075878703207675	-0.2472937491732888	-0.9413649945335111	-0.30026464174365275	-0.19391425471023704	-0.032212626245963015	0.1587942763545973	0.10413001861206894	-0.24224856707564107	0.17522507230240353	0.051282209690129456	-0.005116627866710841	-0.030488448729700433	-0.017598262827714248	-0.0004991717534741843	0.07635939402508703	-0.0008293358029061585	-0.05770239787374207	0.0988529289322822	-0.03588816168528109	-0.032402843826983344	-0.10789320503340694	0.0229816912701975	0.022210098733105775	-0.01528391127689275
2B23352582	3	0.929139458621892	-5.105853730301519	3.9982167105806767	0.11930603734900153	-0.734218652240998	-0.11399598380121524	-0.3318854401771965	0.06832428042591202	0.30671905876918726	0.8931607956610196	-1.562883141285647	-0.2067718479147647	0.23240258118623014	-0.570668922984959	-1.2281767973495712	0.39331954442566386	-1.3808632824619207	-0.09075174658088273	0.9397860554111492	-0.014991545322063286	0.5194006419433517	-0.8030396958705803	-0.26643453788886673	0.4680016880122091	0.004660873247653635	-0.17127127111458895	-0.4584530812522904	-0.3285148143747627	-0.6130944533102703	0.44397734113114357	0.3938716256222016	0.19503778925551768	0.1202903631691719	-0.11443131556684609	0.18007960356759323	-0.0896069599496653	0.1482225618602073	-0.1654260797803024	-0.11122838306312832	-0.03151214400237959	0.07062315882537769	0.15911878588923142	0.4525831438793301	0.00868232104140428	-0.05115781249315258	0.23731350741585405	-0.27838066843490866	0.20164451585418125	0.10721478478699667	-0.0011127535453586417	0.0655259683638161	-0.02066759274702369	-0.13394982062589295	-0.03315675694846528	0.15345247858420208	-0.03580588573523552	-0.049036739635245706	0.0953964445806098	-0.03794892694348682	-0.03653443503137802
2B23352582	4	-6.4245393029362585	-2.025226976037244	0.6222721724065717	-0.4686851473729269	-1.0181568784258255	1.473186581261153	1.817675301290759	-1.5099790795895502	1.8760274763597227	-0.5246916462028006	-0.9263839132785701	0.9771318827397713	-0.3746668423235841	0.26405859806100285	0.4268209713461221	-0.7871183703660299	1.1542743149847658	0.2742467713157413	-0.22073384353379538	-1.0073264102481227	0.8102754743192936	-0.7566218340364785	0.10789256591945857	-0.5678883483273239	-0.030500582149719912	0.47541163199357667	-0.49155376662359085	0.010533768665685206	0.07309411620323322	-0.6003218937949659	-0.6843768913251608	0.48918654815604196	-0.6509565489459	0.0982163112406905	0.7405912576832373	0.06191204030102429	0.7250201334398432	0.14154147768899233	0.4365107118357299	0.11284241713458512	0.13573713246714286	0.10639217379883842	-0.04471930289468473	-0.08518065772693756	0.3990183487215618	-0.22928106075479568	0.25996758700042105	0.04375113243318418	-0.013327536629987662	0.07493737647694865	-0.19930917818283697	-0.0978257100298692	-0.2797372177260054	0.04859793917609497	-0.1207380885314657	-0.017462812236931625	0.16203844640454115	0.1454410073635646	0.11424160113692775	-0.06153726066482085
2B23352582	5	0.05266675450185693	3.598682135689502	0.20695511071780767	-0.7207765342301566	-0.5211826559330189	-0.9714357225548181	0.8019864356333116	-1.5996361163794721	0.9916031976504102	-0.5142520462060157	-0.2283535743856791	0.15048277952821906	-0.9567326524667147	0.4411516161090311	-0.2520303239392706	0.12337779320184959	-0.20022567000683456	0.601364808523687	-0.6292481646283523	0.06745473117621051	-0.3400039550014692	0.07615981370759749	0.7531190715488353	0.13647618059498073	1.072139087340427	-0.5207784371959557	-0.5765136049041168	0.4082553264928785	-0.3179145462976007	-0.2587324190294144	-0.4556363525651938	-0.11063839897178523	-0.3483296155898638	0.49496164068079834	-0.14239894358260155	0.2509523065450815	-0.1493934177027836	-0.33570135411552177	0.12494628203122775	-0.12446276814909583	0.46948711924819914	-0.09311118968137634	0.24875988676570576	-0.0438940832110116	-0.13079194058871824	-0.11216447616217876	-0.09328738115989249	-0.10574559866907951	0.0630892783596345	0.040484257098743	-0.09570008365638855	0.11597781729906854	-0.0814508575546214	0.07294841692292492	0.07384155762967529	0.013568827466029838	0.05596799552726643	0.004455503041079911	-0.06979114912909842	-0.018702872037623275
2B23352582	6	1.7653921055272166	-2.56606434946021	0.09129018026878305	-2.8726637770793326	1.085833702060647	-1.0933788688936024	0.6475818300339187	-0.9261915254873503	2.378022382598479	0.02877813913183358	0.8837797094990554	-0.5487275371843633	-0.13753624728681343	-1.0020750916507828	-0.873561541579644	1.1924391863875652	0.14178196213551097	0.8307040398520235	0.249165690173277	-0.1783632330894561	0.12703704384979514	0.2036624545158854	0.6836594806971322	0.18737077348764203	0.3602799406274544	0.15734619951220333	-0.027456617092651105	-0.1474248130698754	-0.4470044984837898	-0.5906553303570372	0.3105322304032284	-0.3179057067651022	0.015597966442598882	0.44715979092219044	0.14195257009384335	-0.4130690403440082	0.2871906719042403	0.13197425000480625	0.02763508140973384	0.5475117572413709	0.04890093725454164	-0.0039086538868481025	-0.5063441994896204	0.4366628678196463	0.04919232692856833	0.17092318337086923	-0.07108937216370505	0.6438661661937084	0.39729652282025607	-0.17057408628372592	-0.22230075736630314	0.4185481455835464	0.22491461824748973	0.5301078708311568	0.10548632205357712	0.3840380002752928	0.055606333200846764	-0.09574450086982111	0.20314406957852468	0.13288891088016944
2B23352582	7	0.11447736218925794	1.175644922554494	-0.09246998861521115	1.231465290564736	-2.358310794238215	-0.34252699280882376	-1.5622812125554064	1.5590504552763513	-0.1026966977435912	-0.11381349797165716	0.655060924598339	-1.823832180442344	-0.11680649182047251	-0.49142201461451385	0.24696190691342504	-0.5302712796412774	0.7306017540927695	0.9271091691002482	0.5955703414515788	-0.19320730055041135	1.0311274097402543	-0.08701834821153026	0.14646947221487797	-0.022043019261237327	0.5457068939806149	-0.20790892030758426	0.0886171309925117	-0.21550225381285218	0.8869192210176419	-0.2798841146747032	-0.3574992593084527	0.3573058610706469	0.17231599864793784	-0.5910265257359253	-0.26201993040151206	0.2095662579313032	0.1469524591633325	-0.10104046129927777	0.5355125772468443	-0.022215423511324325	-0.21714642923685315	0.10129691504735704	0.03504089867660332	0.2226254716252114	0.08032743475669252	-0.02067148175577204	0.08470598666830378	-0.05600188493762252	0.178383014970943	-0.04257890259225711	0.12150062654981653	-0.17554672974741514	0.1863882698307836	0.04001686805629	0.18621065306077444	0.061836585168063264	0.05701232859896387	0.10335937083025512	-0.003775623175600367	-0.00526250980065177
2B23352582	8	6.02379976738484	4.54400140717874	1.4987516216200527	-1.4451069646454358	1.687331905627631	1.6668095116163826	0.8159196228047945	-1.2282412797324764	-0.28500657824721165	-0.9740502855999248	1.1890314056498819	0.3510220550869798	-0.4727748846709281	0.2060923252357251	-0.15870780215915675	-0.9825427015406303	0.7349061632805025	0.6441825910975604	0.7622251102930412	0.5193578920519066	-0.8526308255322366	-0.046697734201937194	-0.9140081024679825	-0.3774412795248048	0.30740196434446193	-0.30424562582710757	0.0791770149347039	-0.4614447251943161	0.006272720214976398	-0.024942493829075634	0.3254342515745329	0.3219681552019829	0.14234196811295893	0.09772702248066595	-0.15381606661488414	-0.3926156358670834	-0.11520634258307867	0.383022001275438	-0.1979139758865784	0.13202122050322931	0.14493977067253017	0.014443990592455705	0.14187963110431492	-0.025010664443872076	0.33763291839300125	-0.03291605337873105	0.02321944252422553	-0.10848491061868516	0.016705590006405886	0.03390550699611326	0.010825815138148157	-0.1357029390466066	0.06710708040024453	0.01246468413731372	-0.010277567616827351	0.05336195945169464	-0.031917100769095284	0.036488132444598066	0.014411013658328621	-0.007848857441024808
2B23352582	9	1.9107460490703598	0.8837573343548394	-1.1846597882380558	3.3024793275215694	-1.0036235461683531	0.07835930990259428	0.27281059868766905	1.5806599267272277	-0.018570324381240216	-0.044258562182129195	-0.08350371874733252	0.32262746006874016	-0.5016717251158355	-1.1016017467644124	-0.5155167825982848	0.6386704806954765	0.5802852807820422	-0.13069877437864236	-0.4008716966668529	0.7690766726107712	-0.6904245760600813	0.1541907673249442	0.4384918505313781	0.7310783372019822	0.45384919628225595	-0.1420439722333235	0.4307919961106039	-0.09981735487326818	0.031168375618407608	-0.17508700485451345	-0.2989207617168531	-0.00992198698678067	0.05573123743970437	-0.21173566489242335	-0.020042909508723488	0.09427886305095495	-0.02797425647970568	-0.4065712789070725	-0.32139116511828786	-0.5308064331959087	-0.08295718785824824	-0.2990627046263334	0.09390180851390204	0.22204256011627244	-0.16596699701829792	-0.2249066531329791	-0.07798721809952715	0.05355796020371286	-0.12122387252469514	0.016991401070083262	-0.07024978935858016	0.012140507037968313	-0.04760830767802916	0.0021853034959770875	-0.02609744230529676	0.011338075397090438	-0.04639943390851236	0.00046485352999368966	-0.0009477149881031426	-0.023702079742763914
2B23352582	10	1.8399095789898052	-1.2926748860000532	-2.632091331853563	-1.347397135742832	0.0644083895325058	0.5730427937279001	1.2664244259185047	0.7160217982934919	0.25696053979143935	-1.5393340396295077	0.08749333264315091	0.6182771965726296	1.0244934561395245	-0.3259087469813436	0.22896649876837297	-0.1330683991036917	-0.4591864356079773	0.5577808357614686	-0.5262623122680965	-0.1721776753911861	-0.07991935994044247	0.35824148772497577	0.24866105249713305	-0.3324803033860706	0.25338237577010614	0.28193154223528344	0.32163245674877106	-0.40416317002490776	-0.18653970323456354	-0.6686723198479564	-0.17781765391740134	0.6181581364311028	0.23628454226803078	0.39966809626779526	-0.37392545464792826	-0.18241957893931712	0.002075594951252078	0.5201613969316147	-0.18138258500408105	0.10632865924675317	0.5523762824529203	0.26543368727728167	-0.02643259926782302	0.15526617712098115	-0.14617158946089218	0.11391859823237384	0.15470776345346238	-0.1606214924522379	0.046257982719352914	0.04151773052660784	-0.09555980007778848	-0.040489636865723794	-0.1160660948032449	-0.1551517087818137	0.022051601724258865	-0.16396346674740975	0.0041854358698420815	-0.005506734508530409	-0.024065875985716804	-0.02480925589275099
