Source Name	Cell ID	Predicted Archetype
9B3C4C613D	1	2
9B3C4C613D	2	2
9B3C4C613D	3	3
9B3C4C613D	4	2
9B3C4C613D	5	4
9B3C4C613D	6	4
9B3C4C613D	7	2
9B3C4C613D	8	2
9B3C4C613D	9	2
9B3C4C613D	10	4
9B3C4C613D	11	2
9B3C4C613D	12	2
9B3C4C613D	13	2
9B3C4C613D	14	2
9B3C4C613D	15	2
9B3C4C613D	16	2
9B3C4C613D	17	2
9B3C4C613D	18	2
9B3C4C613D	19	2
9B3C4C613D	20	2
9B3C4C613D	21	3
9B3C4C613D	22	3
9B3C4C613D	23	4
9B3C4C613D	24	4
9B3C4C613D	25	1
9B3C4C613D	26	2
9B3C4C613D	27	2
9B3C4C613D	28	3
9B3C4C613D	29	4
9B3C4C613D	30	2
9B3C4C613D	31	1
9B3C4C613D	32	1
9B3C4C613D	33	1
9B3C4C613D	34	3
9B3C4C613D	35	2
9B3C4C613D	36	2
9B3C4C613D	37	1
9B3C4C613D	38	2
9B3C4C613D	39	1
9B3C4C613D	40	3
9B3C4C613D	41	1
9B3C4C613D	42	2
9B3C4C613D	43	3
9B3C4C613D	44	2
9B3C4C613D	45	3
9B3C4C613D	46	1
9B3C4C613D	47	4
9B3C4C613D	48	1
9B3C4C613D	49	3
9B3C4C613D	50	1
9B3C4C613D	51	3
9B3C4C613D	52	2
9B3C4C613D	53	2
9B3C4C613D	54	2
9B3C4C613D	55	2
9B3C4C613D	56	3
