Source Name	Spot Number	Z	Y	X	Spot Sigma
80759AC74C	1	113.0	705.0	11.0	1.3333333333333333
80759AC74C	2	113.0	622.0	1545.0	2.333333333333333
80759AC74C	3	113.0	604.0	1562.0	1.3333333333333333
80759AC74C	4	113.0	604.0	1548.0	3.0
80759AC74C	5	113.0	592.0	1555.0	3.0
80759AC74C	6	113.0	589.0	1568.0	3.333333333333333
80759AC74C	7	113.0	584.0	1562.0	2.333333333333333
80759AC74C	8	113.0	470.0	1571.0	2.333333333333333
80759AC74C	9	113.0	220.0	802.0	1.3333333333333333
80759AC74C	10	112.0	464.0	904.0	1.3333333333333333
80759AC74C	11	111.0	338.0	618.0	1.3333333333333333
80759AC74C	12	111.0	75.0	1241.0	1.3333333333333333
80759AC74C	13	111.0	47.0	483.0	1.3333333333333333
80759AC74C	14	109.0	731.0	1529.0	1.6666666666666665
80759AC74C	15	109.0	387.0	924.0	1.6666666666666665
80759AC74C	16	109.0	333.0	1071.0	1.3333333333333333
80759AC74C	17	109.0	296.0	778.0	1.3333333333333333
80759AC74C	18	109.0	8.0	1381.0	2.0
80759AC74C	19	108.0	745.0	250.0	1.3333333333333333
80759AC74C	20	108.0	304.0	531.0	1.6666666666666665
80759AC74C	21	107.0	541.0	1355.0	1.3333333333333333
80759AC74C	22	107.0	457.0	554.0	1.3333333333333333
80759AC74C	23	107.0	389.0	1568.0	1.6666666666666665
80759AC74C	24	107.0	371.0	880.0	2.333333333333333
80759AC74C	25	107.0	315.0	1071.0	1.3333333333333333
80759AC74C	26	107.0	168.0	111.0	1.6666666666666665
80759AC74C	27	106.0	717.0	1148.0	1.3333333333333333
80759AC74C	28	106.0	669.0	988.0	1.3333333333333333
80759AC74C	29	106.0	590.0	1357.0	1.6666666666666665
80759AC74C	30	106.0	515.0	423.0	1.3333333333333333
80759AC74C	31	106.0	454.0	896.0	1.6666666666666665
80759AC74C	32	106.0	400.0	920.0	1.6666666666666665
80759AC74C	33	106.0	315.0	646.0	1.3333333333333333
80759AC74C	34	106.0	297.0	511.0	1.6666666666666665
80759AC74C	35	106.0	281.0	413.0	1.3333333333333333
80759AC74C	36	106.0	275.0	511.0	1.3333333333333333
80759AC74C	37	106.0	255.0	1317.0	1.3333333333333333
80759AC74C	38	106.0	250.0	1298.0	2.0
80759AC74C	39	106.0	222.0	787.0	1.3333333333333333
80759AC74C	40	106.0	209.0	734.0	1.6666666666666665
80759AC74C	41	105.0	764.0	176.0	2.0
80759AC74C	42	105.0	676.0	868.0	1.6666666666666665
80759AC74C	43	105.0	674.0	1092.0	1.6666666666666665
80759AC74C	44	105.0	657.0	864.0	1.3333333333333333
80759AC74C	45	105.0	653.0	893.0	1.3333333333333333
80759AC74C	46	105.0	603.0	1440.0	1.3333333333333333
80759AC74C	47	105.0	543.0	603.0	1.3333333333333333
80759AC74C	48	105.0	521.0	513.0	1.3333333333333333
80759AC74C	49	105.0	488.0	519.0	1.6666666666666665
80759AC74C	50	105.0	449.0	421.0	1.3333333333333333
80759AC74C	51	105.0	427.0	818.0	1.6666666666666665
80759AC74C	52	105.0	337.0	1175.0	1.3333333333333333
80759AC74C	53	104.0	779.0	839.0	2.0
80759AC74C	54	104.0	756.0	279.0	1.6666666666666665
80759AC74C	55	104.0	707.0	653.0	1.3333333333333333
80759AC74C	56	104.0	706.0	1504.0	1.6666666666666665
80759AC74C	57	104.0	564.0	778.0	1.6666666666666665
80759AC74C	58	104.0	436.0	765.0	1.3333333333333333
80759AC74C	59	104.0	398.0	303.0	1.3333333333333333
80759AC74C	60	104.0	338.0	401.0	1.6666666666666665
80759AC74C	61	104.0	289.0	786.0	1.3333333333333333
80759AC74C	62	104.0	194.0	600.0	1.3333333333333333
80759AC74C	63	104.0	187.0	764.0	1.3333333333333333
80759AC74C	64	104.0	180.0	71.0	1.3333333333333333
80759AC74C	65	104.0	88.0	414.0	1.3333333333333333
80759AC74C	66	104.0	46.0	463.0	1.3333333333333333
80759AC74C	67	104.0	29.0	752.0	1.3333333333333333
80759AC74C	68	104.0	21.0	740.0	2.0
80759AC74C	69	103.0	712.0	1267.0	1.3333333333333333
80759AC74C	70	103.0	631.0	877.0	1.3333333333333333
80759AC74C	71	103.0	626.0	1480.0	1.3333333333333333
80759AC74C	72	103.0	500.0	801.0	2.0
80759AC74C	73	103.0	426.0	409.0	1.6666666666666665
80759AC74C	74	103.0	410.0	604.0	1.3333333333333333
80759AC74C	75	103.0	345.0	812.0	1.3333333333333333
80759AC74C	76	103.0	330.0	834.0	1.3333333333333333
80759AC74C	77	103.0	314.0	1004.0	1.3333333333333333
80759AC74C	78	103.0	281.0	787.0	2.0
80759AC74C	79	103.0	275.0	1108.0	1.3333333333333333
80759AC74C	80	103.0	190.0	727.0	1.6666666666666665
80759AC74C	81	103.0	177.0	796.0	1.3333333333333333
80759AC74C	82	103.0	171.0	148.0	1.6666666666666665
80759AC74C	83	103.0	83.0	629.0	1.3333333333333333
80759AC74C	84	103.0	44.0	354.0	1.3333333333333333
80759AC74C	85	103.0	39.0	1565.0	1.6666666666666665
80759AC74C	86	102.0	768.0	843.0	1.3333333333333333
80759AC74C	87	102.0	725.0	1438.0	1.3333333333333333
80759AC74C	88	102.0	675.0	1085.0	1.3333333333333333
80759AC74C	89	102.0	663.0	100.0	1.6666666666666665
80759AC74C	90	102.0	567.0	425.0	1.6666666666666665
80759AC74C	91	102.0	499.0	278.0	1.3333333333333333
80759AC74C	92	102.0	469.0	358.0	1.6666666666666665
80759AC74C	93	102.0	440.0	424.0	1.3333333333333333
80759AC74C	94	102.0	417.0	404.0	1.3333333333333333
80759AC74C	95	102.0	415.0	336.0	1.3333333333333333
80759AC74C	96	102.0	404.0	815.0	1.3333333333333333
80759AC74C	97	102.0	399.0	833.0	1.3333333333333333
80759AC74C	98	102.0	393.0	815.0	1.6666666666666665
80759AC74C	99	102.0	368.0	766.0	1.3333333333333333
80759AC74C	100	102.0	364.0	802.0	1.3333333333333333
80759AC74C	101	102.0	343.0	388.0	1.3333333333333333
80759AC74C	102	102.0	337.0	827.0	1.3333333333333333
80759AC74C	103	102.0	279.0	832.0	1.6666666666666665
80759AC74C	104	102.0	278.0	72.0	1.3333333333333333
80759AC74C	105	102.0	86.0	593.0	1.3333333333333333
80759AC74C	106	102.0	81.0	506.0	1.3333333333333333
80759AC74C	107	102.0	15.0	313.0	1.6666666666666665
80759AC74C	108	101.0	769.0	1058.0	1.3333333333333333
80759AC74C	109	101.0	613.0	395.0	1.6666666666666665
80759AC74C	110	101.0	599.0	364.0	1.3333333333333333
80759AC74C	111	101.0	592.0	568.0	1.3333333333333333
80759AC74C	112	101.0	507.0	499.0	1.3333333333333333
80759AC74C	113	101.0	490.0	621.0	1.3333333333333333
80759AC74C	114	101.0	451.0	322.0	1.6666666666666665
80759AC74C	115	101.0	430.0	681.0	1.3333333333333333
80759AC74C	116	101.0	413.0	282.0	1.6666666666666665
80759AC74C	117	101.0	390.0	734.0	1.6666666666666665
80759AC74C	118	101.0	370.0	353.0	1.3333333333333333
