Source Name	Cell ID	Predicted Archetype
119F60A8CE	1	1
119F60A8CE	2	1
119F60A8CE	3	1
119F60A8CE	4	2
119F60A8CE	5	1
119F60A8CE	6	1
119F60A8CE	7	2
119F60A8CE	8	2
119F60A8CE	9	1
119F60A8CE	10	1
119F60A8CE	11	2
119F60A8CE	12	1
119F60A8CE	13	1
119F60A8CE	14	1
119F60A8CE	15	1
119F60A8CE	16	1
119F60A8CE	17	1
119F60A8CE	18	1
119F60A8CE	19	1
119F60A8CE	20	1
119F60A8CE	21	2
119F60A8CE	22	1
119F60A8CE	23	2
119F60A8CE	24	2
119F60A8CE	25	1
119F60A8CE	26	1
119F60A8CE	27	1
119F60A8CE	28	1
119F60A8CE	29	1
119F60A8CE	30	1
119F60A8CE	31	1
119F60A8CE	32	1
119F60A8CE	33	1
119F60A8CE	34	1
119F60A8CE	35	1
119F60A8CE	36	2
119F60A8CE	37	1
119F60A8CE	38	2
119F60A8CE	39	4
119F60A8CE	40	2
119F60A8CE	41	1
119F60A8CE	42	2
119F60A8CE	43	1
119F60A8CE	44	1
119F60A8CE	45	4
119F60A8CE	46	1
119F60A8CE	47	1
119F60A8CE	48	1
119F60A8CE	49	1
119F60A8CE	50	1
119F60A8CE	51	1
119F60A8CE	52	1
119F60A8CE	53	2
119F60A8CE	54	2
119F60A8CE	55	4
119F60A8CE	56	1
119F60A8CE	57	2
119F60A8CE	58	2
119F60A8CE	59	1
119F60A8CE	60	2
119F60A8CE	61	1
119F60A8CE	62	3
119F60A8CE	63	2
119F60A8CE	64	2
119F60A8CE	65	2
119F60A8CE	66	2
119F60A8CE	67	2
119F60A8CE	68	4
119F60A8CE	69	1
119F60A8CE	70	1
119F60A8CE	71	2
119F60A8CE	72	2
119F60A8CE	73	2
119F60A8CE	74	2
119F60A8CE	75	2
119F60A8CE	76	2
119F60A8CE	77	1
119F60A8CE	78	2
119F60A8CE	79	2
119F60A8CE	80	2
119F60A8CE	81	3
119F60A8CE	82	2
119F60A8CE	83	2
119F60A8CE	84	2
119F60A8CE	85	2
119F60A8CE	86	2
119F60A8CE	87	2
119F60A8CE	88	2
119F60A8CE	89	2
119F60A8CE	90	2
119F60A8CE	91	1
119F60A8CE	92	1
119F60A8CE	93	1
119F60A8CE	94	2
119F60A8CE	95	2
119F60A8CE	96	2
119F60A8CE	97	2
119F60A8CE	98	2
119F60A8CE	99	2
119F60A8CE	100	2
119F60A8CE	101	1
119F60A8CE	102	2
119F60A8CE	103	2
119F60A8CE	104	4
119F60A8CE	105	2
119F60A8CE	106	4
