Source Name	Cell ID	pea3 spot count
1A3F9F428A	1	8.313557321369155
1A3F9F428A	2	2.1655158672800843
1A3F9F428A	3	6.840198630833259
1A3F9F428A	4	5.481578627219333
1A3F9F428A	5	12.099845115604822
1A3F9F428A	6	11.075690905245025
1A3F9F428A	7	7.343342292914838
1A3F9F428A	8	1.074566018275613
1A3F9F428A	9	5.422128026940349
1A3F9F428A	10	11.676212008251397
1A3F9F428A	11	0.0
1A3F9F428A	12	3.8944603725063125
1A3F9F428A	13	13.95989533463608
1A3F9F428A	14	6.870626154462079
1A3F9F428A	15	9.798990820755616
1A3F9F428A	16	1.5097200594622686
1A3F9F428A	17	7.4981735169448465
1A3F9F428A	18	2.9301812329616013
1A3F9F428A	19	8.65777440802063
1A3F9F428A	20	10.015269900063412
1A3F9F428A	21	9.1186058021719
1A3F9F428A	22	6.062510802860904
1A3F9F428A	23	8.499830979550781
1A3F9F428A	24	6.246395424430028
1A3F9F428A	25	4.5470581750103936
1A3F9F428A	26	5.1777402335509395
1A3F9F428A	27	4.863048358470524
1A3F9F428A	28	7.451641088867861
1A3F9F428A	29	14.519196582612892
1A3F9F428A	30	12.844187257576937
1A3F9F428A	31	9.913511438511652
1A3F9F428A	32	6.2382995262323595
1A3F9F428A	33	8.622136445359882
1A3F9F428A	34	6.415118017309503
1A3F9F428A	35	7.607841718050854
1A3F9F428A	36	4.772801451125713
1A3F9F428A	37	8.154920207510129
1A3F9F428A	38	10.839317438681562
1A3F9F428A	39	5.913917119121162
1A3F9F428A	40	13.721822101438711
1A3F9F428A	41	2.308378060168927
1A3F9F428A	42	10.13929133594026
1A3F9F428A	43	7.797799611936474
1A3F9F428A	44	15.650826741535028
1A3F9F428A	45	6.688807106875067
1A3F9F428A	46	9.70615577178274
1A3F9F428A	47	10.724727640868803
1A3F9F428A	48	7.978508024845579
1A3F9F428A	49	4.057923267822471
1A3F9F428A	50	7.8111199889006375
1A3F9F428A	51	5.709350336430522
1A3F9F428A	52	16.13596929988861
1A3F9F428A	53	7.846631354334458
1A3F9F428A	54	9.84331486705668
1A3F9F428A	55	6.647467263917703
1A3F9F428A	56	9.026088259079113
1A3F9F428A	57	9.25520525368523
1A3F9F428A	58	12.148377068948367
1A3F9F428A	59	7.307951015561673
1A3F9F428A	60	4.822399945372907
1A3F9F428A	61	7.580094695156908
1A3F9F428A	62	9.618765712772046
1A3F9F428A	63	10.364100443461567
1A3F9F428A	64	2.0797869283433323
1A3F9F428A	65	5.876141582383292
1A3F9F428A	66	10.437433837573003
1A3F9F428A	67	4.814025457901355
1A3F9F428A	68	8.219427800261926
1A3F9F428A	69	13.211169399080195
1A3F9F428A	70	6.469395121649463
1A3F9F428A	71	7.903052288639016
1A3F9F428A	72	13.374020671970321
1A3F9F428A	73	8.175182109054425
1A3F9F428A	74	0.0
1A3F9F428A	75	3.47350240917736
1A3F9F428A	76	8.413546753886582
1A3F9F428A	77	5.66160531486447
1A3F9F428A	78	1.381467642905613
1A3F9F428A	79	3.957729206807954
1A3F9F428A	80	3.4520493492615874
1A3F9F428A	81	1.0708233450364264
