Source Name	Cell ID	Predicted Archetype
BCAAF27981	1	1
BCAAF27981	2	1
BCAAF27981	3	1
BCAAF27981	4	2
BCAAF27981	5	1
BCAAF27981	6	1
BCAAF27981	7	1
BCAAF27981	8	1
BCAAF27981	9	1
BCAAF27981	10	1
BCAAF27981	11	1
BCAAF27981	12	1
BCAAF27981	13	1
BCAAF27981	14	1
BCAAF27981	15	1
BCAAF27981	16	2
BCAAF27981	17	1
BCAAF27981	18	1
BCAAF27981	19	2
BCAAF27981	20	1
BCAAF27981	21	1
BCAAF27981	22	1
BCAAF27981	23	2
BCAAF27981	24	1
BCAAF27981	25	1
BCAAF27981	26	1
BCAAF27981	27	2
BCAAF27981	28	2
BCAAF27981	29	2
BCAAF27981	30	1
BCAAF27981	31	1
BCAAF27981	32	1
BCAAF27981	33	2
BCAAF27981	34	1
BCAAF27981	35	1
BCAAF27981	36	2
BCAAF27981	37	1
BCAAF27981	38	1
BCAAF27981	39	2
BCAAF27981	40	1
BCAAF27981	41	2
BCAAF27981	42	2
BCAAF27981	43	2
BCAAF27981	44	2
BCAAF27981	45	2
BCAAF27981	46	2
BCAAF27981	47	1
BCAAF27981	48	1
BCAAF27981	49	1
BCAAF27981	50	1
BCAAF27981	51	2
BCAAF27981	52	1
BCAAF27981	53	2
BCAAF27981	54	2
BCAAF27981	55	2
BCAAF27981	56	2
BCAAF27981	57	2
BCAAF27981	58	2
BCAAF27981	59	2
BCAAF27981	60	2
BCAAF27981	61	2
BCAAF27981	62	2
BCAAF27981	63	1
BCAAF27981	64	2
BCAAF27981	65	2
BCAAF27981	66	2
BCAAF27981	67	2
BCAAF27981	68	4
BCAAF27981	69	2
BCAAF27981	70	2
BCAAF27981	71	2
BCAAF27981	72	2
BCAAF27981	73	2
BCAAF27981	74	3
BCAAF27981	75	1
BCAAF27981	76	2
BCAAF27981	77	2
BCAAF27981	78	2
BCAAF27981	79	2
BCAAF27981	80	2
BCAAF27981	81	2
BCAAF27981	82	2
BCAAF27981	83	2
BCAAF27981	84	2
BCAAF27981	85	2
BCAAF27981	86	4
BCAAF27981	87	2
BCAAF27981	88	2
BCAAF27981	89	2
BCAAF27981	90	2
BCAAF27981	91	4
BCAAF27981	92	2
BCAAF27981	93	4
BCAAF27981	94	2
BCAAF27981	95	1
BCAAF27981	96	2
BCAAF27981	97	3
BCAAF27981	98	2
BCAAF27981	99	2
BCAAF27981	100	2
BCAAF27981	101	2
BCAAF27981	102	1
BCAAF27981	103	4
BCAAF27981	104	2
BCAAF27981	105	4
BCAAF27981	106	1
BCAAF27981	107	1
