Source Name	Spot Number	Z	Y	X	Spot Sigma
8C802060C6	1	112.0	513.0	766.0	1.6666666666666665
8C802060C6	2	112.0	301.0	913.0	1.3333333333333333
8C802060C6	3	111.0	537.0	1565.0	1.6666666666666665
8C802060C6	4	111.0	59.0	62.0	1.6666666666666665
8C802060C6	5	111.0	51.0	72.0	2.0
8C802060C6	6	111.0	15.0	114.0	2.0
8C802060C6	7	110.0	193.0	513.0	1.3333333333333333
8C802060C6	8	110.0	177.0	485.0	1.3333333333333333
8C802060C6	9	110.0	22.0	27.0	1.3333333333333333
8C802060C6	10	109.0	505.0	698.0	1.6666666666666665
8C802060C6	11	109.0	411.0	903.0	1.6666666666666665
8C802060C6	12	109.0	400.0	791.0	1.3333333333333333
8C802060C6	13	109.0	341.0	943.0	1.3333333333333333
8C802060C6	14	109.0	300.0	552.0	1.3333333333333333
8C802060C6	15	109.0	298.0	1103.0	1.6666666666666665
8C802060C6	16	109.0	283.0	959.0	1.6666666666666665
8C802060C6	17	109.0	243.0	1103.0	1.3333333333333333
8C802060C6	18	109.0	237.0	1047.0	1.6666666666666665
8C802060C6	19	109.0	225.0	1049.0	1.3333333333333333
8C802060C6	20	109.0	202.0	487.0	1.3333333333333333
8C802060C6	21	109.0	137.0	1309.0	2.0
8C802060C6	22	108.0	777.0	94.0	1.3333333333333333
8C802060C6	23	108.0	735.0	250.0	2.0
8C802060C6	24	108.0	587.0	798.0	1.3333333333333333
8C802060C6	25	108.0	570.0	1542.0	1.6666666666666665
8C802060C6	26	108.0	500.0	900.0	1.3333333333333333
8C802060C6	27	108.0	478.0	310.0	1.3333333333333333
8C802060C6	28	108.0	451.0	324.0	1.3333333333333333
8C802060C6	29	108.0	445.0	273.0	1.6666666666666665
8C802060C6	30	108.0	437.0	1531.0	1.3333333333333333
8C802060C6	31	108.0	432.0	852.0	1.3333333333333333
8C802060C6	32	108.0	364.0	270.0	1.6666666666666665
8C802060C6	33	108.0	123.0	4.0	1.6666666666666665
8C802060C6	34	108.0	83.0	905.0	1.6666666666666665
8C802060C6	35	108.0	40.0	284.0	1.3333333333333333
8C802060C6	36	107.0	748.0	49.0	1.6666666666666665
8C802060C6	37	107.0	741.0	141.0	1.6666666666666665
8C802060C6	38	107.0	735.0	627.0	1.6666666666666665
8C802060C6	39	107.0	674.0	918.0	1.6666666666666665
8C802060C6	40	107.0	663.0	861.0	1.3333333333333333
8C802060C6	41	107.0	615.0	60.0	1.6666666666666665
8C802060C6	42	107.0	609.0	298.0	1.6666666666666665
8C802060C6	43	107.0	606.0	686.0	1.3333333333333333
8C802060C6	44	107.0	475.0	991.0	1.6666666666666665
8C802060C6	45	107.0	456.0	332.0	1.3333333333333333
8C802060C6	46	107.0	443.0	1018.0	1.3333333333333333
8C802060C6	47	107.0	412.0	1005.0	1.3333333333333333
8C802060C6	48	107.0	234.0	488.0	2.6666666666666665
8C802060C6	49	107.0	210.0	84.0	2.333333333333333
8C802060C6	50	107.0	168.0	367.0	2.0
8C802060C6	51	107.0	0.0	632.0	1.3333333333333333
8C802060C6	52	106.0	775.0	39.0	1.6666666666666665
8C802060C6	53	106.0	676.0	633.0	1.3333333333333333
8C802060C6	54	106.0	671.0	768.0	1.3333333333333333
8C802060C6	55	106.0	608.0	733.0	1.3333333333333333
8C802060C6	56	106.0	554.0	736.0	1.6666666666666665
8C802060C6	57	106.0	510.0	309.0	1.3333333333333333
8C802060C6	58	106.0	443.0	1535.0	2.0
8C802060C6	59	106.0	390.0	867.0	1.3333333333333333
8C802060C6	60	106.0	382.0	1060.0	1.3333333333333333
8C802060C6	61	106.0	370.0	883.0	1.3333333333333333
8C802060C6	62	106.0	367.0	1034.0	1.3333333333333333
8C802060C6	63	106.0	363.0	1165.0	1.3333333333333333
8C802060C6	64	106.0	343.0	32.0	1.6666666666666665
8C802060C6	65	106.0	336.0	396.0	2.0
8C802060C6	66	106.0	331.0	844.0	1.3333333333333333
8C802060C6	67	106.0	322.0	872.0	1.3333333333333333
8C802060C6	68	106.0	219.0	29.0	1.3333333333333333
8C802060C6	69	106.0	210.0	713.0	2.0
8C802060C6	70	106.0	160.0	1132.0	1.6666666666666665
8C802060C6	71	106.0	133.0	96.0	1.3333333333333333
8C802060C6	72	106.0	74.0	485.0	1.6666666666666665
8C802060C6	73	106.0	51.0	630.0	1.6666666666666665
8C802060C6	74	106.0	34.0	398.0	1.6666666666666665
8C802060C6	75	105.0	760.0	279.0	1.6666666666666665
8C802060C6	76	105.0	732.0	2.0	1.3333333333333333
8C802060C6	77	105.0	700.0	1429.0	1.6666666666666665
8C802060C6	78	105.0	665.0	310.0	1.3333333333333333
8C802060C6	79	105.0	613.0	511.0	1.3333333333333333
8C802060C6	80	105.0	584.0	889.0	1.6666666666666665
8C802060C6	81	105.0	574.0	693.0	1.3333333333333333
8C802060C6	82	105.0	550.0	863.0	1.6666666666666665
8C802060C6	83	105.0	528.0	260.0	1.3333333333333333
8C802060C6	84	105.0	492.0	900.0	1.6666666666666665
8C802060C6	85	105.0	488.0	818.0	1.3333333333333333
8C802060C6	86	105.0	484.0	870.0	1.3333333333333333
8C802060C6	87	105.0	472.0	1011.0	1.3333333333333333
8C802060C6	88	105.0	452.0	1080.0	1.3333333333333333
8C802060C6	89	105.0	425.0	1017.0	1.3333333333333333
8C802060C6	90	105.0	401.0	444.0	1.3333333333333333
8C802060C6	91	105.0	398.0	860.0	1.3333333333333333
8C802060C6	92	105.0	387.0	835.0	1.3333333333333333
8C802060C6	93	105.0	371.0	938.0	1.3333333333333333
8C802060C6	94	105.0	347.0	1010.0	1.3333333333333333
8C802060C6	95	105.0	347.0	25.0	1.3333333333333333
