Source Name	Spot Number	Z	Y	X	Spot Sigma
EE5CF455D9	1	107.0	235.0	56.0	1.0
EE5CF455D9	2	106.0	387.0	1355.0	1.3333333333333333
EE5CF455D9	3	105.0	407.0	1338.0	1.3333333333333333
EE5CF455D9	4	104.0	756.0	1420.0	1.3333333333333333
EE5CF455D9	5	104.0	516.0	1009.0	1.6666666666666665
EE5CF455D9	6	104.0	425.0	1208.0	1.3333333333333333
EE5CF455D9	7	104.0	396.0	669.0	1.3333333333333333
EE5CF455D9	8	104.0	288.0	814.0	1.3333333333333333
EE5CF455D9	9	104.0	281.0	930.0	1.6666666666666665
EE5CF455D9	10	103.0	735.0	1079.0	2.0
EE5CF455D9	11	103.0	275.0	131.0	1.6666666666666665
EE5CF455D9	12	103.0	271.0	252.0	1.3333333333333333
EE5CF455D9	13	103.0	262.0	775.0	1.3333333333333333
EE5CF455D9	14	103.0	258.0	937.0	1.6666666666666665
EE5CF455D9	15	103.0	220.0	800.0	1.3333333333333333
EE5CF455D9	16	103.0	134.0	1571.0	1.6666666666666665
EE5CF455D9	17	102.0	727.0	1497.0	1.6666666666666665
EE5CF455D9	18	102.0	481.0	1178.0	1.6666666666666665
EE5CF455D9	19	102.0	471.0	359.0	1.3333333333333333
EE5CF455D9	20	102.0	458.0	654.0	1.3333333333333333
EE5CF455D9	21	102.0	438.0	684.0	1.3333333333333333
EE5CF455D9	22	102.0	388.0	426.0	1.3333333333333333
EE5CF455D9	23	101.0	580.0	510.0	1.3333333333333333
EE5CF455D9	24	101.0	472.0	305.0	1.3333333333333333
EE5CF455D9	25	101.0	421.0	453.0	1.3333333333333333
EE5CF455D9	26	101.0	388.0	1339.0	1.6666666666666665
EE5CF455D9	27	101.0	387.0	858.0	1.3333333333333333
EE5CF455D9	28	101.0	360.0	825.0	1.3333333333333333
EE5CF455D9	29	101.0	330.0	359.0	1.3333333333333333
EE5CF455D9	30	101.0	278.0	775.0	1.3333333333333333
EE5CF455D9	31	101.0	220.0	778.0	1.3333333333333333
EE5CF455D9	32	101.0	219.0	764.0	1.3333333333333333
EE5CF455D9	33	101.0	194.0	766.0	1.3333333333333333
EE5CF455D9	34	101.0	155.0	335.0	1.6666666666666665
EE5CF455D9	35	101.0	33.0	211.0	1.6666666666666665
EE5CF455D9	36	100.0	761.0	11.0	1.3333333333333333
EE5CF455D9	37	100.0	648.0	272.0	1.6666666666666665
EE5CF455D9	38	100.0	506.0	736.0	1.3333333333333333
EE5CF455D9	39	100.0	476.0	1032.0	1.6666666666666665
EE5CF455D9	40	100.0	461.0	460.0	1.3333333333333333
EE5CF455D9	41	100.0	459.0	1062.0	1.3333333333333333
EE5CF455D9	42	100.0	458.0	411.0	1.3333333333333333
EE5CF455D9	43	100.0	456.0	1180.0	1.3333333333333333
