Source Name	Spot Number	Z	Y	X	Spot Sigma
96F0FB9612	1	109.0	712.0	1290.0	1.3333333333333333
96F0FB9612	2	109.0	359.0	568.0	1.6666666666666665
96F0FB9612	3	108.0	173.0	690.0	1.3333333333333333
96F0FB9612	4	105.0	454.0	1019.0	1.3333333333333333
96F0FB9612	5	105.0	446.0	336.0	1.3333333333333333
96F0FB9612	6	104.0	545.0	829.0	2.0
96F0FB9612	7	104.0	314.0	1187.0	1.6666666666666665
96F0FB9612	8	104.0	265.0	535.0	1.3333333333333333
96F0FB9612	9	103.0	705.0	784.0	2.333333333333333
96F0FB9612	10	103.0	641.0	847.0	1.6666666666666665
96F0FB9612	11	103.0	562.0	37.0	1.3333333333333333
96F0FB9612	12	103.0	415.0	442.0	1.3333333333333333
96F0FB9612	13	103.0	409.0	141.0	1.3333333333333333
96F0FB9612	14	103.0	377.0	43.0	1.3333333333333333
96F0FB9612	15	103.0	287.0	1150.0	1.3333333333333333
96F0FB9612	16	103.0	231.0	517.0	2.333333333333333
96F0FB9612	17	103.0	217.0	1350.0	2.333333333333333
96F0FB9612	18	103.0	143.0	801.0	1.6666666666666665
96F0FB9612	19	102.0	665.0	277.0	2.0
96F0FB9612	20	102.0	633.0	229.0	1.3333333333333333
96F0FB9612	21	102.0	383.0	865.0	2.0
96F0FB9612	22	102.0	283.0	305.0	2.333333333333333
96F0FB9612	23	102.0	249.0	963.0	1.3333333333333333
96F0FB9612	24	102.0	235.0	521.0	1.3333333333333333
96F0FB9612	25	102.0	214.0	1366.0	2.0
96F0FB9612	26	102.0	133.0	968.0	1.6666666666666665
96F0FB9612	27	102.0	71.0	1120.0	1.3333333333333333
96F0FB9612	28	101.0	588.0	875.0	1.6666666666666665
96F0FB9612	29	101.0	572.0	1450.0	1.3333333333333333
96F0FB9612	30	101.0	462.0	434.0	1.6666666666666665
96F0FB9612	31	101.0	349.0	24.0	1.6666666666666665
96F0FB9612	32	101.0	294.0	650.0	1.3333333333333333
96F0FB9612	33	101.0	289.0	664.0	1.6666666666666665
96F0FB9612	34	101.0	276.0	329.0	1.3333333333333333
96F0FB9612	35	101.0	250.0	511.0	1.6666666666666665
96F0FB9612	36	101.0	236.0	948.0	1.6666666666666665
96F0FB9612	37	101.0	160.0	605.0	1.3333333333333333
96F0FB9612	38	101.0	6.0	765.0	1.3333333333333333
96F0FB9612	39	100.0	779.0	200.0	1.3333333333333333
96F0FB9612	40	100.0	763.0	1424.0	1.3333333333333333
96F0FB9612	41	100.0	750.0	487.0	1.6666666666666665
96F0FB9612	42	100.0	687.0	1354.0	1.6666666666666665
96F0FB9612	43	100.0	513.0	1418.0	1.6666666666666665
96F0FB9612	44	100.0	445.0	986.0	1.6666666666666665
96F0FB9612	45	100.0	432.0	137.0	1.3333333333333333
96F0FB9612	46	100.0	429.0	68.0	1.3333333333333333
96F0FB9612	47	100.0	424.0	577.0	1.3333333333333333
96F0FB9612	48	100.0	353.0	745.0	1.3333333333333333
96F0FB9612	49	100.0	319.0	26.0	1.3333333333333333
96F0FB9612	50	100.0	202.0	1186.0	1.6666666666666665
96F0FB9612	51	100.0	155.0	654.0	1.6666666666666665
96F0FB9612	52	100.0	64.0	760.0	1.3333333333333333
96F0FB9612	53	100.0	42.0	1029.0	1.6666666666666665
96F0FB9612	54	100.0	18.0	1212.0	1.6666666666666665
96F0FB9612	55	99.0	719.0	494.0	1.3333333333333333
96F0FB9612	56	99.0	682.0	948.0	1.3333333333333333
96F0FB9612	57	99.0	656.0	1028.0	1.6666666666666665
96F0FB9612	58	99.0	648.0	741.0	1.6666666666666665
96F0FB9612	59	99.0	645.0	647.0	1.6666666666666665
96F0FB9612	60	99.0	629.0	996.0	1.3333333333333333
96F0FB9612	61	99.0	600.0	837.0	1.3333333333333333
96F0FB9612	62	99.0	503.0	604.0	1.6666666666666665
96F0FB9612	63	99.0	478.0	968.0	1.6666666666666665
96F0FB9612	64	99.0	467.0	1161.0	1.6666666666666665
96F0FB9612	65	99.0	432.0	936.0	1.3333333333333333
96F0FB9612	66	99.0	141.0	536.0	1.3333333333333333
96F0FB9612	67	99.0	11.0	1002.0	1.6666666666666665
96F0FB9612	68	98.0	774.0	301.0	1.3333333333333333
96F0FB9612	69	98.0	690.0	922.0	1.3333333333333333
96F0FB9612	70	98.0	633.0	256.0	1.6666666666666665
96F0FB9612	71	98.0	591.0	1045.0	1.6666666666666665
96F0FB9612	72	98.0	559.0	912.0	1.3333333333333333
96F0FB9612	73	98.0	436.0	994.0	1.3333333333333333
96F0FB9612	74	98.0	432.0	915.0	1.6666666666666665
96F0FB9612	75	98.0	406.0	1131.0	1.3333333333333333
96F0FB9612	76	98.0	357.0	906.0	1.3333333333333333
96F0FB9612	77	98.0	82.0	410.0	1.6666666666666665
96F0FB9612	78	98.0	69.0	488.0	1.3333333333333333
96F0FB9612	79	98.0	29.0	727.0	1.3333333333333333
96F0FB9612	80	97.0	773.0	1333.0	1.3333333333333333
96F0FB9612	81	97.0	769.0	1550.0	1.3333333333333333
96F0FB9612	82	97.0	745.0	901.0	1.3333333333333333
96F0FB9612	83	97.0	735.0	875.0	1.3333333333333333
96F0FB9612	84	97.0	647.0	1042.0	1.3333333333333333
