Source Name	Cell ID	Predicted Archetype
32FF7CB088	1	2
32FF7CB088	2	2
32FF7CB088	3	1
32FF7CB088	4	1
32FF7CB088	5	2
32FF7CB088	6	1
32FF7CB088	7	4
32FF7CB088	8	3
32FF7CB088	9	1
32FF7CB088	10	2
32FF7CB088	11	1
32FF7CB088	12	1
32FF7CB088	13	1
32FF7CB088	14	1
32FF7CB088	15	1
32FF7CB088	16	2
32FF7CB088	17	1
32FF7CB088	18	2
32FF7CB088	19	2
32FF7CB088	20	4
32FF7CB088	21	1
32FF7CB088	22	1
32FF7CB088	23	2
32FF7CB088	24	2
32FF7CB088	25	4
32FF7CB088	26	1
32FF7CB088	27	2
32FF7CB088	28	1
32FF7CB088	29	2
32FF7CB088	30	4
32FF7CB088	31	2
32FF7CB088	32	1
32FF7CB088	33	1
32FF7CB088	34	2
32FF7CB088	35	1
32FF7CB088	36	1
32FF7CB088	37	1
32FF7CB088	38	2
32FF7CB088	39	1
32FF7CB088	40	3
32FF7CB088	41	2
32FF7CB088	42	2
32FF7CB088	43	2
32FF7CB088	44	2
32FF7CB088	45	2
32FF7CB088	46	2
32FF7CB088	47	4
32FF7CB088	48	1
32FF7CB088	49	1
32FF7CB088	50	2
32FF7CB088	51	1
32FF7CB088	52	2
32FF7CB088	53	2
32FF7CB088	54	4
32FF7CB088	55	2
32FF7CB088	56	1
32FF7CB088	57	1
32FF7CB088	58	1
32FF7CB088	59	1
32FF7CB088	60	4
32FF7CB088	61	1
32FF7CB088	62	1
32FF7CB088	63	2
32FF7CB088	64	1
32FF7CB088	65	2
32FF7CB088	66	2
32FF7CB088	67	2
32FF7CB088	68	1
32FF7CB088	69	2
32FF7CB088	70	1
32FF7CB088	71	1
32FF7CB088	72	2
32FF7CB088	73	2
32FF7CB088	74	2
32FF7CB088	75	2
32FF7CB088	76	4
32FF7CB088	77	2
32FF7CB088	78	2
32FF7CB088	79	4
32FF7CB088	80	2
32FF7CB088	81	4
32FF7CB088	82	2
32FF7CB088	83	2
32FF7CB088	84	4
32FF7CB088	85	2
32FF7CB088	86	4
32FF7CB088	87	4
32FF7CB088	88	2
32FF7CB088	89	4
32FF7CB088	90	2
32FF7CB088	91	4
