Source Name	Cell ID	Predicted Archetype
FC76253BAE	1	4
FC76253BAE	2	2
FC76253BAE	3	2
FC76253BAE	4	4
FC76253BAE	5	2
FC76253BAE	6	2
FC76253BAE	7	2
FC76253BAE	8	2
FC76253BAE	9	2
FC76253BAE	10	1
FC76253BAE	11	1
FC76253BAE	12	4
FC76253BAE	13	2
FC76253BAE	14	2
FC76253BAE	15	2
FC76253BAE	16	2
FC76253BAE	17	2
FC76253BAE	18	1
FC76253BAE	19	2
FC76253BAE	20	2
FC76253BAE	21	2
FC76253BAE	22	2
FC76253BAE	23	2
FC76253BAE	24	2
FC76253BAE	25	3
FC76253BAE	26	2
FC76253BAE	27	2
FC76253BAE	28	3
FC76253BAE	29	3
FC76253BAE	30	3
FC76253BAE	31	3
FC76253BAE	32	2
FC76253BAE	33	1
FC76253BAE	34	4
FC76253BAE	35	1
FC76253BAE	36	3
FC76253BAE	37	2
FC76253BAE	38	1
FC76253BAE	39	3
FC76253BAE	40	2
FC76253BAE	41	4
FC76253BAE	42	3
FC76253BAE	43	1
FC76253BAE	44	4
FC76253BAE	45	1
FC76253BAE	46	1
FC76253BAE	47	1
FC76253BAE	48	2
FC76253BAE	49	4
FC76253BAE	50	2
FC76253BAE	51	2
FC76253BAE	52	1
FC76253BAE	53	1
FC76253BAE	54	3
FC76253BAE	55	3
FC76253BAE	56	1
FC76253BAE	57	3
FC76253BAE	58	1
FC76253BAE	59	3
FC76253BAE	60	1
FC76253BAE	61	1
FC76253BAE	62	3
FC76253BAE	63	2
FC76253BAE	64	2
FC76253BAE	65	3
FC76253BAE	66	2
FC76253BAE	67	4
FC76253BAE	68	2
