Source Name	Spot Number	Z	Y	X	Spot Sigma
2EF96EDA6E	1	109.0	711.0	1455.0	1.3333333333333333
2EF96EDA6E	2	109.0	200.0	1300.0	1.3333333333333333
2EF96EDA6E	3	108.0	499.0	574.0	1.3333333333333333
2EF96EDA6E	4	105.0	724.0	1365.0	1.3333333333333333
2EF96EDA6E	5	105.0	700.0	144.0	1.3333333333333333
2EF96EDA6E	6	105.0	134.0	1269.0	1.3333333333333333
2EF96EDA6E	7	105.0	104.0	167.0	1.6666666666666665
2EF96EDA6E	8	104.0	596.0	629.0	1.6666666666666665
2EF96EDA6E	9	104.0	567.0	800.0	1.3333333333333333
2EF96EDA6E	10	104.0	189.0	689.0	1.3333333333333333
2EF96EDA6E	11	104.0	64.0	754.0	1.3333333333333333
2EF96EDA6E	12	103.0	662.0	1324.0	3.0
2EF96EDA6E	13	103.0	430.0	1229.0	1.6666666666666665
2EF96EDA6E	14	103.0	412.0	866.0	2.0
2EF96EDA6E	15	103.0	397.0	792.0	2.333333333333333
2EF96EDA6E	16	103.0	391.0	200.0	1.6666666666666665
2EF96EDA6E	17	103.0	343.0	1071.0	1.3333333333333333
2EF96EDA6E	18	103.0	338.0	1091.0	1.3333333333333333
2EF96EDA6E	19	103.0	305.0	420.0	1.6666666666666665
2EF96EDA6E	20	103.0	130.0	1306.0	2.0
2EF96EDA6E	21	102.0	730.0	1455.0	2.0
2EF96EDA6E	22	102.0	712.0	1325.0	1.6666666666666665
2EF96EDA6E	23	102.0	692.0	740.0	1.6666666666666665
2EF96EDA6E	24	102.0	690.0	1352.0	1.6666666666666665
2EF96EDA6E	25	102.0	614.0	1000.0	2.0
2EF96EDA6E	26	102.0	589.0	640.0	1.3333333333333333
2EF96EDA6E	27	102.0	557.0	300.0	1.3333333333333333
2EF96EDA6E	28	102.0	553.0	1042.0	1.3333333333333333
2EF96EDA6E	29	102.0	479.0	1032.0	1.3333333333333333
2EF96EDA6E	30	102.0	455.0	1062.0	1.3333333333333333
2EF96EDA6E	31	102.0	445.0	1240.0	1.6666666666666665
2EF96EDA6E	32	102.0	307.0	363.0	1.6666666666666665
2EF96EDA6E	33	102.0	215.0	358.0	1.6666666666666665
2EF96EDA6E	34	102.0	130.0	1296.0	1.6666666666666665
2EF96EDA6E	35	102.0	16.0	893.0	2.333333333333333
2EF96EDA6E	36	101.0	766.0	1468.0	1.6666666666666665
2EF96EDA6E	37	101.0	758.0	1068.0	1.6666666666666665
2EF96EDA6E	38	101.0	715.0	1434.0	1.6666666666666665
2EF96EDA6E	39	101.0	678.0	144.0	1.3333333333333333
2EF96EDA6E	40	101.0	669.0	148.0	1.3333333333333333
2EF96EDA6E	41	101.0	646.0	624.0	1.6666666666666665
2EF96EDA6E	42	101.0	582.0	635.0	1.3333333333333333
2EF96EDA6E	43	101.0	535.0	780.0	1.6666666666666665
2EF96EDA6E	44	101.0	528.0	1023.0	1.3333333333333333
2EF96EDA6E	45	101.0	474.0	1076.0	1.3333333333333333
2EF96EDA6E	46	101.0	462.0	1021.0	1.3333333333333333
2EF96EDA6E	47	101.0	389.0	611.0	1.6666666666666665
2EF96EDA6E	48	101.0	388.0	1301.0	1.3333333333333333
2EF96EDA6E	49	101.0	380.0	28.0	1.3333333333333333
2EF96EDA6E	50	101.0	366.0	202.0	3.0
2EF96EDA6E	51	101.0	359.0	1099.0	1.6666666666666665
2EF96EDA6E	52	101.0	325.0	354.0	1.3333333333333333
2EF96EDA6E	53	101.0	324.0	401.0	1.6666666666666665
2EF96EDA6E	54	101.0	317.0	1005.0	1.6666666666666665
2EF96EDA6E	55	101.0	299.0	338.0	1.3333333333333333
2EF96EDA6E	56	101.0	284.0	347.0	1.3333333333333333
2EF96EDA6E	57	101.0	235.0	934.0	2.0
2EF96EDA6E	58	101.0	171.0	673.0	1.6666666666666665
2EF96EDA6E	59	101.0	144.0	1129.0	1.3333333333333333
2EF96EDA6E	60	101.0	92.0	1127.0	1.3333333333333333
2EF96EDA6E	61	100.0	750.0	1242.0	1.6666666666666665
2EF96EDA6E	62	100.0	639.0	1301.0	2.0
2EF96EDA6E	63	100.0	633.0	974.0	1.3333333333333333
2EF96EDA6E	64	100.0	600.0	1054.0	1.3333333333333333
2EF96EDA6E	65	100.0	589.0	408.0	1.3333333333333333
2EF96EDA6E	66	100.0	573.0	191.0	1.3333333333333333
2EF96EDA6E	67	100.0	564.0	771.0	1.6666666666666665
2EF96EDA6E	68	100.0	541.0	718.0	1.3333333333333333
2EF96EDA6E	69	100.0	506.0	723.0	1.6666666666666665
2EF96EDA6E	70	100.0	494.0	961.0	1.3333333333333333
2EF96EDA6E	71	100.0	473.0	747.0	1.3333333333333333
2EF96EDA6E	72	100.0	467.0	890.0	1.3333333333333333
2EF96EDA6E	73	100.0	463.0	676.0	1.3333333333333333
2EF96EDA6E	74	100.0	457.0	905.0	1.3333333333333333
2EF96EDA6E	75	100.0	452.0	1032.0	1.3333333333333333
2EF96EDA6E	76	100.0	450.0	495.0	2.333333333333333
2EF96EDA6E	77	100.0	444.0	1037.0	1.3333333333333333
2EF96EDA6E	78	100.0	408.0	822.0	1.3333333333333333
2EF96EDA6E	79	100.0	377.0	621.0	2.333333333333333
2EF96EDA6E	80	100.0	339.0	35.0	1.6666666666666665
2EF96EDA6E	81	100.0	275.0	1329.0	1.3333333333333333
2EF96EDA6E	82	100.0	260.0	260.0	1.6666666666666665
2EF96EDA6E	83	100.0	216.0	895.0	2.0
2EF96EDA6E	84	100.0	196.0	892.0	1.3333333333333333
