Source Name	Cell ID	Predicted Archetype
22DF2AE1A0	1	1
22DF2AE1A0	2	1
22DF2AE1A0	3	1
22DF2AE1A0	4	2
22DF2AE1A0	5	1
22DF2AE1A0	6	4
22DF2AE1A0	7	1
22DF2AE1A0	8	4
22DF2AE1A0	9	1
22DF2AE1A0	10	2
22DF2AE1A0	11	2
22DF2AE1A0	12	1
22DF2AE1A0	13	2
22DF2AE1A0	14	4
22DF2AE1A0	15	2
22DF2AE1A0	16	1
22DF2AE1A0	17	1
22DF2AE1A0	18	4
22DF2AE1A0	19	2
22DF2AE1A0	20	1
22DF2AE1A0	21	1
22DF2AE1A0	22	2
22DF2AE1A0	23	2
22DF2AE1A0	24	4
22DF2AE1A0	25	2
22DF2AE1A0	26	1
22DF2AE1A0	27	2
22DF2AE1A0	28	1
22DF2AE1A0	29	2
22DF2AE1A0	30	2
22DF2AE1A0	31	1
22DF2AE1A0	32	2
22DF2AE1A0	33	3
22DF2AE1A0	34	1
22DF2AE1A0	35	2
22DF2AE1A0	36	1
22DF2AE1A0	37	1
22DF2AE1A0	38	2
22DF2AE1A0	39	2
22DF2AE1A0	40	2
22DF2AE1A0	41	1
22DF2AE1A0	42	2
22DF2AE1A0	43	2
22DF2AE1A0	44	1
22DF2AE1A0	45	4
22DF2AE1A0	46	4
22DF2AE1A0	47	2
22DF2AE1A0	48	2
22DF2AE1A0	49	2
22DF2AE1A0	50	2
22DF2AE1A0	51	2
22DF2AE1A0	52	1
22DF2AE1A0	53	4
22DF2AE1A0	54	4
22DF2AE1A0	55	1
22DF2AE1A0	56	1
22DF2AE1A0	57	4
22DF2AE1A0	58	2
22DF2AE1A0	59	3
22DF2AE1A0	60	2
22DF2AE1A0	61	2
22DF2AE1A0	62	4
22DF2AE1A0	63	4
22DF2AE1A0	64	1
