Source Name	Cell ID	PC 1	PC 2	PC 3	PC 4	PC 5	PC 6	PC 7	PC 8	PC 9	PC 10	PC 11	PC 12	PC 13	PC 14	PC 15	PC 16	PC 17	PC 18	PC 19	PC 20
465ED01E64	1	4.345168470603896	1.4531599118951104	0.30885820336289105	2.260332888288401	-2.58351577214286	-0.17936685331711733	-0.7382174334841398	0.9320418606811387	-0.3823271810949227	-0.01288908495491392	-1.2253199305873022	0.8430961744077212	0.6625761175642033	-0.36635025771095897	-0.051322091335024744	-0.6728107990266882	-0.45206207919110075	0.3600731225001541	0.29553051148272935	-0.09495017359926683
465ED01E64	2	2.674288011874053	-2.8289417418256266	1.2484801938841585	0.3229867089222882	-0.6495008471495005	0.9111975790219153	0.5007747534259313	-0.16472992992274627	-0.26670874383813414	1.4775594647680383	0.09671180628301268	1.6439888390460577	-0.39819525780624687	-0.5458227313231312	1.232538593024823	0.07970565138668775	0.7343226401549898	0.022286380001322437	-0.09351439011608242	-0.16326254265788043
465ED01E64	3	5.587422313361754	2.3439964581878816	-0.4283084352737496	3.8672654996524063	2.3419227171584502	-1.7839144514671341	0.013030454097870958	-0.3582139471280321	0.6605852540075996	0.3036465581125609	0.5908941122495558	-0.3639524306206514	0.6220144895097164	0.4914309456566066	-0.866714505436982	0.7319989850877117	0.015846247109874367	0.051319475229281375	0.8925064639371474	-0.5003121571275542
465ED01E64	4	4.278385767368645	-1.718348906460999	1.2643143723187962	1.1880221626504817	1.151006397044	-1.3516529582910772	0.14760269306149887	1.5674356627517696	-0.5740847276836942	0.9960543181829207	0.23388797115663873	0.23399948990160624	-0.5816721666369808	-0.9160709879746669	-1.3228109077347812	0.1778002447275603	-0.09668662184519694	-0.36241601826641534	0.25715004141723163	-0.18188311174504568
465ED01E64	5	3.958895970551849	2.6044548642118532	3.7034614354228195	-0.6135013300143175	0.46983426087226476	0.5931445605728234	-0.906397760841001	-1.2097571099045368	0.05230296098984111	-0.8574888077761289	0.08338238106117923	-0.21333048520290276	-0.3361920742736828	-0.419142029529894	1.1825217556443688	-0.9893118481020214	-0.27224070410075574	-0.019169647923984234	-0.01982753603073384	0.13875447003480668
465ED01E64	6	3.3184779294371993	0.21356486895207671	1.3174112589762281	2.17446926770201	2.3907755343471955	-0.9570419859385888	-0.5796276111168606	-0.8377869930411386	0.5622219587621902	0.45506621043070417	2.172505741204356	0.4341702267090355	-0.5637490244153298	0.5511276777971013	0.5028087100402692	0.7209083906209711	0.8533443875621358	0.158216346095845	0.06397847087980857	-0.6159885190050001
465ED01E64	7	5.188727613776718	2.5963847590530666	-0.7788433882158443	1.7223051335119859	1.6944420478053601	-0.2029606303968814	-0.14584101538823013	-0.892759071795286	-0.0034691137859828025	0.7679261503584909	0.02926286896476238	0.5529661725121127	-0.7869869724062148	-0.12660294310250464	-1.182597283843056	-0.8211341936594555	-0.6172796950754134	-0.16269494059880407	0.2891006688113311	-0.21819959392334232
465ED01E64	8	2.803374946812712	-0.46505646743061	1.9919167638504682	0.522761914573822	-1.5277699008871828	0.905974469568771	0.353640906418887	0.2981491949631092	-1.210138541119243	-0.26572672543617437	-0.027125677635316703	0.45692897977497715	0.007732305726829508	-0.3505307037045142	-0.770949651171212	0.2264218411485265	-0.2987467261977905	-0.018732925846261628	-0.13774493054849124	0.1213452422034309
465ED01E64	9	2.8197666411103754	-0.17258444081164337	1.781442270642738	0.8028612273821469	0.8452764616906379	-0.47166508440724986	0.28037265593791183	0.5344546951018572	0.04519324206344377	-0.06438154699824161	-0.8005541437227405	-0.305410863493897	0.6903722464504476	-0.4806116494319319	-0.01440517002371866	0.4762519329778202	0.42375540373471376	0.019189186361515675	-0.7101440826121266	0.42788340238158407
465ED01E64	10	4.020138725539853	0.9159212169859611	1.1234731791171193	0.2766203518885977	2.792689779822087	-1.5154195270554114	-0.0797068822070468	1.5421923291033934	-0.4801396603825414	-1.2228267424211234	-0.746446378291621	0.15017633008238107	1.683646417251886	0.34617392213093723	-0.0867114237792963	0.2894041614542394	0.034056541003246066	-0.1906051712120449	-0.16029298322340857	-0.018405756215553293
465ED01E64	11	5.749486227600402	0.7172355776990432	2.6002262994314718	-0.31422011634688296	2.014708314744361	-0.14450342241615477	-0.059541159510013486	-0.9281431919494381	0.27826746697303006	1.0813165790138546	0.5053123816145425	-0.1877788989616409	-0.8486009915610673	-0.5176840155054236	-0.2099667773669518	0.0909204998604122	-0.1317787327483224	-0.02660091249226304	0.03192361976887703	-0.23075744186298186
465ED01E64	12	0.6761755413128108	-2.936644288504634	3.7799464183852427	-2.166321400092519	0.2787946236471903	-0.15239304215865435	0.493237086365097	-0.5818513968192107	0.12660150374296064	0.8080965431482452	-0.6736172035880356	-0.9732396845844775	0.05805044043802002	-0.42097624292155444	0.23402355253614626	1.3007900847225176	-0.11868338710103576	0.46141689927447893	-0.255306112093157	0.04289077375325734
465ED01E64	13	4.714133591172429	1.4358898405473863	3.1293796805578884	-0.08853557790645361	-0.5986465850969118	0.12877201624987133	-1.8102578645110743	-0.8335511849805783	-0.5447728515116954	0.14672334940964737	-2.577295402483349	-0.5520195864667397	-0.3461162082061655	0.2991508534800218	1.418020484314023	0.7049804965396452	0.28228828671969874	0.7004068021437215	0.8162401848812184	0.17055084876663829
465ED01E64	14	3.6715239305428455	-0.28720870325475156	5.567946244348778	-2.4877459811078477	-0.19422023050312376	0.7171344686917669	0.6791331853848117	0.18544629029747384	-0.7400729185746227	0.4740753091581771	-0.06255313698045672	0.6551162592293558	0.2599954975556251	-1.3597117082289145	-0.2439528924813965	-0.4506909711132866	-0.44066250168885124	0.15324178187558268	-0.37358365274621086	-0.11587412579858336
465ED01E64	15	5.760591611964889	3.7938928499666003	-1.581094061915114	1.386847097662935	2.495362567228355	-0.2470298392645569	-1.1305273526432185	-0.8465631226712915	0.26926910135469795	0.24795111219087906	-0.7052998224914032	-0.4350996902274016	-0.30742890025616276	-0.2533463546986958	0.6782413130084732	0.2671440682266625	-0.30238088461148327	-0.12912621283898296	1.3449506813230716	-0.3546843168408187
465ED01E64	16	3.869379414526423	1.8356816224597314	1.9548792715643153	-0.6978071163503987	4.723790639409518	-0.8313248778123468	1.7198162322844137	0.808358742311345	-0.07499836212176492	0.05377063778753288	0.2990079494958219	0.34798661853387713	1.4225013449154247	-0.7390358788487497	-1.2512340728342908	0.044240016827348155	-0.5446528978415011	-0.22679095321281628	-0.11611956494159692	-0.331924340623313
465ED01E64	17	3.131531903041163	4.904635380808504	0.29912688922150044	-2.0499231296494482	-2.0134046479139016	0.8699623468958597	-0.7952586948125617	-1.0501041912372706	-0.3965918346666908	-0.7488978050298523	1.1579509964587675	0.9636119808310362	-0.7077146857950787	0.25152052960775606	0.3977131365401574	-1.130655942383823	0.3294158676301435	-0.10931458368011682	-0.17233922334380658	-0.2022392462152527
465ED01E64	18	3.154601369543068	1.4237280349901416	-0.6026063196160762	1.1007360196025413	-3.07441511697159	0.9379811371267293	-0.9486664393747599	0.32427549886756424	-0.6472225751744287	-0.5035437959163043	0.014206989979266171	1.790910245282575	0.24716964679018008	0.04919211721811223	0.5239810186455989	-1.1079348469970882	0.20286811152186668	0.14681899859349934	-0.07234280398065884	-0.1105721857459705
465ED01E64	19	0.11770520613926516	-3.3112342511066966	-2.78846569118694	-3.9070668097632524	-1.7224768876982104	-1.6256344646892602	0.39358217430564757	0.9222070115155674	1.0493312591407213	0.1548148489376755	-0.7105755945023465	-0.4578798429377642	1.224062484926268	0.8760040487623684	-0.5943567051445848	0.12492650829911325	-0.9305720823265198	0.1965448553758231	-0.0665813441676999	-0.08365921838564594
465ED01E64	20	3.152382729216827	-3.9465287416789603	2.1425585956847177	-0.92729307015823	0.1270857254448643	0.47832842340559534	0.5241509115857905	0.4913231406405387	-0.9770991918271581	0.010445591786851116	0.9603184822635934	0.8635144583277512	0.4218768948602296	-0.3022017161708028	-0.09098782779625925	0.4366070126219669	0.07412281882984284	0.0031273459489258304	0.3163362898527371	-0.5818293167630055
465ED01E64	21	5.123713902864909	0.5723714442609381	0.6790610757787079	1.3612615297849242	-0.6078995937641736	0.35928439208328466	-0.39157525199525445	0.3060408600668083	-0.352375180328949	-0.6684136579188016	-0.3968545566354448	0.6714724695115137	0.6018856053819164	0.06911971126471883	1.0305860750830282	-0.6518852008084247	-0.03921806535737393	-0.05534923795043034	-0.3111457100955821	0.11186335148145732
465ED01E64	22	5.009299389168936	-2.7378269263603197	1.1010071729855035	0.43358107236212895	-0.25328589901266696	1.1423513099443445	-0.22530317735072636	1.0857831574562162	-1.673630839139261	-0.007325318440823958	-0.07441195422577895	-0.2510508333377839	-0.31718667596444305	-1.3283016470170743	-1.2020091949380438	-0.010844166238913905	-0.33809874070325496	0.36640167342684316	-0.07910354647169093	-0.16343836057032446
465ED01E64	23	3.9141995625866124	-1.4878857916308088	2.669141177760113	-1.9573790272061249	-0.9505214204343488	0.25443157383329673	-0.20624733330568823	0.23962183926831315	-0.7399421581528363	0.9172518221550374	0.6910615403333241	1.0558714581489497	-0.05279478605568852	-0.24633207411470437	-0.0415995275419343	0.670446839164445	0.2834438234071406	0.24099278412784764	0.8248016555478639	-0.7806986194906833
465ED01E64	24	3.9849612527942093	0.9890355629889566	-2.194215553880384	-0.8342489507930804	-0.15249875904400767	-1.2429082364294546	-1.8471752734319526	1.6779138132638032	-0.18317660397819724	0.6761019093421046	-0.033653002991998915	0.6525668375271501	-0.8043515207517906	-0.03704057390804394	-0.8475944398850404	0.6757657763604591	0.01371853089759223	0.4432182685925954	-0.23627092619615375	-0.5355351163180102
465ED01E64	25	6.385080531609448	-1.2045199416965846	-2.13238333459626	-0.07026818350425224	0.5855823717866961	-0.37545970463548617	-0.5192340007494618	-0.31508468884261376	-0.25332573740296427	-0.03950470405945006	-0.03291587563465559	0.0685741177533945	0.15529948837606258	1.3168437442114076	-0.7544216146229425	0.13232452940794506	-0.06928304901918314	0.20294973103858305	-0.27702161320395824	-0.2397046064566104
465ED01E64	26	6.550293707801844	-0.8310554765203438	-1.3112268898208341	-1.9697873252942681	4.112809483493223	-0.08326668137327164	-1.2607076957615408	0.7128582796627541	-0.07575973142631698	-0.5150474813742181	-0.8215271307498871	-0.6908077891191429	0.8485832845164119	0.08961541042289767	1.1804549582154769	0.49304264231755146	-0.19268713003859195	0.10596692129175289	0.02847389383723886	-0.45487829706913585
465ED01E64	27	4.62041137686869	2.8192958077039916	-2.555860323808756	-0.09338579427213567	0.08728676428395943	0.563090665382691	-0.037848604581105505	-1.659442211948143	1.2685484552271116	1.2891960317281244	0.7908818977388402	-0.07976410816975843	-0.8682944390129848	-0.46504138673602924	0.2675993429865491	-0.2978149494217269	0.09350295605161629	-0.10556602933758774	0.36539209792739236	-0.2581078920799391
465ED01E64	28	2.527733178300983	0.35262835681962945	-0.34742347113403294	3.322185353999716	-0.9176125973059044	-1.5903155550728494	-1.4689309358211542	1.2749847805013985	0.18856327192894495	0.41697050767005783	-0.9285510768385007	0.2562884236953007	0.470163671127807	-0.337989210450786	0.1394847183728798	-0.052858947244912	-0.3904825586211189	0.33227442411963914	0.7191955932606025	-0.22508522664907415
465ED01E64	29	2.9599700415096977	0.6790388375530693	2.344198224237288	-0.4611587649360782	2.1433031061488315	0.40319500798815167	-0.2885234855735046	-0.7415309629817202	-1.116001909064352	-1.1582071037571497	-0.4421583835035944	-0.5172817326475059	-0.40807209130541366	0.2658556807770154	0.46010919750788926	-0.5907604466997444	-0.09425352895558636	-0.3520822978731777	0.06319585792366844	0.2474864443133229
465ED01E64	30	2.0943224562523697	5.015685588457689	1.5918182662960263	-5.373297458134546	-0.11860466829799066	0.3971458316828267	-0.34422069714790915	0.06953767665768851	-1.6479124388215927	-1.7639877030834337	-0.4016368539487819	-1.0342798691742807	0.9485863418670881	-0.12598242387318948	-0.7053240735275041	1.0386011679152345	-0.2558312493837349	0.20744633414876312	0.6869614225784186	-0.4606058820342134
465ED01E64	31	3.711500096838327	1.7965712365303088	4.332517257833358	-2.7158723371644395	-2.0465879464821484	1.2928497807791848	-0.45589716394758817	-1.5175497398961575	-0.7943680691618664	-0.14451360404473967	-1.447511297493639	-0.3252805524283051	-0.02133538469520954	-0.10245093385223214	0.43473522974681256	0.42729886480851087	-0.053558900172741675	0.6278004522397895	-0.27754932108687846	0.22797627853585967
465ED01E64	32	2.9175834475276283	0.6418266507688027	-0.6452273333209113	-4.426638338978604	2.745154240021126	-0.7772305825457595	-0.3055337546060759	-0.09544991539160108	-0.34195940922148127	0.0030967168096187603	-0.33686656062392306	-0.8671103512573382	-0.16578643065939144	0.8442867368496323	-0.1786999873852695	0.9845079378551195	-0.1081031156016714	-0.12304475918599045	0.1413715711039334	-0.3770159232148127
