Source Name	Cell ID	Predicted Archetype
889D6DDB1F	1	1
889D6DDB1F	2	3
889D6DDB1F	3	2
889D6DDB1F	4	3
889D6DDB1F	5	1
889D6DDB1F	6	3
889D6DDB1F	7	4
889D6DDB1F	8	4
889D6DDB1F	9	1
889D6DDB1F	10	2
889D6DDB1F	11	1
889D6DDB1F	12	4
889D6DDB1F	13	4
889D6DDB1F	14	1
889D6DDB1F	15	1
889D6DDB1F	16	4
889D6DDB1F	17	2
889D6DDB1F	18	4
889D6DDB1F	19	1
889D6DDB1F	20	1
889D6DDB1F	21	1
889D6DDB1F	22	3
889D6DDB1F	23	1
889D6DDB1F	24	3
889D6DDB1F	25	3
889D6DDB1F	26	3
889D6DDB1F	27	4
889D6DDB1F	28	3
889D6DDB1F	29	1
889D6DDB1F	30	1
889D6DDB1F	31	4
889D6DDB1F	32	1
889D6DDB1F	33	2
889D6DDB1F	34	4
889D6DDB1F	35	3
889D6DDB1F	36	1
889D6DDB1F	37	2
889D6DDB1F	38	1
889D6DDB1F	39	3
889D6DDB1F	40	2
889D6DDB1F	41	2
889D6DDB1F	42	2
889D6DDB1F	43	1
889D6DDB1F	44	1
889D6DDB1F	45	1
889D6DDB1F	46	1
889D6DDB1F	47	2
889D6DDB1F	48	2
889D6DDB1F	49	2
889D6DDB1F	50	2
889D6DDB1F	51	1
889D6DDB1F	52	4
889D6DDB1F	53	2
889D6DDB1F	54	2
889D6DDB1F	55	1
889D6DDB1F	56	2
889D6DDB1F	57	1
889D6DDB1F	58	1
889D6DDB1F	59	1
889D6DDB1F	60	1
889D6DDB1F	61	3
889D6DDB1F	62	2
889D6DDB1F	63	2
889D6DDB1F	64	2
889D6DDB1F	65	4
889D6DDB1F	66	2
889D6DDB1F	67	2
889D6DDB1F	68	2
889D6DDB1F	69	2
889D6DDB1F	70	2
889D6DDB1F	71	2
889D6DDB1F	72	2
889D6DDB1F	73	2
889D6DDB1F	74	2
889D6DDB1F	75	3
889D6DDB1F	76	2
889D6DDB1F	77	2
889D6DDB1F	78	2
889D6DDB1F	79	3
889D6DDB1F	80	2
