Source Name	Cell ID	Predicted Archetype
6F18162F4C	1	1
6F18162F4C	2	1
6F18162F4C	3	1
6F18162F4C	4	2
6F18162F4C	5	1
6F18162F4C	6	1
6F18162F4C	7	2
6F18162F4C	8	1
6F18162F4C	9	1
6F18162F4C	10	2
6F18162F4C	11	1
6F18162F4C	12	1
6F18162F4C	13	1
6F18162F4C	14	3
6F18162F4C	15	1
6F18162F4C	16	1
6F18162F4C	17	2
6F18162F4C	18	3
6F18162F4C	19	3
6F18162F4C	20	2
6F18162F4C	21	4
6F18162F4C	22	1
6F18162F4C	23	1
6F18162F4C	24	2
6F18162F4C	25	1
6F18162F4C	26	2
6F18162F4C	27	1
6F18162F4C	28	1
6F18162F4C	29	3
6F18162F4C	30	1
6F18162F4C	31	2
6F18162F4C	32	1
6F18162F4C	33	3
6F18162F4C	34	3
6F18162F4C	35	2
6F18162F4C	36	1
6F18162F4C	37	3
6F18162F4C	38	1
6F18162F4C	39	1
6F18162F4C	40	3
6F18162F4C	41	1
6F18162F4C	42	1
6F18162F4C	43	2
6F18162F4C	44	2
6F18162F4C	45	3
6F18162F4C	46	1
6F18162F4C	47	2
6F18162F4C	48	2
6F18162F4C	49	2
6F18162F4C	50	3
6F18162F4C	51	4
6F18162F4C	52	4
6F18162F4C	53	1
6F18162F4C	54	2
6F18162F4C	55	2
6F18162F4C	56	2
6F18162F4C	57	2
6F18162F4C	58	1
6F18162F4C	59	1
6F18162F4C	60	1
6F18162F4C	61	3
6F18162F4C	62	2
6F18162F4C	63	1
6F18162F4C	64	2
6F18162F4C	65	1
6F18162F4C	66	2
6F18162F4C	67	2
6F18162F4C	68	2
6F18162F4C	69	3
6F18162F4C	70	1
6F18162F4C	71	4
6F18162F4C	72	3
6F18162F4C	73	3
6F18162F4C	74	2
6F18162F4C	75	3
6F18162F4C	76	2
6F18162F4C	77	1
6F18162F4C	78	2
6F18162F4C	79	1
6F18162F4C	80	2
6F18162F4C	81	3
6F18162F4C	82	2
6F18162F4C	83	2
6F18162F4C	84	2
6F18162F4C	85	2
6F18162F4C	86	2
6F18162F4C	87	2
6F18162F4C	88	2
6F18162F4C	89	3
6F18162F4C	90	1
6F18162F4C	91	2
6F18162F4C	92	4
6F18162F4C	93	2
6F18162F4C	94	2
6F18162F4C	95	4
6F18162F4C	96	2
6F18162F4C	97	2
6F18162F4C	98	4
6F18162F4C	99	2
6F18162F4C	100	3
6F18162F4C	101	2
6F18162F4C	102	3
6F18162F4C	103	3
