Source Name	Cell ID	Predicted Archetype
4C059E69BC	1	1
4C059E69BC	2	1
4C059E69BC	3	1
4C059E69BC	4	1
4C059E69BC	5	2
4C059E69BC	6	1
4C059E69BC	7	1
4C059E69BC	8	3
4C059E69BC	9	1
4C059E69BC	10	1
4C059E69BC	11	2
4C059E69BC	12	1
4C059E69BC	13	1
4C059E69BC	14	1
4C059E69BC	15	1
4C059E69BC	16	1
4C059E69BC	17	1
4C059E69BC	18	1
4C059E69BC	19	2
4C059E69BC	20	1
4C059E69BC	21	1
4C059E69BC	22	2
4C059E69BC	23	1
4C059E69BC	24	1
4C059E69BC	25	3
4C059E69BC	26	1
4C059E69BC	27	1
4C059E69BC	28	2
4C059E69BC	29	2
4C059E69BC	30	2
4C059E69BC	31	3
4C059E69BC	32	2
4C059E69BC	33	1
4C059E69BC	34	1
4C059E69BC	35	2
4C059E69BC	36	1
4C059E69BC	37	1
4C059E69BC	38	1
4C059E69BC	39	1
4C059E69BC	40	1
4C059E69BC	41	1
4C059E69BC	42	1
4C059E69BC	43	1
4C059E69BC	44	1
4C059E69BC	45	1
4C059E69BC	46	1
4C059E69BC	47	2
4C059E69BC	48	1
4C059E69BC	49	1
4C059E69BC	50	1
4C059E69BC	51	3
4C059E69BC	52	2
4C059E69BC	53	1
4C059E69BC	54	1
4C059E69BC	55	3
4C059E69BC	56	4
4C059E69BC	57	2
4C059E69BC	58	2
4C059E69BC	59	4
4C059E69BC	60	3
4C059E69BC	61	2
4C059E69BC	62	1
4C059E69BC	63	1
4C059E69BC	64	4
4C059E69BC	65	2
4C059E69BC	66	2
4C059E69BC	67	3
4C059E69BC	68	2
4C059E69BC	69	2
4C059E69BC	70	2
4C059E69BC	71	2
4C059E69BC	72	2
4C059E69BC	73	3
4C059E69BC	74	1
4C059E69BC	75	2
4C059E69BC	76	2
4C059E69BC	77	1
4C059E69BC	78	2
4C059E69BC	79	2
4C059E69BC	80	2
4C059E69BC	81	4
4C059E69BC	82	2
4C059E69BC	83	3
4C059E69BC	84	4
4C059E69BC	85	2
4C059E69BC	86	4
4C059E69BC	87	1
4C059E69BC	88	2
4C059E69BC	89	1
4C059E69BC	90	2
4C059E69BC	91	2
4C059E69BC	92	2
4C059E69BC	93	3
4C059E69BC	94	2
4C059E69BC	95	2
4C059E69BC	96	2
4C059E69BC	97	2
4C059E69BC	98	3
4C059E69BC	99	4
4C059E69BC	100	1
4C059E69BC	101	2
4C059E69BC	102	1
4C059E69BC	103	3
4C059E69BC	104	3
4C059E69BC	105	2
4C059E69BC	106	3
4C059E69BC	107	2
4C059E69BC	108	2
4C059E69BC	109	4
4C059E69BC	110	4
4C059E69BC	111	2
4C059E69BC	112	2
4C059E69BC	113	4
4C059E69BC	114	2
4C059E69BC	115	1
4C059E69BC	116	2
4C059E69BC	117	3
4C059E69BC	118	3
4C059E69BC	119	4
4C059E69BC	120	1
4C059E69BC	121	1
4C059E69BC	122	2
4C059E69BC	123	2
4C059E69BC	124	3
4C059E69BC	125	4
4C059E69BC	126	2
4C059E69BC	127	4
4C059E69BC	128	2
4C059E69BC	129	1
4C059E69BC	130	2
4C059E69BC	131	3
4C059E69BC	132	2
4C059E69BC	133	2
4C059E69BC	134	2
4C059E69BC	135	4
4C059E69BC	136	1
4C059E69BC	137	1
4C059E69BC	138	1
4C059E69BC	139	4
4C059E69BC	140	2
4C059E69BC	141	2
4C059E69BC	142	4
4C059E69BC	143	1
4C059E69BC	144	2
4C059E69BC	145	3
4C059E69BC	146	4
4C059E69BC	147	3
