Source Name	Cell ID	PC 1	PC 2	PC 3	PC 4	PC 5	PC 6	PC 7	PC 8	PC 9	PC 10	PC 11	PC 12	PC 13	PC 14	PC 15	PC 16	PC 17	PC 18	PC 19	PC 20
2140A358CC	1	1.5180668519347096	0.9718748049950954	-0.17215529940080854	0.5885121921232921	-0.26994129496797886	-0.3436777322088929	0.03118981169447549	0.27614720869510134	-0.031202602316745414	0.09124695718759127	0.19736358213957444	-0.17838162456278817	0.027009956260580066	-0.0681282893643161	0.04545495271385503	-0.005485397275779895	0.05573473072318443	-0.05750801654790216	0.048040892824005824	-0.0045522520180737
2140A358CC	2	-1.4352122504281177	-0.26577500227627043	0.8748510944218011	-0.915009481828706	-0.1073696287720333	-0.52725883653464	-0.1141547741116533	0.4887006957727785	-0.10069193352842616	-0.1291078819106193	0.34740182900515804	-0.0007841207552742805	-0.08789978128817222	-0.07384876675031932	0.09090418009888517	-0.0003489263622058527	-0.04164508591406064	-0.16253553909760268	-0.08493921633768114	0.032327904990418765
2140A358CC	3	7.724452046010107	1.7195289773725204	0.39506562721624405	0.506659309259623	-1.3502651361012952	-0.276875005044633	-0.5396647293128467	0.31280413187931233	-0.36459416567505243	0.33994437124791765	0.2147935466526561	-0.04559843756624349	-0.14852552456230664	-0.049163681832872605	0.07514507101779878	-0.12082337529657136	0.0686050425246801	-0.1231409135929096	-0.10841197432854395	0.05800528005413568
2140A358CC	4	4.6281409445412836	0.6563365302464123	-0.6631766533505372	1.081274053480169	-0.5392367179603098	0.3340335941933023	-0.6439247102601044	-0.17603582901065432	0.15015789733376084	0.18278710076346025	-0.012221553014620695	-0.05812139873640948	-0.266412913743234	-0.03972183691184575	0.05590262374477833	-0.004740541632395734	0.022098920810221506	0.007010856850440984	-0.12437844444387078	0.05075770539689115
2140A358CC	5	-3.3554636941210836	-0.23507135477815533	1.0756408628135732	-0.8798969404551925	0.20478611610554762	-0.5340332298713701	0.2436872661433497	0.5856144781281561	0.04320937942703186	-0.1479834963899589	0.23761264150651457	-0.08410622206987467	0.06993971592539742	0.017686663675958652	0.07086453386205636	-0.01895398109935191	7.2234485618661475e-06	-0.08133016927530315	0.06205600523331589	0.028560239561725043
2140A358CC	6	0.8802234370822594	-0.2756735705268312	-0.9493219100002748	0.9885322794489825	-0.2700583461264976	-0.15013325295575372	-0.2714941779379916	-0.11291293898966547	-0.049571416734701695	-0.008957334916183522	0.22916629426676502	-0.19522731541970928	-0.05226831664714638	-0.09960820995491736	0.030790496003672715	-0.027120788050626662	0.015087155541470656	-0.10919874859604257	-0.05054644939848055	-0.024201544419535554
2140A358CC	7	2.6382592509112044	0.618256363667223	0.47812228467277074	-0.14560463524872866	-0.45458393809022213	-0.3581963429795886	-0.17361225854016787	-0.14062556269114482	-0.05515600691748039	-0.025218470930583707	-0.002784448109915218	0.05604646966324085	-0.1319888583094641	-0.0423609822241065	0.0923819722841767	0.03413704358680863	0.026201357553289954	-0.06502948336977489	0.01173890757465317	0.02592790129052956
2140A358CC	8	3.015690228911634	1.0687748479455716	-0.32527598746456865	1.0584116823389227	-0.5866552009875731	0.17797094496818025	-0.198314578955542	0.12335692127470473	0.010446094370080766	0.24991630083761318	-0.04919275748299099	-0.07437309507047385	-0.1195984812427495	-0.03085945394899854	0.07281641616849395	-0.05336764377072577	0.11582466520667384	0.008547818375472433	0.038786328989078925	0.040717360644241564
2140A358CC	9	1.2710566312901022	0.6326208538228398	-0.23831395252644633	0.4479115172689053	-0.07101376063914999	-0.161728521260776	-0.2608625150234507	-0.010332781103640908	-0.05260850774631652	0.08476964131053602	0.008125730312821327	-0.13432813056990467	-0.11670439575427803	-0.1166012266792147	0.0700761449551757	0.014378821609761196	-0.02155777910987599	-0.020278073379569172	-0.07954330606028402	-0.004072064035138604
2140A358CC	10	3.1398954397518355	0.6429092369560622	0.35560718755216714	-0.020860046512124395	-0.4505695208843332	-0.007552680963258969	-0.3988664097991006	0.12537822100755172	0.014744105308834922	0.055346025783998436	0.12191790180131426	-0.02342561888288503	-0.19581836100780783	-0.05746396760717216	0.08094871887055011	-0.01842738423425979	0.033304446844684706	-0.04265463567708238	-0.07056497801863293	0.02064646673669455
2140A358CC	11	1.1469567696657486	-0.2721880898780165	-1.2823176163099756	1.5060228197202896	-0.427639148386875	-0.042732465382790435	-0.22173557848358338	-0.5083800149118317	-0.08707008497135028	0.12089862267199802	-0.03786529326617008	-0.10164203462379139	-0.004367186032256242	-0.0403407571519893	0.023260485617732453	-0.03994105177943075	-0.0055391945538618885	-0.017004384869689918	-0.007235491212063005	0.013971937620090939
2140A358CC	12	-1.5410338322106045	0.16077116552209691	0.7067461569489709	-0.5459427509919593	0.38887704852387234	-0.5474828520314299	0.09046222667798061	0.5180555927668766	0.11475166584775771	-0.13729861669778184	0.24819776957210826	-0.2140919707693783	0.033695616682380795	-0.0014148555847770163	0.049452932254158484	0.00893726182230639	-0.022065849672012732	-0.10998925300427488	-0.024305571207452824	0.0031820413593660096
2140A358CC	13	-1.5091501718204172	0.09976392811843178	-0.5903140803470943	0.5332501783012734	0.14707739824840685	-0.23870832083099178	-0.14929473400286908	0.14189073305344294	-0.06332357283552184	-0.0007110879648046985	0.10429274615118182	-0.21458554240204306	-0.052726865532900444	-0.1966020409435966	0.0646417126167159	0.03117150825857266	-0.00454227055454653	-0.039593438143000426	-0.054512049006700966	-0.029886035487034893
2140A358CC	14	2.8378896070481443	1.3893224172011474	0.2318774544987801	0.14215486751352727	-0.4499044674002536	-0.010630047048443461	-0.19857150867103615	0.3850356771792706	-0.06493727447432521	0.15832146631939373	0.02354464863160586	-0.0032627069900902795	-0.1043773880427605	-0.09581971782987576	0.04270942952426563	-0.01030933378929558	0.0717221586920523	0.007755964351318875	0.008229656386337207	0.029941015786450306
2140A358CC	15	3.8976406188057324	-0.21205496876916205	-0.74179276963532	0.9856872620853492	-0.450249306481982	0.46537302432409366	-0.6625346254393956	-0.3049760325410021	0.27031406840235006	-0.008653626379301959	0.284721859527103	-0.11114876378399545	-0.24780458405164302	-0.015936965055324624	0.12420540036629706	-0.0896294123189329	-0.000723148080343236	0.009841621077822002	-0.13693345739022608	0.008299349893309172
2140A358CC	16	-0.33092890557509635	-0.20294960360818276	-0.5765055451717603	0.7239367966187474	-0.21173342436505735	-0.12423937967527264	-0.2575479435557814	-0.052606065534924154	-0.07685477417584315	0.037073208100884505	0.11478584709795517	-0.09372607570697683	-0.1064870777225036	-0.08379460834544136	0.0404270560207459	0.019915392367853106	-0.046986369989338646	-0.09174802791566983	-0.043588118882504974	-0.005827036279536528
2140A358CC	17	-2.9940047568172603	-1.1194064969266502	1.420962737442772	-1.5291570518788555	0.12626297347106266	0.18448567605883087	0.0974228859197615	0.011138419855857739	-0.0953587613979231	-0.1403635688942049	-0.02717342359325688	0.25275838320708216	-0.07184664426935679	0.0859538752501529	0.08432381450694906	-0.043823348309691104	-0.07429657250432274	0.021098669757712935	-0.02624580497199055	0.003273953135560521
2140A358CC	18	1.1295893063673168	-0.24491353045028413	0.12956111440902274	-0.10916385977906747	-0.2597049335348389	0.16768140223070793	-0.45224484411068305	-0.06707086624595127	-0.0019313885656824976	-0.03969383704182048	0.07020889609681051	0.02144101182753678	-0.24819932044999013	-0.06856787169984721	0.1049672808074772	-0.038096999482126664	0.007460769017587034	-0.0156481431586739	-0.11617452095658679	0.005624737543804834
2140A358CC	19	-3.010626110919315	-0.38482214988414026	0.22640129341052811	-0.1930465227955706	0.2627746908381121	0.1022483583469924	0.08406094500466468	0.2223620528353806	0.0562252337551865	-0.040647913199328305	-0.11718318236782452	-0.031927805737946874	-0.028932772050023127	0.021617233702903645	0.0047295352531952	0.008297035398979146	0.025228425106123085	0.04318465477074285	0.050014173070346	0.008991649847278675
