Source Name	Cell ID	Predicted Archetype
23BA70245C	1	2
23BA70245C	2	3
23BA70245C	3	2
23BA70245C	4	1
23BA70245C	5	1
23BA70245C	6	2
23BA70245C	7	2
23BA70245C	8	2
23BA70245C	9	2
23BA70245C	10	1
23BA70245C	11	1
23BA70245C	12	1
23BA70245C	13	1
23BA70245C	14	1
23BA70245C	15	3
23BA70245C	16	1
23BA70245C	17	3
23BA70245C	18	1
23BA70245C	19	1
23BA70245C	20	1
23BA70245C	21	1
23BA70245C	22	2
23BA70245C	23	1
23BA70245C	24	1
23BA70245C	25	2
23BA70245C	26	2
23BA70245C	27	1
23BA70245C	28	4
23BA70245C	29	2
23BA70245C	30	1
23BA70245C	31	2
23BA70245C	32	1
23BA70245C	33	2
23BA70245C	34	2
23BA70245C	35	2
23BA70245C	36	1
23BA70245C	37	1
23BA70245C	38	2
23BA70245C	39	2
23BA70245C	40	2
23BA70245C	41	2
23BA70245C	42	2
23BA70245C	43	2
23BA70245C	44	1
23BA70245C	45	2
23BA70245C	46	1
23BA70245C	47	2
23BA70245C	48	2
23BA70245C	49	2
23BA70245C	50	1
23BA70245C	51	1
23BA70245C	52	4
23BA70245C	53	2
23BA70245C	54	2
23BA70245C	55	4
23BA70245C	56	4
23BA70245C	57	2
23BA70245C	58	2
23BA70245C	59	2
23BA70245C	60	4
23BA70245C	61	2
23BA70245C	62	1
23BA70245C	63	4
23BA70245C	64	2
23BA70245C	65	2
23BA70245C	66	1
23BA70245C	67	2
23BA70245C	68	4
23BA70245C	69	2
23BA70245C	70	1
23BA70245C	71	2
23BA70245C	72	2
23BA70245C	73	2
23BA70245C	74	2
23BA70245C	75	2
23BA70245C	76	1
23BA70245C	77	1
23BA70245C	78	4
23BA70245C	79	4
23BA70245C	80	2
23BA70245C	81	1
23BA70245C	82	2
23BA70245C	83	2
