Source Name	Spot Number	Z	Y	X	Spot Sigma
D38A387250	1	117.0	752.0	1168.0	1.3333333333333333
D38A387250	2	117.0	304.0	979.0	1.6666666666666665
D38A387250	3	116.0	499.0	649.0	1.6666666666666665
D38A387250	4	116.0	242.0	962.0	1.6666666666666665
D38A387250	5	116.0	39.0	1289.0	2.0
D38A387250	6	115.0	755.0	1190.0	1.6666666666666665
D38A387250	7	115.0	737.0	1195.0	1.3333333333333333
D38A387250	8	115.0	464.0	880.0	1.6666666666666665
D38A387250	9	115.0	408.0	1118.0	1.3333333333333333
D38A387250	10	115.0	384.0	1131.0	1.3333333333333333
D38A387250	11	115.0	364.0	348.0	1.6666666666666665
D38A387250	12	114.0	696.0	1460.0	2.0
D38A387250	13	114.0	662.0	412.0	1.3333333333333333
D38A387250	14	114.0	546.0	298.0	1.6666666666666665
D38A387250	15	114.0	540.0	1234.0	1.6666666666666665
D38A387250	16	114.0	451.0	1090.0	1.6666666666666665
D38A387250	17	114.0	372.0	333.0	1.6666666666666665
D38A387250	18	114.0	353.0	833.0	1.3333333333333333
D38A387250	19	114.0	247.0	753.0	2.0
D38A387250	20	113.0	779.0	801.0	1.3333333333333333
D38A387250	21	113.0	755.0	1131.0	1.6666666666666665
D38A387250	22	113.0	729.0	1430.0	1.3333333333333333
D38A387250	23	113.0	714.0	1252.0	1.3333333333333333
D38A387250	24	113.0	448.0	879.0	1.3333333333333333
D38A387250	25	113.0	402.0	782.0	1.3333333333333333
D38A387250	26	113.0	394.0	986.0	1.3333333333333333
D38A387250	27	113.0	376.0	808.0	1.3333333333333333
D38A387250	28	113.0	360.0	798.0	1.3333333333333333
D38A387250	29	113.0	345.0	852.0	1.3333333333333333
D38A387250	30	113.0	339.0	1225.0	1.3333333333333333
D38A387250	31	113.0	334.0	1019.0	1.3333333333333333
D38A387250	32	113.0	299.0	1098.0	1.3333333333333333
D38A387250	33	113.0	231.0	1293.0	1.6666666666666665
D38A387250	34	113.0	114.0	1447.0	1.6666666666666665
D38A387250	35	112.0	725.0	874.0	1.3333333333333333
D38A387250	36	112.0	723.0	1230.0	1.6666666666666665
D38A387250	37	112.0	642.0	372.0	1.3333333333333333
D38A387250	38	112.0	602.0	1060.0	2.6666666666666665
D38A387250	39	112.0	569.0	1090.0	2.0
