Source Name	Cell ID	feature 1	feature 2	feature 3	feature 4	feature 5	feature 6	feature 7	feature 8	feature 9	feature 10	feature 11	feature 12	feature 13	feature 14	feature 15	feature 16	feature 17	feature 18	feature 19	feature 20
A9213445AE	1	17.38789073406079	13.413329284134914	-2.9114835337862957	2.2096239625177256	-3.3607795890940926	-1.5865531020596433	0.26309043792231857	1.0303983064792774	0.2484004269375462	-0.2336805813308187	1.157825759891758	0.226789929254553	-0.7280625196057352	-0.034218093652963244	-0.7868443499143688	0.17457973144943906	-0.03350435635774657	-0.49391661103630946	0.07007851586071868	0.015519068976093509
A9213445AE	2	19.430202951218543	16.026449806747852	-1.6313394277047668	3.2487172383558374	-4.761807379815964	-2.180260414485171	-0.49697683242357815	2.2078386146874913	1.056387411636073	-0.9740310331477852	2.7422027124452155	-0.17125253267525486	-0.7666522650525803	-0.48920158045377954	-0.7838726196152684	0.390876739427952	0.07303863318643508	-1.199028019997622	-0.3156948934547431	0.29829899243528074
A9213445AE	3	9.296779604112348	-4.8594468577435235	-1.5409542685547477	-3.6699216647421617	1.032138466036688	-0.4433176607123295	0.9892682835231488	1.1031763655121385	0.9420412029057177	0.11880533744774442	-0.21266684966327098	-0.2636470212152814	0.8454760867761497	0.7264663462633238	0.5437193118537565	-0.46867080587674725	0.015713603937991677	0.5510100576782498	0.05833818040473465	-0.2960457814337109
A9213445AE	4	-2.0255678405857807	0.9702362735426927	2.3756511920713694	-1.3903849252428793	-1.173525733783974	0.2777705106483059	-1.2193487273137196	0.5431436671359822	0.7140213999755104	-0.6960562296128974	-0.15300927480808368	0.2743568795694187	-0.26480942328853	0.5539082938712167	0.029860967117735657	-0.11924829915731522	0.385527697167247	-0.36116532035874266	-0.25063198495310046	-0.3883801584618066
A9213445AE	5	13.997295426588929	5.422991799924969	-3.5180862153159147	-1.6136481185026457	-0.27192954946197306	-0.5450571078495281	0.0012455429555427444	-1.0214772429240235	-0.8020208253891329	-0.22840719724090136	0.17098819100677137	0.4950332584423244	-0.10124422452898973	0.24589802783574943	-0.4164549059185382	0.0017319374125991382	0.1885359013165475	0.3461914119989819	0.20295533977910674	-0.05632054776930209
A9213445AE	6	8.344906202376498	-3.534322674649594	-1.1021294572035694	-4.2336423695929675	1.8246230340853127	-0.10890927640697001	-0.4160860710266905	-0.6238340239145973	0.5522343597062745	0.5068459609668795	-1.0116875995663537	-0.13592627425763745	1.939244443531496	1.2476318697965263	0.4354028328487584	-0.00801637657737761	0.3520249935531503	0.4285061409782803	0.009301478017755604	-0.24670573325872208
A9213445AE	7	-5.3766923644502445	-1.8408828644620383	-3.947006487221144	-1.7489004710037388	-0.8930539562121749	0.5006600936670891	0.8298025824657655	-0.41783749154894984	0.6841641247103739	0.062372575319331935	0.6601715688697832	-0.17702739799592732	0.08453184810440192	-0.24451614308071168	0.15087975582306296	0.21721524783148755	-0.09141099634850239	0.34623563427840853	0.2703205019137145	0.3000988378654189
A9213445AE	8	1.8671172792606243	-0.3191883406020153	2.038343903055524	-0.7746289476634508	-0.5500533005157147	1.3879693006079346	-1.4239437640334214	1.7665638594037316	0.6541031263231142	1.7100406601669556	1.6788342123510962	-0.5952791355941233	0.5704829922749328	-0.42710530734307134	0.6287714420866976	0.05367368935487582	-0.1488887630273139	-0.20750460711216984	-0.18959544958517427	-0.22104353358163165
A9213445AE	9	-2.176681452638724	1.9407928451772345	0.7446834533364927	0.3598131224802436	1.1529201960871647	-0.7465618455181071	-0.9700747389849148	1.0102656699828063	0.2657584171851515	0.6334081745080015	-0.049675115207901015	0.8671697661303026	0.08997467381393166	-0.355674868706894	-0.23950831554247287	-0.021664238266926046	0.41801727734177546	-0.14824915851065748	-0.03029572549105154	-0.22868207619810546
A9213445AE	10	-2.0681220565281193	1.8263609219576054	2.8484596936601334	-1.3760868820049983	-0.3248590812063515	0.6563583549028082	0.2562291492617638	-0.24784349067291853	-0.5054958555463936	0.014245457921921697	-0.5027264953947003	0.429855376220502	0.18611198647950128	0.6060273342863257	-0.10153778134682528	-0.03434091081352314	-0.2711953295673758	-0.6274778311764222	0.5253960619739648	-0.13302357521893265
A9213445AE	11	19.034523864166907	12.477381919965323	-3.1082653616883347	1.597948424079967	-3.5058198222453445	-2.0939528393989972	0.8803705286208836	2.327885465696693	0.44345360892863817	-0.7810428277168614	1.8375970176251117	0.12151101014925741	-0.287326344298392	-0.8321857282301802	-0.5175869094772424	0.10326027929925163	-0.16627177845792693	-1.4276250541329352	-0.2791183729877764	0.42721508749193343
A9213445AE	12	-5.771221779754359	0.30144063825840983	-3.9195047111781367	-1.3372744003381556	-1.2940419621652706	1.3105501560430244	-0.19521622871564925	0.3391452439858261	-1.014754342059798	-0.9312402623358695	-0.08046015518945422	-0.02756885562140414	-0.018159029175980605	0.1597737475367559	0.6738342889415448	-0.11638644286507449	-0.23003160474775355	-0.006641665533900061	-0.3376994411213045	0.11715171412460328
A9213445AE	13	-6.282951701572381	-0.7830205468637118	-2.003526846355978	1.3257891243889375	-0.5447369884963386	0.12230583806403272	-1.2800349688799133	-0.2876561917344203	0.07567624863889455	-0.35620989686135907	0.5243112418593173	-0.6408343887643885	-0.6600056101333873	0.17169402412722767	0.44498757332511824	-0.0026878818275148653	-0.9740689906828432	0.2500665505888992	-0.0019300317771718967	0.34436886528517086
A9213445AE	14	-4.250689141848812	-1.6729354193156425	-0.1448574468464941	1.9740761998540057	-2.122972519442598	-0.2600627315941683	-1.0710766729202306	-0.8538381800238329	-0.8295803867270328	-0.7587512182830373	0.35948831141340326	-0.27259407568923033	0.3157383707476461	0.6761922301959433	0.1539298540332439	0.29059316930158685	-0.17846087852866324	-0.27620139405699945	0.006280621884388111	0.7543782535662197
A9213445AE	15	-5.126064502450203	0.42593905519271147	-1.4360504185126104	0.5015676695939707	0.37280542939974004	-0.20738140352880194	-0.7275280834948926	0.25926361866558495	-0.625763686802815	-0.8571741956443965	0.6132246158216594	-1.0583091429685574	0.15868551172104337	0.45503965280796765	0.5485411619693303	0.47951793185310687	-0.17432348032083678	0.17781167591747718	0.3049067418640954	-0.08956619100614768
A9213445AE	16	-5.964367565928225	1.3015096369651995	-3.6633209478410795	-1.226309182217975	0.03827046155488448	0.5817648472296781	-0.10355415822450897	-0.12945098385674952	-1.5637541045940186	-0.415686270007505	-0.36280813540914936	0.6236156772119953	-0.5197877636439303	0.8677752493974733	0.5718212507465233	-0.0139609511807526	-0.3878239237094768	-0.25179480657864106	-0.14431794237473855	0.704982343402825
A9213445AE	17	-4.996296047433895	-0.36429328354139495	-2.8945247486393844	-1.9388924633357447	-0.28130608042396393	0.06035151844406911	0.8882819822309528	-0.32249711268674564	-0.5449930174746863	0.24235568741950497	0.8233051669303243	-0.263293081712421	0.015725807451041005	0.05143628300906521	0.40293183419804507	0.46769600057393257	-0.11062199337161113	0.07505445193705862	0.0997183186799073	-0.12456772918126056
A9213445AE	18	1.8829690467819076	1.6565573173993617	5.156689514702806	-3.2353900396194897	0.06992131267047982	1.766182545663384	0.8344593530585934	-0.5255627044464519	-0.45954933899228967	-0.4583256859286733	-0.8577719499447254	0.14275643184778022	0.13828713533915776	0.14659548825664792	-1.5223960390141498	-0.07343151015151195	-0.06551530988252491	-0.8082848272969595	0.38103447116078276	0.41764078236114355
