Source Name	Cell ID	Predicted Archetype
6525AAE2D9	1	1
6525AAE2D9	2	1
6525AAE2D9	3	1
6525AAE2D9	4	1
6525AAE2D9	5	1
6525AAE2D9	6	2
6525AAE2D9	7	1
6525AAE2D9	8	1
6525AAE2D9	9	4
6525AAE2D9	10	1
6525AAE2D9	11	1
6525AAE2D9	12	2
6525AAE2D9	13	2
6525AAE2D9	14	1
6525AAE2D9	15	4
6525AAE2D9	16	1
6525AAE2D9	17	4
6525AAE2D9	18	1
6525AAE2D9	19	1
6525AAE2D9	20	1
6525AAE2D9	21	1
6525AAE2D9	22	1
6525AAE2D9	23	4
6525AAE2D9	24	1
6525AAE2D9	25	2
6525AAE2D9	26	1
6525AAE2D9	27	2
6525AAE2D9	28	1
6525AAE2D9	29	1
6525AAE2D9	30	2
6525AAE2D9	31	2
6525AAE2D9	32	4
6525AAE2D9	33	1
6525AAE2D9	34	1
6525AAE2D9	35	1
6525AAE2D9	36	2
6525AAE2D9	37	2
6525AAE2D9	38	1
6525AAE2D9	39	2
6525AAE2D9	40	2
6525AAE2D9	41	1
6525AAE2D9	42	4
6525AAE2D9	43	4
6525AAE2D9	44	2
6525AAE2D9	45	1
6525AAE2D9	46	1
6525AAE2D9	47	2
6525AAE2D9	48	4
6525AAE2D9	49	4
6525AAE2D9	50	2
6525AAE2D9	51	2
6525AAE2D9	52	2
6525AAE2D9	53	1
6525AAE2D9	54	4
6525AAE2D9	55	4
6525AAE2D9	56	4
6525AAE2D9	57	2
6525AAE2D9	58	1
6525AAE2D9	59	1
6525AAE2D9	60	2
6525AAE2D9	61	2
6525AAE2D9	62	1
6525AAE2D9	63	4
6525AAE2D9	64	2
6525AAE2D9	65	1
6525AAE2D9	66	1
6525AAE2D9	67	4
6525AAE2D9	68	4
6525AAE2D9	69	1
6525AAE2D9	70	4
6525AAE2D9	71	4
6525AAE2D9	72	4
6525AAE2D9	73	2
6525AAE2D9	74	2
6525AAE2D9	75	4
6525AAE2D9	76	4
6525AAE2D9	77	4
6525AAE2D9	78	4
6525AAE2D9	79	4
6525AAE2D9	80	4
6525AAE2D9	81	2
6525AAE2D9	82	2
6525AAE2D9	83	4
6525AAE2D9	84	3
6525AAE2D9	85	4
6525AAE2D9	86	4
6525AAE2D9	87	4
6525AAE2D9	88	2
6525AAE2D9	89	4
6525AAE2D9	90	3
6525AAE2D9	91	4
6525AAE2D9	92	4
6525AAE2D9	93	4
6525AAE2D9	94	4
6525AAE2D9	95	4
6525AAE2D9	96	4
6525AAE2D9	97	4
6525AAE2D9	98	4
6525AAE2D9	99	4
