Source Name	Cell ID	Predicted Archetype
673A65D087	1	1
673A65D087	2	1
673A65D087	3	2
673A65D087	4	1
673A65D087	5	2
673A65D087	6	4
673A65D087	7	2
673A65D087	8	1
673A65D087	9	1
673A65D087	10	2
673A65D087	11	2
673A65D087	12	1
673A65D087	13	1
673A65D087	14	2
673A65D087	15	2
673A65D087	16	2
673A65D087	17	2
673A65D087	18	2
673A65D087	19	1
673A65D087	20	1
673A65D087	21	1
673A65D087	22	1
673A65D087	23	2
673A65D087	24	4
673A65D087	25	2
673A65D087	26	2
673A65D087	27	4
673A65D087	28	2
673A65D087	29	1
673A65D087	30	1
673A65D087	31	1
673A65D087	32	1
673A65D087	33	1
673A65D087	34	1
673A65D087	35	4
673A65D087	36	1
673A65D087	37	2
673A65D087	38	1
673A65D087	39	1
673A65D087	40	2
673A65D087	41	2
673A65D087	42	2
673A65D087	43	1
673A65D087	44	2
673A65D087	45	2
673A65D087	46	2
673A65D087	47	2
673A65D087	48	2
673A65D087	49	2
673A65D087	50	2
673A65D087	51	1
673A65D087	52	2
