Source Name	Spot Number	Z	Y	X	Spot Sigma
74FF349E2F	1	119.0	763.0	680.0	1.3333333333333333
74FF349E2F	2	119.0	154.0	298.0	1.3333333333333333
74FF349E2F	3	118.0	452.0	900.0	2.0
74FF349E2F	4	117.0	745.0	584.0	1.3333333333333333
74FF349E2F	5	117.0	377.0	33.0	1.3333333333333333
74FF349E2F	6	117.0	239.0	620.0	1.3333333333333333
74FF349E2F	7	116.0	703.0	725.0	1.3333333333333333
74FF349E2F	8	116.0	621.0	1571.0	1.3333333333333333
74FF349E2F	9	116.0	609.0	619.0	1.6666666666666665
74FF349E2F	10	116.0	594.0	290.0	1.3333333333333333
74FF349E2F	11	116.0	452.0	936.0	1.6666666666666665
74FF349E2F	12	116.0	339.0	1284.0	1.6666666666666665
74FF349E2F	13	116.0	218.0	310.0	1.3333333333333333
74FF349E2F	14	116.0	197.0	315.0	1.3333333333333333
74FF349E2F	15	115.0	721.0	76.0	1.6666666666666665
74FF349E2F	16	115.0	619.0	280.0	1.6666666666666665
74FF349E2F	17	115.0	588.0	949.0	1.3333333333333333
74FF349E2F	18	115.0	561.0	919.0	1.3333333333333333
74FF349E2F	19	115.0	511.0	303.0	1.3333333333333333
74FF349E2F	20	115.0	480.0	853.0	1.3333333333333333
74FF349E2F	21	115.0	431.0	447.0	1.6666666666666665
74FF349E2F	22	115.0	413.0	999.0	1.3333333333333333
74FF349E2F	23	115.0	413.0	842.0	1.3333333333333333
74FF349E2F	24	115.0	410.0	138.0	1.3333333333333333
74FF349E2F	25	115.0	401.0	878.0	1.3333333333333333
74FF349E2F	26	115.0	341.0	1256.0	1.6666666666666665
74FF349E2F	27	115.0	254.0	1303.0	1.3333333333333333
74FF349E2F	28	115.0	214.0	319.0	1.3333333333333333
74FF349E2F	29	114.0	592.0	972.0	1.3333333333333333
74FF349E2F	30	114.0	524.0	73.0	1.3333333333333333
74FF349E2F	31	114.0	455.0	1026.0	1.3333333333333333
74FF349E2F	32	114.0	438.0	900.0	1.3333333333333333
74FF349E2F	33	114.0	402.0	1004.0	1.3333333333333333
74FF349E2F	34	114.0	363.0	896.0	1.3333333333333333
74FF349E2F	35	114.0	350.0	465.0	1.3333333333333333
74FF349E2F	36	114.0	331.0	971.0	1.3333333333333333
74FF349E2F	37	114.0	295.0	626.0	1.3333333333333333
74FF349E2F	38	114.0	275.0	887.0	1.3333333333333333
74FF349E2F	39	114.0	197.0	587.0	1.6666666666666665
74FF349E2F	40	113.0	757.0	739.0	1.3333333333333333
74FF349E2F	41	113.0	716.0	422.0	1.3333333333333333
74FF349E2F	42	113.0	713.0	464.0	1.3333333333333333
74FF349E2F	43	113.0	668.0	538.0	1.3333333333333333
74FF349E2F	44	113.0	638.0	244.0	1.3333333333333333
74FF349E2F	45	113.0	629.0	483.0	1.6666666666666665
74FF349E2F	46	113.0	613.0	1407.0	1.6666666666666665
74FF349E2F	47	113.0	602.0	133.0	1.3333333333333333
74FF349E2F	48	113.0	546.0	910.0	1.3333333333333333
74FF349E2F	49	113.0	522.0	947.0	1.3333333333333333
74FF349E2F	50	113.0	507.0	870.0	1.6666666666666665
74FF349E2F	51	113.0	479.0	172.0	1.3333333333333333
74FF349E2F	52	113.0	410.0	919.0	1.3333333333333333
74FF349E2F	53	113.0	400.0	972.0	1.3333333333333333
74FF349E2F	54	113.0	396.0	914.0	1.3333333333333333
74FF349E2F	55	113.0	360.0	858.0	1.3333333333333333
74FF349E2F	56	113.0	350.0	887.0	1.3333333333333333
74FF349E2F	57	113.0	350.0	149.0	1.3333333333333333
74FF349E2F	58	113.0	317.0	1042.0	1.3333333333333333
74FF349E2F	59	113.0	307.0	1115.0	1.3333333333333333
74FF349E2F	60	113.0	288.0	332.0	1.6666666666666665
74FF349E2F	61	113.0	280.0	466.0	1.3333333333333333
74FF349E2F	62	113.0	274.0	344.0	1.3333333333333333
74FF349E2F	63	113.0	239.0	1247.0	1.3333333333333333
74FF349E2F	64	113.0	181.0	824.0	1.3333333333333333
74FF349E2F	65	113.0	176.0	61.0	1.6666666666666665
74FF349E2F	66	113.0	90.0	642.0	1.3333333333333333
74FF349E2F	67	112.0	773.0	711.0	1.3333333333333333
74FF349E2F	68	112.0	640.0	742.0	1.6666666666666665
74FF349E2F	69	112.0	593.0	768.0	1.6666666666666665
74FF349E2F	70	112.0	584.0	658.0	1.3333333333333333
74FF349E2F	71	112.0	582.0	953.0	1.3333333333333333
74FF349E2F	72	112.0	570.0	1012.0	1.3333333333333333
74FF349E2F	73	112.0	565.0	627.0	1.3333333333333333
74FF349E2F	74	112.0	495.0	852.0	1.3333333333333333
74FF349E2F	75	112.0	461.0	230.0	1.6666666666666665
74FF349E2F	76	112.0	415.0	876.0	1.3333333333333333
74FF349E2F	77	112.0	407.0	972.0	1.3333333333333333
74FF349E2F	78	112.0	395.0	987.0	1.3333333333333333
74FF349E2F	79	112.0	316.0	659.0	1.3333333333333333
74FF349E2F	80	112.0	299.0	680.0	1.3333333333333333
74FF349E2F	81	112.0	279.0	630.0	1.3333333333333333
74FF349E2F	82	112.0	257.0	1378.0	1.6666666666666665
74FF349E2F	83	112.0	105.0	374.0	1.3333333333333333
74FF349E2F	84	111.0	716.0	158.0	1.3333333333333333
74FF349E2F	85	111.0	699.0	471.0	1.3333333333333333
74FF349E2F	86	111.0	651.0	673.0	1.3333333333333333
74FF349E2F	87	111.0	621.0	1485.0	1.6666666666666665
74FF349E2F	88	111.0	574.0	923.0	1.6666666666666665
74FF349E2F	89	111.0	556.0	995.0	1.3333333333333333
74FF349E2F	90	111.0	536.0	1023.0	1.3333333333333333
74FF349E2F	91	111.0	506.0	813.0	1.3333333333333333
74FF349E2F	92	111.0	480.0	49.0	1.6666666666666665
74FF349E2F	93	111.0	479.0	542.0	1.3333333333333333
74FF349E2F	94	111.0	476.0	784.0	1.3333333333333333
74FF349E2F	95	111.0	474.0	877.0	1.3333333333333333
74FF349E2F	96	111.0	462.0	612.0	1.3333333333333333
74FF349E2F	97	111.0	426.0	880.0	1.6666666666666665
74FF349E2F	98	111.0	421.0	1282.0	1.6666666666666665
74FF349E2F	99	111.0	408.0	1291.0	1.3333333333333333
74FF349E2F	100	111.0	394.0	951.0	1.3333333333333333
74FF349E2F	101	111.0	379.0	1222.0	1.3333333333333333
74FF349E2F	102	111.0	378.0	998.0	1.3333333333333333
74FF349E2F	103	111.0	375.0	987.0	1.3333333333333333
74FF349E2F	104	111.0	368.0	987.0	1.3333333333333333
74FF349E2F	105	111.0	358.0	1253.0	1.6666666666666665
74FF349E2F	106	111.0	345.0	1145.0	1.3333333333333333
74FF349E2F	107	111.0	318.0	1137.0	1.3333333333333333
74FF349E2F	108	111.0	305.0	1041.0	1.6666666666666665
74FF349E2F	109	111.0	291.0	119.0	1.6666666666666665
74FF349E2F	110	111.0	245.0	486.0	1.3333333333333333
74FF349E2F	111	111.0	38.0	212.0	1.3333333333333333
74FF349E2F	112	110.0	741.0	493.0	1.6666666666666665
74FF349E2F	113	110.0	649.0	593.0	1.3333333333333333
74FF349E2F	114	110.0	627.0	903.0	1.3333333333333333
74FF349E2F	115	110.0	625.0	186.0	1.3333333333333333
74FF349E2F	116	110.0	622.0	961.0	1.3333333333333333
74FF349E2F	117	110.0	616.0	965.0	1.3333333333333333
