Source Name	Cell ID	Predicted Archetype
9169ADF9A0	1	2
9169ADF9A0	2	2
9169ADF9A0	3	2
9169ADF9A0	4	2
9169ADF9A0	5	2
9169ADF9A0	6	2
9169ADF9A0	7	2
9169ADF9A0	8	2
9169ADF9A0	9	3
9169ADF9A0	10	2
9169ADF9A0	11	2
9169ADF9A0	12	3
9169ADF9A0	13	2
9169ADF9A0	14	2
9169ADF9A0	15	2
9169ADF9A0	16	2
9169ADF9A0	17	2
9169ADF9A0	18	2
9169ADF9A0	19	2
9169ADF9A0	20	2
9169ADF9A0	21	3
9169ADF9A0	22	2
9169ADF9A0	23	2
9169ADF9A0	24	2
9169ADF9A0	25	3
9169ADF9A0	26	2
9169ADF9A0	27	2
9169ADF9A0	28	2
9169ADF9A0	29	2
9169ADF9A0	30	2
9169ADF9A0	31	1
9169ADF9A0	32	2
9169ADF9A0	33	2
9169ADF9A0	34	2
9169ADF9A0	35	2
9169ADF9A0	36	3
9169ADF9A0	37	2
9169ADF9A0	38	2
9169ADF9A0	39	2
9169ADF9A0	40	3
9169ADF9A0	41	2
9169ADF9A0	42	2
9169ADF9A0	43	1
9169ADF9A0	44	3
9169ADF9A0	45	2
9169ADF9A0	46	2
9169ADF9A0	47	2
9169ADF9A0	48	3
9169ADF9A0	49	2
9169ADF9A0	50	2
9169ADF9A0	51	2
9169ADF9A0	52	3
9169ADF9A0	53	2
9169ADF9A0	54	4
9169ADF9A0	55	2
9169ADF9A0	56	2
9169ADF9A0	57	1
9169ADF9A0	58	1
9169ADF9A0	59	4
9169ADF9A0	60	1
9169ADF9A0	61	1
9169ADF9A0	62	1
9169ADF9A0	63	4
9169ADF9A0	64	3
9169ADF9A0	65	1
9169ADF9A0	66	1
9169ADF9A0	67	3
9169ADF9A0	68	1
9169ADF9A0	69	1
9169ADF9A0	70	1
9169ADF9A0	71	4
9169ADF9A0	72	1
9169ADF9A0	73	2
9169ADF9A0	74	1
9169ADF9A0	75	3
9169ADF9A0	76	1
9169ADF9A0	77	3
9169ADF9A0	78	3
9169ADF9A0	79	2
9169ADF9A0	80	3
9169ADF9A0	81	2
9169ADF9A0	82	1
