Source Name	Cell ID	feature 1	feature 2	feature 3	feature 4	feature 5	feature 6	feature 7	feature 8	feature 9	feature 10	feature 11	feature 12	feature 13	feature 14	feature 15	feature 16	feature 17	feature 18	feature 19	feature 20	feature 21	feature 22	feature 23	feature 24	feature 25	feature 26	feature 27	feature 28	feature 29	feature 30	feature 31	feature 32	feature 33	feature 34	feature 35	feature 36	feature 37	feature 38	feature 39	feature 40	feature 41	feature 42	feature 43	feature 44	feature 45	feature 46	feature 47	feature 48	feature 49	feature 50	feature 51	feature 52	feature 53	feature 54	feature 55	feature 56	feature 57	feature 58	feature 59	feature 60
D6B1A93BDE	1	-0.3704247794366544	-0.23537787526327159	0.13646257933202732	0.7086543348108283	0.8281541346673981	-0.17550869661645574	-0.041762724711649324	0.0074361208955373015	-0.03185511729965573	0.9958920429510336	-0.5858218538227529	-0.8388266543356855	0.1235730345784406	0.2560037458540996	0.17770869237487208	0.12589219428496634	0.2508179887550662	-0.5673618137673835	0.0055932302857014116	-0.5263308795273252	0.42378219098746506	0.3414580864498662	-1.279832777995324	-0.759169105745666	-1.8907317702584854	-1.1407089844564895	-0.2403221474708841	-0.060853165283388355	0.05798143874467587	-0.2104633623384916	0.9785043197449967	-0.5639046643085985	-0.34259973933535504	0.27987369261576284	-0.10308313504766242	-0.4456725398240595	-0.7566515178540134	-0.11270333581734615	0.11486030648075776	0.05010965306524351	0.15317988060546664	-0.30455702276134133	0.3341593176816684	0.7009021430487898	0.05309918924426266	-0.06709788246312709	-0.26209303052740507	0.045359650737259005	-0.6861925780642943	-1.3125266000091709	-0.8847864444650964	0.3591762148018915	0.6825898760289616	0.41103228001544245	0.874723497947825	-1.4552128816669607	-0.7104044442996609	0.3387625163368868	-0.32163709886660036	0.09284090662963113
D6B1A93BDE	2	-0.5081577905509311	-0.11901908611346901	-0.23543096985880063	0.17069347951073066	0.5067798091760267	-0.6258548163419927	-0.15815519846572515	-0.10504968526337036	0.1288467081405128	0.249055137273813	-0.33352961713964935	-0.9529574300745165	-0.011557861110648604	-0.036879289780669566	0.09726931068019562	-0.1429888761236362	0.19485309651381238	-0.8601426296560571	-0.1338890432816747	-0.5032138001795219	0.21191716452023612	-0.14405519682890633	-1.273482372768139	-1.028771511929639	-1.8596228072994347	-0.8603409267993922	-0.46278958481264443	-0.35108456571615254	-0.07894188140443636	-0.39073867162147824	0.10705300387077088	-0.05787210246699437	-0.3304573434539555	-0.013071893377149923	0.004590027924631146	-0.6693355257171452	-1.0628296124952694	0.10465173551269691	-0.01487417598984038	-0.2531627651211145	0.28305935985376723	-0.667455475891806	0.02178241677851278	0.2718489160386204	-0.09765674603817448	-0.12877596369360444	-0.1596068354331911	-0.22555114016113875	-0.4541887109727205	-1.0699307080826492	-1.1539282718588433	0.12339172773063745	0.21755583211389862	0.27985508800193815	0.37099347206601774	-1.2512744511493854	-0.7967509753573281	0.03910027234705682	-0.15227855748142513	0.2468592613818788
D6B1A93BDE	3	-0.595223412871583	-0.17836020749268044	-0.16208837625275918	0.9944371096827416	0.7446440856565305	-0.6172581866413714	0.07992703271571228	0.03704468860688474	0.030275458770133934	0.9325250570469089	-0.560256467587338	-1.2384746731846135	0.011707226936479742	0.39523967149654815	0.20119599101072705	0.1113618355419852	0.4066088123840149	-1.0112623761968975	0.07208480467908047	-0.37012688250485515	0.25041185008777533	0.20919768874010136	-1.3848458887253876	-1.091406731743073	-2.102256786927776	-1.1288232493070844	-0.5606165739780928	-0.11637071780254526	0.10174720154897154	-0.16008532689077692	1.2331070437990475	-0.31135446775763753	-0.6576001405672548	0.13851565126914028	-0.11867090827491533	-0.7527408976988581	-0.7194066578910074	-0.29993495572468576	-0.024131472162500903	-0.06431773201425922	0.4291286822575509	-0.6386396010458977	0.29888554858502614	0.779250602678711	0.17504952956844216	-0.06368379921003853	-0.13287143952112768	0.047256466689727716	-0.8935333377894719	-1.2951577126959026	-1.1427206601209927	0.6945240284841421	0.6393524789631725	0.3829445393279225	0.8545659224308243	-1.4185932275481998	-0.9738026622350655	0.3709379425522781	-0.08067540876522877	0.11083986823636555
D6B1A93BDE	4	-0.4808059726950884	-0.8076839401579168	-0.7638636460348073	0.7668646771363026	1.1461159908937257	-0.8732882137595773	-0.07460854725698696	-0.13077255081882064	0.02610227634146256	0.7540605978333007	-0.7707098351199064	-1.738660408040393	0.14844148496820242	0.3004962117367389	0.009686402420231	0.30310942332973834	0.5254700575647051	-1.2866937433506809	0.18812130469315064	-0.5153027847644309	-0.08323256855444128	0.008222456633328545	-1.9635783419766304	-1.8885393305734648	-2.165708294837864	-1.8641319082030379	-1.2417551247065557	-0.10348587716067481	0.13211114855645956	-0.13638774230848494	1.0137608226940347	-0.29039437882103747	-1.0574249111097027	0.0764077076398566	-0.5878367889852623	-1.4516773166521224	-0.707155360982183	0.2187565531071829	0.21324356098694758	-0.0800594364438676	0.5091493347457535	-0.7707349444983882	0.38047712642477394	0.8945944486468937	-0.19766190817046964	0.04802005274006049	-0.12308012644904343	-0.12581216018644803	-0.940731530802184	-2.0147188168887586	-1.9413084256457873	0.5378014361602508	0.6986037322121047	0.35366430529394344	0.7373422486933685	-1.707559799682669	-1.5562802229441695	0.12386255652799893	0.04961525394805388	-0.14543223461838442
D6B1A93BDE	5	-0.7574140926237296	0.02771394080359202	-0.10698983896352532	0.6572218588615417	0.4213424098590691	-0.3362245932094819	0.06621300545852549	-0.010086357786999345	0.014634210372207801	1.1947772686398235	-0.5443167858653672	-1.2243349436666127	0.019668285109229244	0.1864018058088419	0.048616543747834084	0.12371041029213214	-0.06642897264983677	-0.8876637318654339	0.16274427676388448	-0.1169258177585637	-0.023986409166816602	0.16697822008953234	-0.9722552743097976	-1.226430071937218	-2.486942131295328	-0.9554489405581261	-0.5897352624592769	-0.07618493491625578	0.20702857044146883	-0.2012613509646275	1.1093132135425228	-0.6534375845309909	-0.6803043460861906	0.25390803339257245	0.0672493145984514	-0.7839182797213462	-0.7101119784731265	-0.13961080107962542	0.009354608925010707	-0.13952746128171192	0.4084418667350131	-0.3939518334044063	-0.0020757378991778097	0.4941996010221684	0.19906368064524022	0.10413494146229563	-0.16776370600934842	-0.12954549796528253	-1.2110135029109357	-1.0323530503798488	-1.2836589384648425	0.7069800061569937	0.5046938370867474	0.38429986895650936	1.2607919600636732	-0.8029484482142539	-1.0467673512214188	0.23829574268981912	-0.3889243610031239	0.14021742790771197
D6B1A93BDE	6	-0.5080203413971964	-0.025644452757848102	-0.06864841629072949	1.38568522236298	0.9464295878771518	-0.35697077940337085	-0.05542299870044756	0.07976089736955339	-0.01829523741816297	1.320079065057587	-0.4376738360004131	-1.0054430496679747	-0.057338576654486495	0.2020749725236488	0.29089695303689767	0.5621761068162862	0.2851013177502543	-0.7901728359942262	0.09443792727860131	-0.3894540575489456	0.28136630639257876	0.1456983237865761	-1.0269101930776041	-0.9927976241330461	-1.8359161815801222	-0.8982804548016774	-0.4864997213245039	-0.3697777858677358	0.05668588503309313	0.0827983648650561	1.5704692901775879	-0.5004080441264576	-0.5836143308556578	-0.031999736950048374	-0.01351123441767843	-0.6649017309530996	-0.6558138836441518	0.16291366926545692	-0.04635966410608463	-0.30343541976524985	0.4156486547953987	-0.31878147364709575	0.7127918202429497	0.5979873553589709	-0.3343626301417179	-0.07051158670415936	-0.020998805720745528	-0.029628275507928348	-0.8030093334839004	-0.997466411860354	-1.05254665764605	0.435060780193753	0.5783058992229648	0.11784769828299146	1.186609755040112	-1.0180577253827552	-0.7178148648227707	0.7250375621561068	-0.163121728069444	0.11838451440251863
D6B1A93BDE	7	-0.4645490773953871	-0.2898739146469831	-0.39341589641363517	0.6137783899605413	0.9245701774332691	-0.8164209254487765	0.00033549888326461774	-0.1410960347152833	0.22362916016614576	0.8340894286207265	-0.528984223197589	-1.5816449632534355	0.014101989026545692	0.15514651941842983	0.07931418932165868	0.11977665042373031	0.6823196365012183	-1.2081073185800066	0.10871755663678109	-0.3673074994198995	-0.022363113483709895	0.03821722057689958	-1.4688928485349668	-1.542083921184359	-1.8867035807918018	-1.2531098067384514	-0.8018379862538202	-0.14744425268990868	0.17767370642025926	-0.034931868620486695	0.8018520936282374	-0.27076457933163245	-0.9953527517349413	0.2741589520709881	-0.12515683151250911	-1.1357637973707426	-0.7287428890751095	-0.07619667979219225	0.2730066236178949	0.018005152822258674	0.5405292817376397	-0.7230147241149725	0.33816231913518857	0.7077051715299956	-0.08929675555901312	-0.12221708730128034	-0.053332334699868644	0.00734480669449189	-0.5696020912294848	-1.436647905678766	-1.565632149340897	0.41810498343206337	0.561498301126714	0.4727563062101797	1.0181986633366433	-1.3437413838740535	-1.3110731076564766	-0.05851852676302771	0.11937405444987581	-0.05261284485100337
D6B1A93BDE	8	-0.6025930684792868	-0.5661132915075016	-0.44856317511085686	1.148160807722344	0.5331496250733354	-0.5382302914059106	0.017307508320478837	-0.10101441800985217	0.04384090586356948	1.0894208493009923	-0.2886183426277624	-1.3345674607558577	0.193170826145174	0.24371970375474716	0.04849280825768787	0.3413591156250103	0.05746956443566027	-1.0221635622478131	-0.037934293934636626	-0.2040034613187005	0.2183751559027134	-0.16626018778671847	-1.6126113616427333	-1.4765150880847093	-2.2495664600871517	-1.6100791292375831	-0.9969461379220783	-0.2394593146421733	0.08000597568730483	-0.18907777918598656	1.3041799340720885	-0.293503488708978	-0.7512661215241907	-0.01557201511422951	-0.3797526191278373	-0.9951216318358889	-0.9200835757792389	-0.04212858165867761	0.05882142652412278	-0.2323437873149085	0.34312238266791045	-0.5263646696475905	0.3231131358194492	0.11688698400073538	-0.22661086006481973	-0.11356577696690562	-0.20308365659563832	0.029336347815227093	-1.0724030366965702	-1.6911562030383749	-1.6038175707377085	0.07425249858337601	0.3324459478511874	0.32065034553551053	0.7505684622379207	-1.3406690902530154	-1.2223137436854983	0.4712573492763005	-0.1896220600394901	0.16174808144626301
D6B1A93BDE	9	-0.43063854065952856	-0.3936647572831533	-0.0002838874324539997	0.9583440097110401	0.9467602955864978	-0.2915838645567822	-0.03162288722387052	-0.15170981124280342	0.20168545889416545	0.9635187226352546	-0.5394199855005051	-1.0656864537610284	-0.09789111369270898	0.13723379986911355	0.21988814651554445	0.1173018352555576	0.3360485596200393	-0.7865595949849007	0.011709266547171443	-0.4194530354570156	0.32299050557912645	0.17159375849653613	-1.6116954681438156	-1.0379232979928488	-2.216753084140062	-1.3804188156825439	-0.41575895721151124	-0.3926216069905799	-0.0640118150421648	-0.10096396360858273	1.0765158319103982	-0.3930580436619051	-0.4694609270853599	0.05964535237036084	-0.3097857452941053	-0.6710384743441429	-1.113569478782138	0.22083279484627416	0.4497091737910983	-0.2347526727030546	0.39640760887974646	-0.5143697821194597	0.5806556290687268	0.6827870092304097	0.07175120180815414	-0.1282594411236504	-0.044540725969753225	-0.00582111383324202	-0.9128512423686801	-1.5754826973184806	-1.0887983002790698	0.6648295451269789	0.5370695377551783	0.3157670912055577	0.8510040084574808	-1.4708966089926265	-0.8622820720169591	0.3017055183626849	-0.0841292508215486	0.0038366819631489024
D6B1A93BDE	10	-1.3614618831241234	-0.653395834093377	0.04722947238287123	0.3048107712637955	0.06791095188584484	-0.17997332432391022	0.015969445583847358	-0.01665125899986855	0.03236241268373419	0.11721975882928204	-0.11155869675718733	-0.5136512089407652	-0.16454687490968523	-0.07795424403727358	0.1433711008947809	-0.18889497215686424	0.326684932366862	-0.22327091830683	-0.1736726066711806	-0.29424395076399756	0.4724008826131787	-0.6930185201181154	-1.5467078573724138	-0.7882284033071021	-2.903404743363679	-1.8111058549956973	-0.5090371893313275	-0.1863136481649339	-0.12320560376297407	0.05748116513526824	0.21396095062864862	-0.028817906041525232	0.09147582757388939	-0.2293550393728282	-0.18931699698462645	-0.38187959449541964	-1.0078745683587529	-0.7991325138159191	0.006589041441194626	0.02612314161120277	0.009105750987570368	-0.2646769870850324	-0.04219179609534329	0.023351388760195935	0.11634578878212753	-0.42455204577264705	-0.4573076412630578	0.33789115662634095	-1.9993312150380715	-1.6650662424156775	-0.9093173525848868	0.24441768969829464	0.1821203263701745	0.11163797892224858	0.011838723081665226	-1.1180018524820272	-0.536206189335197	0.31386406702531566	-0.06761428339519476	0.014865731041275143
