Source Name	Cell ID	Predicted Archetype
D6B1A93BDE	1	4
D6B1A93BDE	2	2
D6B1A93BDE	3	4
D6B1A93BDE	4	4
D6B1A93BDE	5	1
D6B1A93BDE	6	4
D6B1A93BDE	7	2
D6B1A93BDE	8	2
D6B1A93BDE	9	2
D6B1A93BDE	10	3
D6B1A93BDE	11	4
D6B1A93BDE	12	1
D6B1A93BDE	13	1
D6B1A93BDE	14	1
D6B1A93BDE	15	1
D6B1A93BDE	16	1
D6B1A93BDE	17	4
D6B1A93BDE	18	1
D6B1A93BDE	19	2
D6B1A93BDE	20	1
D6B1A93BDE	21	2
D6B1A93BDE	22	1
D6B1A93BDE	23	3
D6B1A93BDE	24	3
D6B1A93BDE	25	1
D6B1A93BDE	26	1
D6B1A93BDE	27	1
D6B1A93BDE	28	1
D6B1A93BDE	29	2
D6B1A93BDE	30	2
D6B1A93BDE	31	2
D6B1A93BDE	32	1
D6B1A93BDE	33	1
D6B1A93BDE	34	1
D6B1A93BDE	35	2
D6B1A93BDE	36	2
D6B1A93BDE	37	1
D6B1A93BDE	38	2
D6B1A93BDE	39	1
D6B1A93BDE	40	4
