Source Name	Cell ID	Predicted Archetype
69DCD8A8EA	1	1
69DCD8A8EA	2	1
69DCD8A8EA	3	1
69DCD8A8EA	4	1
69DCD8A8EA	5	2
69DCD8A8EA	6	1
69DCD8A8EA	7	2
69DCD8A8EA	8	1
69DCD8A8EA	9	1
69DCD8A8EA	10	3
69DCD8A8EA	11	2
69DCD8A8EA	12	2
69DCD8A8EA	13	1
69DCD8A8EA	14	1
69DCD8A8EA	15	1
69DCD8A8EA	16	2
69DCD8A8EA	17	1
69DCD8A8EA	18	1
69DCD8A8EA	19	2
69DCD8A8EA	20	1
69DCD8A8EA	21	2
69DCD8A8EA	22	1
69DCD8A8EA	23	1
69DCD8A8EA	24	1
69DCD8A8EA	25	2
69DCD8A8EA	26	1
69DCD8A8EA	27	2
69DCD8A8EA	28	2
69DCD8A8EA	29	1
69DCD8A8EA	30	1
69DCD8A8EA	31	1
69DCD8A8EA	32	4
69DCD8A8EA	33	2
69DCD8A8EA	34	3
69DCD8A8EA	35	1
69DCD8A8EA	36	2
69DCD8A8EA	37	4
69DCD8A8EA	38	4
69DCD8A8EA	39	1
69DCD8A8EA	40	1
69DCD8A8EA	41	3
69DCD8A8EA	42	1
69DCD8A8EA	43	1
69DCD8A8EA	44	1
69DCD8A8EA	45	2
69DCD8A8EA	46	2
69DCD8A8EA	47	2
69DCD8A8EA	48	4
69DCD8A8EA	49	2
69DCD8A8EA	50	1
69DCD8A8EA	51	1
69DCD8A8EA	52	2
69DCD8A8EA	53	1
69DCD8A8EA	54	1
69DCD8A8EA	55	2
69DCD8A8EA	56	2
69DCD8A8EA	57	4
69DCD8A8EA	58	2
69DCD8A8EA	59	2
69DCD8A8EA	60	1
69DCD8A8EA	61	2
69DCD8A8EA	62	1
69DCD8A8EA	63	2
69DCD8A8EA	64	4
69DCD8A8EA	65	2
69DCD8A8EA	66	2
69DCD8A8EA	67	2
69DCD8A8EA	68	2
69DCD8A8EA	69	1
69DCD8A8EA	70	2
69DCD8A8EA	71	1
69DCD8A8EA	72	2
69DCD8A8EA	73	2
69DCD8A8EA	74	2
69DCD8A8EA	75	2
69DCD8A8EA	76	2
69DCD8A8EA	77	2
69DCD8A8EA	78	2
69DCD8A8EA	79	2
69DCD8A8EA	80	2
69DCD8A8EA	81	2
69DCD8A8EA	82	2
69DCD8A8EA	83	4
69DCD8A8EA	84	2
69DCD8A8EA	85	2
69DCD8A8EA	86	4
69DCD8A8EA	87	2
69DCD8A8EA	88	3
69DCD8A8EA	89	1
