Source Name	Cell ID	Predicted Archetype
C0FBC841C5	1	1
C0FBC841C5	2	4
C0FBC841C5	3	4
C0FBC841C5	4	3
C0FBC841C5	5	2
C0FBC841C5	6	1
C0FBC841C5	7	2
C0FBC841C5	8	4
C0FBC841C5	9	2
C0FBC841C5	10	2
C0FBC841C5	11	2
C0FBC841C5	12	1
C0FBC841C5	13	4
C0FBC841C5	14	2
C0FBC841C5	15	4
C0FBC841C5	16	1
C0FBC841C5	17	2
C0FBC841C5	18	1
C0FBC841C5	19	2
C0FBC841C5	20	3
C0FBC841C5	21	1
C0FBC841C5	22	3
C0FBC841C5	23	2
C0FBC841C5	24	3
C0FBC841C5	25	2
C0FBC841C5	26	1
C0FBC841C5	27	1
C0FBC841C5	28	1
C0FBC841C5	29	1
C0FBC841C5	30	1
C0FBC841C5	31	2
C0FBC841C5	32	2
C0FBC841C5	33	1
C0FBC841C5	34	1
C0FBC841C5	35	1
C0FBC841C5	36	1
C0FBC841C5	37	2
C0FBC841C5	38	2
C0FBC841C5	39	1
C0FBC841C5	40	2
C0FBC841C5	41	1
C0FBC841C5	42	1
C0FBC841C5	43	1
C0FBC841C5	44	1
C0FBC841C5	45	1
C0FBC841C5	46	3
C0FBC841C5	47	4
C0FBC841C5	48	2
C0FBC841C5	49	1
C0FBC841C5	50	1
C0FBC841C5	51	2
C0FBC841C5	52	2
C0FBC841C5	53	2
C0FBC841C5	54	2
C0FBC841C5	55	2
C0FBC841C5	56	3
C0FBC841C5	57	2
C0FBC841C5	58	1
C0FBC841C5	59	3
C0FBC841C5	60	1
C0FBC841C5	61	2
C0FBC841C5	62	2
C0FBC841C5	63	1
C0FBC841C5	64	2
C0FBC841C5	65	1
C0FBC841C5	66	1
C0FBC841C5	67	2
C0FBC841C5	68	2
C0FBC841C5	69	4
C0FBC841C5	70	1
C0FBC841C5	71	3
C0FBC841C5	72	1
C0FBC841C5	73	1
C0FBC841C5	74	2
C0FBC841C5	75	1
C0FBC841C5	76	2
C0FBC841C5	77	4
C0FBC841C5	78	2
C0FBC841C5	79	1
C0FBC841C5	80	1
C0FBC841C5	81	3
C0FBC841C5	82	3
C0FBC841C5	83	4
C0FBC841C5	84	2
C0FBC841C5	85	2
C0FBC841C5	86	4
C0FBC841C5	87	2
C0FBC841C5	88	2
C0FBC841C5	89	2
C0FBC841C5	90	2
C0FBC841C5	91	2
C0FBC841C5	92	2
C0FBC841C5	93	2
C0FBC841C5	94	2
C0FBC841C5	95	2
C0FBC841C5	96	2
C0FBC841C5	97	2
C0FBC841C5	98	2
C0FBC841C5	99	2
C0FBC841C5	100	2
C0FBC841C5	101	2
C0FBC841C5	102	2
C0FBC841C5	103	3
C0FBC841C5	104	2
C0FBC841C5	105	2
C0FBC841C5	106	3
C0FBC841C5	107	3
C0FBC841C5	108	3
C0FBC841C5	109	4
C0FBC841C5	110	2
