Source Name	Cell ID	pea3 spot count
B95A4F6D95	1	11.762790224067924
B95A4F6D95	2	6.2162389679802965
B95A4F6D95	3	6.220681654633945
B95A4F6D95	4	7.844105818685311
B95A4F6D95	5	12.695816446557277
B95A4F6D95	6	9.143266109654391
B95A4F6D95	7	10.153368146184413
B95A4F6D95	8	12.004285512286923
B95A4F6D95	9	7.733672944930144
B95A4F6D95	10	8.030569428833976
B95A4F6D95	11	10.680906702464188
B95A4F6D95	12	6.6307640168156174
B95A4F6D95	13	3.817011883188977
B95A4F6D95	14	7.626301382941029
B95A4F6D95	15	15.85832412670917
B95A4F6D95	16	4.874436348818323
B95A4F6D95	17	5.543361192019694
B95A4F6D95	18	15.662807245781057
B95A4F6D95	19	14.355067262588456
B95A4F6D95	20	7.037359093960785
B95A4F6D95	21	18.632145125248066
B95A4F6D95	22	6.6190404310069715
B95A4F6D95	23	3.3386902092172344
B95A4F6D95	24	16.08751579534856
B95A4F6D95	25	11.569631022191146
B95A4F6D95	26	9.99923180967858
B95A4F6D95	27	19.03357023756717
B95A4F6D95	28	7.647762798118575
B95A4F6D95	29	16.125456265904305
B95A4F6D95	30	13.830340050066795
B95A4F6D95	31	10.540766700865646
B95A4F6D95	32	5.336877744057459
B95A4F6D95	33	7.377036929226321
B95A4F6D95	34	10.438323058504977
B95A4F6D95	35	5.176978150679291
B95A4F6D95	36	1.527786366608348
B95A4F6D95	37	7.299199848143656
B95A4F6D95	38	10.9222115603521
B95A4F6D95	39	12.177366013941278
B95A4F6D95	40	5.973035749257961
B95A4F6D95	41	4.769420313626104
B95A4F6D95	42	2.19200525684305
B95A4F6D95	43	11.6159997890421
B95A4F6D95	44	6.994739131834301
B95A4F6D95	45	16.01542337877963
B95A4F6D95	46	10.165761323981336
B95A4F6D95	47	12.387233421614841
B95A4F6D95	48	10.238927976953011
B95A4F6D95	49	13.53381204605176
B95A4F6D95	50	2.7965628324925573
B95A4F6D95	51	10.0331932427003
B95A4F6D95	52	9.000612899778869
B95A4F6D95	53	8.083407365192073
B95A4F6D95	54	9.256560132068842
B95A4F6D95	55	11.187440038031998
B95A4F6D95	56	10.449497184200712
B95A4F6D95	57	8.667420185270778
B95A4F6D95	58	4.793231979102454
B95A4F6D95	59	12.35105633011046
B95A4F6D95	60	17.379994488390047
B95A4F6D95	61	2.8328382377646157
B95A4F6D95	62	13.9076394091787
B95A4F6D95	63	4.772834209084565
B95A4F6D95	64	0.0
B95A4F6D95	65	9.911035623276035
B95A4F6D95	66	7.779207473224937
B95A4F6D95	67	12.142004068194314
B95A4F6D95	68	6.032669905692946
B95A4F6D95	69	1.4353638869362406
B95A4F6D95	70	12.84170236805723
B95A4F6D95	71	11.075734761211905
B95A4F6D95	72	12.273339570829112
B95A4F6D95	73	9.71871917610699
B95A4F6D95	74	7.417617963477324
B95A4F6D95	75	10.50593526407598
B95A4F6D95	76	4.1463449478990855
B95A4F6D95	77	12.764150655046102
B95A4F6D95	78	10.520110649368327
B95A4F6D95	79	0.8322740039528931
B95A4F6D95	80	6.515388575446464
B95A4F6D95	81	1.0823379217148448
B95A4F6D95	82	13.491054429649939
B95A4F6D95	83	3.9569694621052225
B95A4F6D95	84	10.391003346151571
B95A4F6D95	85	6.631175048360493
B95A4F6D95	86	6.519753276932781
B95A4F6D95	87	9.121640270635154
B95A4F6D95	88	5.682669137392284
B95A4F6D95	89	7.008729419468953
B95A4F6D95	90	6.899773906953502
B95A4F6D95	91	6.8110712628571894
B95A4F6D95	92	4.946338532357949
B95A4F6D95	93	10.817730510415817
B95A4F6D95	94	1.701367253179447
B95A4F6D95	95	8.40382358838646
B95A4F6D95	96	2.4169322506529807
B95A4F6D95	97	2.8643525195532358
B95A4F6D95	98	0.7202485106954728
B95A4F6D95	99	3.388853754801901
