Source Name	Cell ID	feature 1	feature 2	feature 3	feature 4	feature 5	feature 6	feature 7	feature 8	feature 9	feature 10	feature 11	feature 12	feature 13	feature 14	feature 15	feature 16	feature 17	feature 18	feature 19	feature 20
17F755A430	1	0.7509347486093166	-1.3582322689433626	-1.9042898305084897	0.8065851869610413	-1.8497800239920097	-1.0347451604790934	0.3060782141931351	-1.0790433289130217	1.0525267714434707	1.0869979332158728	-0.5387938845314852	1.8896087029682116	-0.6309659542760478	-1.4934803024558843	0.786180584726674	-1.5990597771133714	-0.7955692385114801	0.1104317586164882	1.0992717546563715	0.9151872872198765
17F755A430	2	2.2530498244319026	1.6660511260018749	2.298892567372251	2.768732331650427	2.8761472846471556	0.21630206691633647	1.813624422252476	-0.25697699898949955	0.806690442770688	-2.271243256211475	-0.6453926665943419	-0.22953538848419733	-0.6371834021774528	-1.216578513739311	1.1630855928198558	0.8345889972052579	-1.6609918252097724	1.1092552640728548	-0.17892119013547886	0.002800816887478085
17F755A430	3	-0.7895506739410559	1.9006453787158273	-3.3453313577838437	1.000954191784065	-0.5472633178103652	0.9647216390233088	-1.3834519776202572	0.633823447926566	-1.4806762896945131	-0.5885011229538379	-0.7265717497264643	0.19931393392996263	0.011864206646502541	-0.7388683534135623	0.33043231293971115	0.38733220884069486	0.6173925981005733	-0.475519922869614	0.3281512255719555	-0.8261207715155603
17F755A430	4	-1.7343197910893804	2.3816719725859428	1.445363514157661	1.9247799904756047	-0.7200330092896994	-2.358567602217165	-2.031593180570886	2.212783224183173	-1.557197485912241	0.8353926806349165	-0.9486942660239245	-1.6138060760837598	-1.2619355292402346	0.20576135521857247	-1.1848167613433382	0.6256452662380529	0.8007940177086481	2.0018514511814924	-0.07958745894728822	1.3038889317917335
17F755A430	5	3.757445986743181	2.460901658985892	1.9391441001239538	1.8537500329373728	1.7550659333108645	-0.20809898555330514	0.9482636461968083	0.6024740040747372	-0.5560360025319179	-1.4061236472404264	1.6671479697270897	-0.9112185376631339	-1.1305498216982277	-0.6117487914913106	0.6722408657660133	0.262973912489078	0.16023131590213444	0.2891333926446783	1.2645855555838994	-0.01965267981788414
17F755A430	6	-2.416940045160161	-6.356137492857188	4.998676208219508	-0.0992700858026282	-2.695953688415036	3.4210636868906312	3.32045371485719	1.6014292921323408	-1.6891832950056331	-2.302678145923535	-0.1249643295584642	-0.8328997842075252	0.6246278362349766	0.12949602480544942	-1.1626856913566983	-0.056192450193477184	-1.4855899122838943	-0.6527388145946618	-0.7235634746605355	0.9497685814736274
17F755A430	7	0.7048931122409463	-1.551297545111465	0.7805977800893129	-2.5726150845443083	1.3663911355735785	0.2927578712543099	-2.887829930104729	-0.2358676086779021	-0.8037695110984897	-0.6206122910058326	1.4765796513326588	0.738843109893988	-0.8069044458993189	-0.9367676050971474	0.12032559933849596	-0.38378807180509444	-0.5266900617423391	-0.49030708393568123	0.8482918949280286	-0.018342425108300062
17F755A430	8	2.336050666801966	-1.9515994741870288	-3.7839856107177163	-2.53475819444773	1.8044962299644165	-0.7398744509396314	-0.33319636033474676	0.5482935680723813	-1.079514699618788	0.3396943129805477	-0.8333586260075547	-0.507692054878269	0.31484991270668006	-0.012079817563789003	-0.06435121884875927	-0.41809770539518953	-0.18107214758666135	-0.37879657154144974	-0.3653915057512472	0.8458597989171728
17F755A430	9	-0.15255264677068556	-0.2963077977750927	-5.386821659045042	-2.2699998874623764	2.0204499484907523	1.0581494389310315	1.0168461619950862	-1.8543193023764062	0.6942335755896677	1.276644655477427	0.8340764757790036	-0.15965266887370655	-0.501681738243215	-0.3030280002273578	0.5823367999165827	-0.0899420192166488	0.5823811111272129	-0.5447033067601754	0.060501755879004776	0.7140533563423977
17F755A430	10	1.1210338850776265	1.0264653688310446	2.120930493386763	-2.863190310383108	0.954926637774708	0.10347623430789211	-1.19559172343325	1.3317259649563702	-1.6097995929690314	-0.21097464518242093	-0.17317358462470073	0.2101942467903502	-0.5666539435996673	-1.410413324117563	0.6189600139969939	-0.32407120121251076	-0.8061076538869	0.46728729810335967	0.03745761426483586	-0.5687584913082416
