Source Name	Cell ID	Predicted Archetype
17F755A430	1	1
17F755A430	2	1
17F755A430	3	1
17F755A430	4	1
17F755A430	5	2
17F755A430	6	1
17F755A430	7	2
17F755A430	8	1
17F755A430	9	2
17F755A430	10	2
17F755A430	11	1
17F755A430	12	2
17F755A430	13	2
17F755A430	14	1
17F755A430	15	2
17F755A430	16	2
17F755A430	17	2
17F755A430	18	1
17F755A430	19	2
17F755A430	20	2
17F755A430	21	1
17F755A430	22	2
17F755A430	23	2
17F755A430	24	1
17F755A430	25	1
17F755A430	26	1
17F755A430	27	1
17F755A430	28	1
17F755A430	29	1
17F755A430	30	2
17F755A430	31	1
17F755A430	32	1
17F755A430	33	1
17F755A430	34	1
17F755A430	35	4
17F755A430	36	1
17F755A430	37	1
17F755A430	38	1
17F755A430	39	2
17F755A430	40	2
17F755A430	41	2
17F755A430	42	2
17F755A430	43	2
17F755A430	44	1
17F755A430	45	1
17F755A430	46	1
17F755A430	47	2
17F755A430	48	1
17F755A430	49	2
17F755A430	50	1
17F755A430	51	4
17F755A430	52	1
17F755A430	53	4
17F755A430	54	1
17F755A430	55	2
17F755A430	56	1
17F755A430	57	2
17F755A430	58	1
17F755A430	59	2
17F755A430	60	4
17F755A430	61	1
17F755A430	62	2
17F755A430	63	4
17F755A430	64	1
17F755A430	65	2
17F755A430	66	2
17F755A430	67	4
17F755A430	68	2
17F755A430	69	4
17F755A430	70	2
17F755A430	71	3
17F755A430	72	4
17F755A430	73	2
17F755A430	74	2
17F755A430	75	2
17F755A430	76	2
