Source Name	Cell ID	Predicted Archetype
F8346191C7	1	2
F8346191C7	2	1
F8346191C7	3	2
F8346191C7	4	2
F8346191C7	5	1
F8346191C7	6	1
F8346191C7	7	1
F8346191C7	8	1
F8346191C7	9	1
F8346191C7	10	2
F8346191C7	11	1
F8346191C7	12	2
F8346191C7	13	1
F8346191C7	14	1
F8346191C7	15	1
F8346191C7	16	1
F8346191C7	17	2
F8346191C7	18	1
F8346191C7	19	1
F8346191C7	20	2
F8346191C7	21	1
F8346191C7	22	1
F8346191C7	23	1
F8346191C7	24	3
F8346191C7	25	1
F8346191C7	26	1
F8346191C7	27	1
F8346191C7	28	1
F8346191C7	29	2
F8346191C7	30	1
F8346191C7	31	1
F8346191C7	32	2
F8346191C7	33	2
F8346191C7	34	1
F8346191C7	35	1
F8346191C7	36	2
F8346191C7	37	1
F8346191C7	38	2
F8346191C7	39	1
F8346191C7	40	4
F8346191C7	41	1
F8346191C7	42	1
F8346191C7	43	1
F8346191C7	44	1
F8346191C7	45	1
F8346191C7	46	2
F8346191C7	47	1
F8346191C7	48	2
F8346191C7	49	1
F8346191C7	50	2
F8346191C7	51	2
F8346191C7	52	1
F8346191C7	53	1
F8346191C7	54	3
F8346191C7	55	1
F8346191C7	56	2
F8346191C7	57	2
F8346191C7	58	2
F8346191C7	59	2
F8346191C7	60	1
F8346191C7	61	4
F8346191C7	62	1
F8346191C7	63	2
F8346191C7	64	1
F8346191C7	65	4
F8346191C7	66	2
F8346191C7	67	4
F8346191C7	68	1
F8346191C7	69	2
F8346191C7	70	1
F8346191C7	71	1
F8346191C7	72	1
F8346191C7	73	1
F8346191C7	74	1
F8346191C7	75	1
F8346191C7	76	1
F8346191C7	77	1
F8346191C7	78	1
F8346191C7	79	1
F8346191C7	80	1
F8346191C7	81	2
F8346191C7	82	3
F8346191C7	83	1
F8346191C7	84	1
F8346191C7	85	1
F8346191C7	86	2
F8346191C7	87	2
F8346191C7	88	2
F8346191C7	89	4
F8346191C7	90	1
F8346191C7	91	2
F8346191C7	92	1
F8346191C7	93	1
F8346191C7	94	1
F8346191C7	95	2
F8346191C7	96	1
F8346191C7	97	1
F8346191C7	98	1
F8346191C7	99	1
F8346191C7	100	4
F8346191C7	101	4
F8346191C7	102	2
F8346191C7	103	1
F8346191C7	104	2
F8346191C7	105	4
F8346191C7	106	1
F8346191C7	107	2
F8346191C7	108	3
F8346191C7	109	1
F8346191C7	110	1
F8346191C7	111	4
F8346191C7	112	2
F8346191C7	113	2
F8346191C7	114	2
F8346191C7	115	2
F8346191C7	116	2
F8346191C7	117	4
F8346191C7	118	1
F8346191C7	119	1
F8346191C7	120	2
F8346191C7	121	2
F8346191C7	122	1
F8346191C7	123	3
F8346191C7	124	1
F8346191C7	125	2
F8346191C7	126	4
F8346191C7	127	2
F8346191C7	128	4
F8346191C7	129	2
F8346191C7	130	2
F8346191C7	131	2
F8346191C7	132	2
F8346191C7	133	2
F8346191C7	134	2
F8346191C7	135	2
F8346191C7	136	1
F8346191C7	137	4
F8346191C7	138	2
F8346191C7	139	2
F8346191C7	140	2
F8346191C7	141	3
F8346191C7	142	2
F8346191C7	143	2
F8346191C7	144	1
F8346191C7	145	1
F8346191C7	146	2
F8346191C7	147	2
F8346191C7	148	4
F8346191C7	149	2
F8346191C7	150	4
F8346191C7	151	4
F8346191C7	152	4
F8346191C7	153	2
F8346191C7	154	1
F8346191C7	155	4
F8346191C7	156	2
F8346191C7	157	3
