Source Name	Cell ID	Predicted Archetype
AB98466077	1	2
AB98466077	2	1
AB98466077	3	1
AB98466077	4	2
AB98466077	5	1
AB98466077	6	1
AB98466077	7	1
AB98466077	8	1
AB98466077	9	1
AB98466077	10	4
AB98466077	11	2
AB98466077	12	1
AB98466077	13	1
AB98466077	14	1
AB98466077	15	1
AB98466077	16	1
AB98466077	17	1
AB98466077	18	1
AB98466077	19	1
AB98466077	20	1
AB98466077	21	1
AB98466077	22	4
AB98466077	23	1
AB98466077	24	1
AB98466077	25	2
AB98466077	26	2
AB98466077	27	1
AB98466077	28	3
AB98466077	29	2
AB98466077	30	1
AB98466077	31	2
AB98466077	32	1
AB98466077	33	1
AB98466077	34	1
AB98466077	35	1
AB98466077	36	1
AB98466077	37	1
AB98466077	38	2
AB98466077	39	1
AB98466077	40	1
AB98466077	41	1
AB98466077	42	2
AB98466077	43	1
AB98466077	44	2
AB98466077	45	1
AB98466077	46	2
AB98466077	47	1
AB98466077	48	1
AB98466077	49	1
AB98466077	50	1
AB98466077	51	2
AB98466077	52	1
AB98466077	53	1
AB98466077	54	1
AB98466077	55	1
AB98466077	56	1
AB98466077	57	1
AB98466077	58	4
AB98466077	59	1
AB98466077	60	1
AB98466077	61	1
AB98466077	62	2
AB98466077	63	2
AB98466077	64	2
AB98466077	65	2
AB98466077	66	2
AB98466077	67	2
AB98466077	68	3
AB98466077	69	2
AB98466077	70	2
AB98466077	71	4
AB98466077	72	2
AB98466077	73	2
AB98466077	74	2
AB98466077	75	2
AB98466077	76	1
AB98466077	77	2
AB98466077	78	2
AB98466077	79	3
AB98466077	80	1
AB98466077	81	2
AB98466077	82	2
AB98466077	83	2
AB98466077	84	2
AB98466077	85	1
AB98466077	86	2
AB98466077	87	2
AB98466077	88	1
AB98466077	89	2
AB98466077	90	2
AB98466077	91	2
AB98466077	92	2
AB98466077	93	2
AB98466077	94	2
AB98466077	95	2
AB98466077	96	1
AB98466077	97	2
AB98466077	98	2
AB98466077	99	2
AB98466077	100	2
AB98466077	101	1
AB98466077	102	4
AB98466077	103	4
AB98466077	104	2
AB98466077	105	3
AB98466077	106	2
AB98466077	107	1
AB98466077	108	2
AB98466077	109	1
AB98466077	110	4
AB98466077	111	2
AB98466077	112	2
AB98466077	113	2
AB98466077	114	1
AB98466077	115	4
AB98466077	116	2
AB98466077	117	1
AB98466077	118	2
AB98466077	119	4
AB98466077	120	4
AB98466077	121	4
AB98466077	122	2
AB98466077	123	2
AB98466077	124	4
AB98466077	125	3
AB98466077	126	4
AB98466077	127	4
