Source Name	Cell ID	archetype 1	archetype 2	archetype 3	archetype 4
AB98466077	1	0.251685828215638	0.5892780167447531	0.11572773952657384	0.04330841551303526
AB98466077	2	0.9020396332758606	0.02252413369644378	0.0673885378346568	0.008047695193038542
AB98466077	3	0.5427202246609903	0.1599473061496088	0.23467475443617095	0.06265771475322952
AB98466077	4	0.03828412452158746	0.7035617636126316	0.13079016984404965	0.12736394202173162
AB98466077	5	0.5592159177054886	0.25379945518252073	0.127628210928005	0.0593564161839859
AB98466077	6	0.525676243212471	0.24064149273741475	0.2131795266536266	0.02050273739648789
AB98466077	7	0.9050403438631578	0.025762974576609726	0.06562904469603517	0.0035676368641973473
AB98466077	8	0.7125783181966943	0.07924097249881536	0.1871996164999291	0.020981092804561192
AB98466077	9	0.8597532202749574	0.045371712992758606	0.08474930285357599	0.010125763878708284
AB98466077	10	0.09933523938871831	0.24154467505488234	0.18611624578480174	0.4730038397715977
AB98466077	11	0.05099500551034741	0.7273856770554533	0.17751227439414996	0.04410704304004922
AB98466077	12	0.441578532190969	0.2820858964231261	0.23785422379411672	0.03848134759178812
AB98466077	13	0.7380069762923769	0.10681272959963398	0.11656040311878368	0.03861989098920544
AB98466077	14	0.8479650429916518	0.078317420778959	0.06633348695903973	0.00738404927034957
AB98466077	15	0.8863830389079451	0.044104872323719534	0.057197691622083754	0.012314397146251323
AB98466077	16	0.64594245889343	0.17029295190637733	0.16928707299645063	0.014477516203742278
AB98466077	17	0.7351394139388207	0.1168409376989086	0.1410182813399154	0.007001367022355154
AB98466077	18	0.659889619115231	0.1620126330855788	0.1543820990518983	0.023715648747292168
AB98466077	19	0.571364449082127	0.23999824900191616	0.16246084998724267	0.0261764519287138
AB98466077	20	0.6360207283273882	0.18932542091844992	0.16376807396795767	0.01088577678620421
AB98466077	21	0.9301635649767864	0.017795511426511784	0.0496863938466338	0.0023545297500678353
AB98466077	22	0.140943675092233	0.3128278127568113	0.1634750628635319	0.3827534492874237
AB98466077	23	0.6404447567774324	0.16389805145568564	0.1913020228350096	0.004355168931872308
AB98466077	24	0.595062830852552	0.1477303310059198	0.24077648191573625	0.016430356225791986
AB98466077	25	0.1899027906133543	0.4659856620512198	0.23709653089174726	0.10701501644367876
AB98466077	26	0.09311310617872649	0.4679155394385319	0.410567545070932	0.028403809311809716
AB98466077	27	0.7081246623327264	0.15932620266525177	0.12781908936822364	0.004730045633798096
AB98466077	28	0.13119855914009754	0.31860901700784094	0.5342035283764237	0.015988895475637675
AB98466077	29	0.36105993045434004	0.442093758223379	0.16917860752214695	0.027667703800134225
AB98466077	30	0.5914406635785763	0.13896546261799997	0.22172484670986686	0.04786902709355647
AB98466077	31	0.047101422825607475	0.6462134704393749	0.20878461728733674	0.0979004894476811
AB98466077	32	0.7965232868873648	0.1132049740592953	0.07722791834263641	0.013043820710703279
AB98466077	33	0.9739236663642562	0.003759001822880908	0.021520587465243914	0.0007967443476189693
AB98466077	34	0.8361917339915578	0.1060001043225064	0.04520824655974192	0.012599915126193566
AB98466077	35	0.7540594302394562	0.062173023860160895	0.1443004706161939	0.03946707528418916
AB98466077	36	0.7540511815964364	0.1114541819099686	0.11318503208722266	0.02130960440637227
AB98466077	37	0.8620548081615874	0.05780870373978226	0.07111493349712356	0.009021554601506896
AB98466077	38	0.07022217775048535	0.4274758862550308	0.2933299205304483	0.2089720154640353
AB98466077	39	0.7793780521291938	0.10721022628706237	0.10937289205810659	0.00403882952563697
AB98466077	40	0.5838613484539831	0.18144830091287242	0.15006467205047053	0.08462567858267421
AB98466077	41	0.5969566648003884	0.18358919442280291	0.19697080127588143	0.022483339500927353
AB98466077	42	0.20665082130519838	0.4584690556522685	0.2334424828973896	0.10143764014514374
AB98466077	43	0.5978089254451459	0.15060815486925502	0.2441894967157094	0.00739342296988948
AB98466077	44	0.06897051106393302	0.45145122919370745	0.136835831401252	0.34274242834110735
AB98466077	45	0.72822493873808	0.15529268374050922	0.09055252693952676	0.025929850581883965
AB98466077	46	0.0847508589303134	0.812628236823134	0.09404597046962755	0.008574933776924979
AB98466077	47	0.7436818315233931	0.08419089204958485	0.12815123284466412	0.04397604358235794
AB98466077	48	0.33402707420642047	0.18380353756527346	0.23065901663993527	0.25151037158837086
AB98466077	49	0.5947058572461091	0.23153401159566175	0.14104962990640377	0.03271050125182549
AB98466077	50	0.4326372130805268	0.3034874827918854	0.21970013842161618	0.0441751657059714
AB98466077	51	0.22658913866859426	0.47412729614148363	0.16396167161588826	0.1353218935740336
AB98466077	52	0.9041827161699476	0.01844785799741578	0.058627002708293276	0.018742423124343374
AB98466077	53	0.4765290857960186	0.3188822905719837	0.14280752320079249	0.06178110043120506
AB98466077	54	0.917100499428808	0.00618072931373784	0.07088362334874496	0.0058351479087093185
AB98466077	55	0.49943704481877016	0.2690818734569315	0.12631522533456305	0.10516585638973545
AB98466077	56	0.9170537301270442	0.03398570927456158	0.046609334771608155	0.0023512258267858487
AB98466077	57	0.4865706754563257	0.2845585806442404	0.14770966351961734	0.08116108037981652
AB98466077	58	0.024129910983223576	0.1530864171870996	0.18236567754420036	0.6404179942854765
AB98466077	59	0.5826632639625552	0.24327387119270133	0.1303248154442488	0.04373804940049463
AB98466077	60	0.5979849032054589	0.21446883778068657	0.15258789720104515	0.03495836181280886
AB98466077	61	0.9673183075229348	0.008004190685589045	0.023377274637317865	0.0013002271541580773
AB98466077	62	0.09109816474638627	0.5133092911085024	0.37328559879331225	0.02230694535179917
AB98466077	63	0.0506554600595009	0.797889146789648	0.12850833643124396	0.02294705671960723
AB98466077	64	0.42896393802329535	0.385226119991909	0.17260080401278285	0.013209137972012758
AB98466077	65	0.06677519924125533	0.47854754727709814	0.2048117542350628	0.2498654992465837
AB98466077	66	0.06192942909767596	0.400781984728652	0.3675696188883466	0.16971896728532535
AB98466077	67	0.05010158192405385	0.4057181201879579	0.1968647739475371	0.34731552394045123
AB98466077	68	0.341177710254579	0.17642792715568859	0.3543150440771988	0.12807931851253399
AB98466077	69	0.06185761406302915	0.5712020684354934	0.14877345378851103	0.21816686371296656
AB98466077	70	0.05791552890655476	0.754095997930436	0.17305707234808065	0.014931400814928544
AB98466077	71	0.032833806046034225	0.15780248946047953	0.12779821178158585	0.6815654927119001
AB98466077	72	0.045448717316388575	0.6954188978634522	0.2007703415252333	0.058362043294925794
AB98466077	73	0.055531941321400886	0.8206744622574174	0.10660913076539755	0.017184465655784197
AB98466077	74	0.09542129345109124	0.5737009156620795	0.2510447384032351	0.07983305248359399
AB98466077	75	0.03264097350105434	0.6457459286920596	0.24887487715636264	0.07273822065052356
AB98466077	76	0.3999434978206072	0.3015079874722649	0.2571019397646691	0.0414465749424588
AB98466077	77	0.04759946146418394	0.45058536950929906	0.30657140340299216	0.19524376562352505
AB98466077	78	0.032180475472561795	0.7716466250379246	0.16484675340418248	0.03132614608533084
AB98466077	79	0.16995593122412347	0.23253772444686582	0.2571009688301863	0.3404053754988246
AB98466077	80	0.9491161558891612	0.00802109730988743	0.037606756785776504	0.005255990015174997
AB98466077	81	0.09121838300448216	0.5663816720764719	0.2833294843903934	0.05907046052865253
AB98466077	82	0.006240403445739895	0.8108895435716966	0.08722248722707054	0.09564756575549299
AB98466077	83	0.14002101341383955	0.5219256033399496	0.254988689835033	0.08306469341117775
AB98466077	84	0.40787675650350735	0.4292199628412561	0.11547388683342856	0.047429393821807816
AB98466077	85	0.8296325526931012	0.005383604047647963	0.13105414111310357	0.033929702146146996
AB98466077	86	0.05140329603069542	0.7609333079677666	0.12522327537360148	0.06244012062793668
AB98466077	87	0.13277137191496965	0.7265153045106962	0.11262169414097391	0.028091629433360656
AB98466077	88	0.3693629102600837	0.3066359630029153	0.23318667938759174	0.09081444734940955
AB98466077	89	0.02722979153914936	0.6222694181124244	0.29816030426135476	0.052340486087071356
AB98466077	90	0.007959852839010366	0.6783635797344825	0.20488060174024725	0.10879596568625977
AB98466077	91	0.1112401464500405	0.5925429991589597	0.21052188440880396	0.08569496998219633
AB98466077	92	0.061981249459267314	0.5389275030094137	0.2036170430478613	0.1954742044834577
AB98466077	93	0.04823292952645237	0.5130643375772211	0.2665033554197036	0.17219937747662314
AB98466077	94	0.04521552788271322	0.537227408185509	0.17977959487553744	0.23777746905624028
AB98466077	95	0.17080682368765207	0.688567639265868	0.11941843621868652	0.021207100827793722
AB98466077	96	0.9473987043446587	0.0027653933046679485	0.045730297724287244	0.004105604626386299
AB98466077	97	0.1999456908032317	0.38496150734397716	0.28308699444845664	0.13200580740433449
AB98466077	98	0.09853947181730847	0.347050947934815	0.2481203336092541	0.3062892466386226
AB98466077	99	0.015736080231433552	0.6943267108352947	0.2263549931318883	0.06358221580138329
AB98466077	100	0.027378525885195005	0.7422856794273368	0.13165076962894084	0.09868502505852735
AB98466077	101	0.935860124630061	0.005648117439709635	0.04351142406253659	0.01498033386769274
AB98466077	102	0.12411992056697731	0.27556020685825733	0.25287016479799174	0.34744970777677336
AB98466077	103	0.1471472459465012	0.14986318738097304	0.16002967765623508	0.5429598890162906
AB98466077	104	0.15650247999041475	0.569992681829711	0.21503387187509884	0.05847096630477521
AB98466077	105	0.16036503826217527	0.10224582613814324	0.5367130936713403	0.2006760419283413
AB98466077	106	0.034675666701994644	0.6753292355668344	0.21980187403530288	0.07019322369586856
AB98466077	107	0.8165234877044173	0.11944494067634473	0.057628789989589944	0.006402781629647629
AB98466077	108	0.004348169650077154	0.7632200739484685	0.1405915117326268	0.09184024466882768
AB98466077	109	0.9233517480678722	0.003218636063730475	0.06827635875943311	0.005153257108964227
AB98466077	110	0.1366200898556219	0.0597222287202917	0.17881919893990705	0.6248384824841794
AB98466077	111	0.01303885731856888	0.6397472778864596	0.1701907790996418	0.17702308569532982
AB98466077	112	0.010951827597959913	0.75117513386878	0.16826936416070873	0.06960367437255158
AB98466077	113	0.07308488261396044	0.4011217362755321	0.24720000500437297	0.2785933761061346
AB98466077	114	0.889308139727601	0.008747836700079023	0.07941603648281226	0.022527987089507845
AB98466077	115	0.033343427705213015	0.20864865510137162	0.18043253416151095	0.5775753830319043
AB98466077	116	0.025658623104799647	0.7371978023994589	0.21526414129035118	0.02187943320539008
AB98466077	117	0.6191104269823869	0.025230331988760443	0.21222467352207364	0.14343456750677872
AB98466077	118	0.09721957148623699	0.6406378967550225	0.19300033238104491	0.06914219937769572
AB98466077	119	0.09231727920536881	0.1590485991719185	0.17282408564997703	0.5758100359727356
AB98466077	120	0.019808368218916753	0.0458999921710436	0.3447942576599324	0.5894973819501071
AB98466077	121	0.08122864059287625	0.16791348619609076	0.20538509237179337	0.5454727808392398
AB98466077	122	0.20407799514179328	0.36681931941362234	0.13409601887791628	0.29500666656666813
AB98466077	123	0.010727815411163065	0.5656984797450411	0.21590111404525647	0.20767259079853934
AB98466077	124	0.09615370425468993	0.29965071731407567	0.2145230694475747	0.3896725089836595
AB98466077	125	0.1690322484457407	0.06423267548928993	0.4467041785131616	0.32003089755180786
AB98466077	126	0.3118347198302713	0.04385982672274461	0.2973943462243317	0.34691110722265256
