Source Name	Cell ID	PC 1	PC 2	PC 3	PC 4	PC 5	PC 6	PC 7	PC 8	PC 9	PC 10	PC 11	PC 12	PC 13	PC 14	PC 15	PC 16	PC 17	PC 18	PC 19	PC 20	PC 21	PC 22	PC 23	PC 24	PC 25	PC 26	PC 27	PC 28	PC 29	PC 30	PC 31	PC 32	PC 33	PC 34	PC 35	PC 36	PC 37	PC 38	PC 39	PC 40	PC 41	PC 42	PC 43	PC 44	PC 45	PC 46	PC 47	PC 48	PC 49	PC 50	PC 51	PC 52	PC 53	PC 54	PC 55	PC 56	PC 57	PC 58	PC 59	PC 60
4404F99D93	1	-2.8893436052484653	1.1472691818683693	0.6703054976955486	2.643828299353828	-0.048759517756303786	1.4002796291599908	-1.225000291960441	-1.9340203456419347	-1.1256274674099045	0.5551897962898897	0.056120728445026406	0.6120295397279399	-0.6304139897452614	-1.2136743506168446	1.2914124980859847	-0.1860494822406379	-0.339923618719912	0.1093480576364145	0.3520149533240595	0.660290781115331	-0.3969044176251657	0.1652662751691275	-0.08856788208999981	0.49481742497091347	-0.07379031212788197	0.33745684148331995	-0.44276610975088826	0.28865907728057727	0.2650848142623094	-0.07009403701547544	0.31297827906147263	0.3204350142200957	-0.026999160467438776	0.266780952009877	-0.08723910925177142	-0.028768469152014066	-0.26999616724919573	0.23559790708838038	-0.02184724345937769	0.31815801380485	-0.8299336514925856	0.025982767643990157	0.18685681406007187	0.2173581592691577	0.07373199041887339	-0.45338730478581357	0.33788248223236234	-0.29434643745751454	0.15479996281821098	0.1573474874314928	0.14951899469714844	-0.1781758327003814	-0.2680096417036758	-0.1742648203623397	0.008053346634141537	0.11462405962307007	0.08313057026440805	-0.14713699582822876	0.057960287206243716	0.045787203402490824
4404F99D93	2	-2.696393737128007	-2.511925301138412	0.03567476258846275	0.6835901261981199	2.0258025596377975	0.1626843185493982	-0.8238840840873637	-1.109317390410868	1.5078239631675092	-0.0428922319035188	-0.19520705679223457	0.21672289705592812	0.03011367097935047	-1.5963134589377996	0.6219431813808157	0.1705973213099624	-0.16572634889893134	0.1536807940976243	-0.8000984524274554	0.6308404374728168	0.14067993748496008	0.053932957506062126	-0.04457249465517604	-0.2670417668745655	0.26828832468079167	-0.09058801127678417	-0.20714066446385618	-0.5431230653317259	-0.2662940439114628	0.07544129985911589	-0.7201445945970247	-0.12276696091365304	-0.11956021755673382	0.0005289026966331101	0.541294652572255	0.03370516238440285	0.32153465054030095	-0.11461882136344147	0.18448150640704117	0.08243789185049086	0.13042965977220605	0.049164973754405795	-0.42593905687457895	0.15113643678775	0.0571491559922234	0.06415613472211086	-0.010320354676114826	-0.09831918217551375	-0.15924601912802178	-0.0625967946039229	-0.054389066420559164	0.29357416889872295	0.06035668372757196	-0.16301467369380004	-0.03801311558620376	-0.3536303826508533	-0.37462149470507705	0.20618954520285046	-0.16679997011077194	-0.06709512690198949
4404F99D93	3	0.7577293443048864	-2.411015022061867	1.6628834620929476	-4.260712740181885	0.08555815622761548	2.047905322259983	1.6403083536283987	-1.1843456806155768	2.3869919214655426	-0.13171500800112812	-0.09807763163872212	-0.00831240510208586	-0.2602858993283441	0.23980994860603708	0.12873245298252814	0.7629747808687051	-0.3388958173435664	-0.14429773435682045	0.2927266679640617	-0.1626804491990949	0.9118598126932662	-0.5112430684112309	-0.5739591156781559	0.6712707750255983	0.1215721699407548	-0.10716612099909377	0.6539365590258693	-0.3724155343891441	-0.9321886527208608	0.11143334001787027	0.2062872016656958	-0.6432012830493634	-0.7759403346462017	-0.11590335359209346	-0.29270479499612206	0.10473403255272995	-0.19677548407588644	0.538875822138756	-0.02252459507951973	-0.8366010693708388	0.48862909962644574	0.19225855699661007	0.1449519998751939	0.12844264744337008	0.1402590830168699	-0.07794368310209658	-0.14813231286395262	-0.019531268799014383	-0.045289323348510734	0.005147466614357487	0.3136978189401681	-0.2938217650278782	-0.1382046721515671	0.40502423109708363	-0.2863243546474332	0.13484258983250288	0.1904922166219163	0.0320069941166947	0.29959723282576944	-0.2782991658710441
4404F99D93	4	-1.7478770873417055	3.9343266190833863	-0.10345433044972668	1.2372727869477043	-0.44772355021448884	-1.4869860112526032	-0.8094437217010055	-0.2574110796810658	-0.5733064480849582	0.8008246417206225	-1.4471968377001858	-0.6685516701106494	-0.9944007283591938	0.07091243881985548	0.6677866978297156	1.4080321842543346	-0.5217732343462931	-0.649368067184532	-0.7919501675820605	-0.4758076206998665	-0.7155127369979659	-0.12547870647289286	0.0847265769747641	0.23099182939014695	-0.18281739911789277	-0.29061030764907053	0.08988213684232599	-0.11068758859800569	-0.010521554050331835	-0.007263365308086978	-0.26498086899079515	0.17530969117571435	0.452078363317203	0.4774775740944591	0.5912812060448512	0.36557093075396935	0.51865076184465	0.05709320893068886	0.08451485670659072	-0.013822646543419368	0.027979111996365016	0.15709144331139713	-0.37435639361772177	0.20875065342098467	0.13588538803088518	0.1007206377121676	-0.05640897579397271	0.20356259411677924	0.3488208652432931	0.15470862571580854	-0.1132206155473611	-0.2039543611040322	-0.10908885497994426	-0.05454455879469038	0.15580440853738353	-0.019649827915882545	0.35567423122183645	0.024316572343656664	-0.30776761430444793	0.17437675232605968
4404F99D93	5	-2.065355945418468	-1.5400797429843547	-0.5380723207663655	1.941325258099093	3.1168986655848703	1.795487942960634	0.6574125070110787	-0.006337933021243793	0.47792434964500385	0.7134964765163991	-0.8242798107676107	-1.188242045292367	1.3792249815835467	-1.8616733882791845	0.18326842495181536	-0.628172959172071	-0.3876284764571653	0.2870803982577145	-0.04247155042705677	0.06320169260073777	0.5210113391775788	-0.524879176880229	0.03282618114950211	-0.18285943390480158	-0.36810493153154017	0.6443923001211935	-0.7263246438618648	-0.6104580087839493	0.5194083564043964	-0.33853490558902954	-0.42883774974561106	-0.8428618194643834	0.31415190509554813	0.02218509849310106	-0.35970319678934876	-0.11634999980115249	-0.3967874873887889	0.3080675823253939	-0.26126342362539845	-0.32712933180202	0.2098898793808232	-0.025908391957914476	0.1724842913210707	-0.23082722624449378	-0.14568200534357095	0.15186161959522596	-0.052569114015220325	0.12754050231221917	-0.050824582723689324	-0.14313628030685435	0.4112698352174635	0.6482846782907769	-0.28195172515374034	0.11362245468101871	0.05223200164473261	-0.2806420976981002	0.13859248653401152	0.1117011149215646	-0.22638782363315843	-0.1940410685937317
4404F99D93	6	0.8483311013989582	-0.7570003423221822	1.3467472078163012	-0.8236804326951118	-0.4908396999692547	-0.10753430522557304	-2.0842670060860193	-2.311823266262152	1.1095168348121982	0.391294676235276	1.084757093113617	-0.12383703786155968	-0.6662592330818004	-0.3797253726322854	0.12554131979999872	-1.2104378729715448	0.6516213103780363	-0.7127325772805245	-0.5686813863992314	-0.5318493508355653	-0.04701813211419374	0.6408384428207992	0.42123343303260863	0.21709571477017162	0.04992442016669557	0.1419980488844651	-0.17127169314290933	0.3827040217420631	0.23996356443168734	-0.2423092464434375	0.13860620291202572	-0.4350068894271577	0.30051943979146123	0.4803345909171955	-0.10351377347941182	0.09668306358524048	-0.11113909388026892	-0.06373027804086608	0.02722479250346499	0.5556686227689591	-0.24929678208555534	-0.37541166536468934	-0.14386133566671058	-0.44147475133583686	-0.3430994640047613	0.0753096301514461	-0.04144819303825936	0.2954189304567001	0.046474502812802305	-0.18231313947997838	-0.05144571588093764	0.2048177138870644	0.04033436785207445	0.021929422014918917	-0.45459251532217393	-0.07962429656651557	-0.3521029538286697	-0.017779270964534927	0.05359543652581681	0.0948275797627932
4404F99D93	7	-0.6750676991980864	-2.3712455872105918	-0.3535073269486191	2.7010006048495123	-2.7718372345854516	-0.9248950115344146	-0.2889865122841628	-2.61345001943719	2.283196485240132	-1.4196804498845221	0.6009794892502948	0.3075736376496908	1.7346958572688418	-1.4402130962494746	-0.4400099616237763	-0.32567326014081893	-0.9515109091823521	0.16545683483147744	-0.32912761421476333	0.14022070188887895	0.8752006773516325	-0.015877024991820223	-0.06874813307014298	0.921339710844551	0.04572348546419318	-0.22539267062301224	0.09995189499647464	0.6156843570687645	-0.07794095321809727	-0.39313069425820785	0.2976486389743072	-0.08588206480676416	0.36397211297863274	0.5699020579000942	-0.28498343964800854	-0.14266695022044953	0.015122240994909069	0.36069441961979637	0.2951305112010598	0.26837360243138225	0.13311797411311677	0.01062030444432684	0.36256479122148483	0.14217136862572152	0.07624052552696221	-0.37253971831423377	0.28777781851231915	-0.04339993485129502	-0.013637644557157899	0.34710694765438793	-0.05702929771448234	-0.2230453283451807	0.225978175524399	-0.08972132103941048	-0.099815566034546	-0.0016772174772504513	-0.19259942685212725	0.10649938140281484	0.0764991595058368	-0.057171736229179176
4404F99D93	8	-4.270773207211158	-0.36757615209786443	-1.376891615604061	3.8503530451772625	-1.4847984268395165	0.22850009542904212	-1.3596346668575594	-0.4750762120467563	-0.1071592007317563	0.9214675514293673	2.123653405221387	-1.283709705017091	-0.7304334636547037	1.0392844941225092	0.08645457246158146	0.3257380472411213	1.1780692871419138	-0.690087578679856	0.8797670090555241	-0.5414581878732281	-0.2997497770080166	-0.29586291988375635	0.31070205097541576	-0.4665691128683937	-0.16190469818107817	0.3018876939019253	0.23737158339556239	0.8284305226125199	0.5246735551440337	-0.22769952705741428	-0.2829238703576282	0.6017962561153322	-0.16523389868003321	0.18130098695761562	0.2496314346991735	-0.10190453023685007	0.24749207596942818	-0.5492143063383568	-0.202156200765868	-0.02448472950668883	-0.10138674747467889	0.6461087163475829	-0.212391970758891	0.2315291954072693	-0.2649514714079669	0.3281505887382052	0.0003294211017543897	0.0861513264415821	0.0030447064676388563	-0.13101027890242262	0.16145586574096982	0.056345194714842776	-0.025617647629621106	-0.02933491549997869	-0.2298939656521203	0.1248768435329033	-0.10479581109102366	-0.19408930826986295	-0.2254290504178692	-0.04373897932123434
4404F99D93	9	2.164602329622306	-5.025586100179467	-0.1290971486575972	-1.1251239779523634	-1.7156477821600755	-0.24720753298518036	1.5722031347262726	-1.1105520668316806	1.4155372602837988	0.8591468211892355	0.7327117629017378	2.212292116910348	0.2391544188851817	-0.4761061869546036	0.46663542609661374	-0.30709780343376114	-0.022409802421429953	-0.018915274469931374	2.148067923007264	0.24781007825684614	0.8738320746862871	-0.2704072442510093	0.5365298018823094	0.3283170823797188	-0.2251242031139612	0.8145517223209793	-0.7208504545398734	0.028319436524727678	-0.23795295937053174	0.17324653315551075	0.2738792390662432	-0.15135555422074606	-0.29585606912359247	-0.7069094254890402	0.2772119631805076	-0.14912966355889284	0.06739341961861137	0.20485913012444185	-0.11675241131527811	-0.1554720655362635	0.04840212391230248	-0.03292175761124924	-0.12529889505979372	-0.46287897385140536	0.03182267562318458	-0.3078032720265179	-0.023765042854155503	-0.1039209828673264	-0.10725788428857048	0.010262814978906212	0.23469498977784561	0.18946252379562437	0.3078873133527638	0.07328908915222958	-0.20358412980613147	0.2383775642343074	0.22322781006142073	-0.03144837763033447	-0.018032197885985698	0.0930954888503509
4404F99D93	10	-0.771505021423996	-1.5316735885894268	1.8039346739978976	-2.225517993011656	-2.3434130396377797	1.823690032998847	-1.384582420742086	0.20838473589257683	0.34790776270435103	2.580962949318451	0.26631889149863897	-1.6416619680563969	-0.24329631217010858	-0.2812565691916327	0.6314991379860232	0.9388536950089333	-0.6936272541351594	0.01753111178278823	-0.7439067688122273	-0.049405809168781886	-0.6267080129509038	-0.01690741911252389	-0.18121118182232285	0.27961139876520413	-0.5210932870371014	0.14512441094937617	-0.1658285448392755	-0.22778213994621263	0.24173690200666895	-0.06486141962133171	-0.029564046514639786	-0.7596265004726317	0.1017452986049962	0.3565791042783424	0.17905121910239577	0.17213131280491237	0.29940770702624425	0.08652741259004262	-0.6405555224353231	-0.13299733788917809	-0.14689200099944613	0.30871031180897907	0.48301745120899264	-0.3335632594665206	0.02018361009804196	0.15051934093369637	0.0525947760570541	0.09226070334293086	0.3458184901979108	-0.046526678763523614	-0.15179750128626113	-0.31401308774626946	0.16546045574844725	-0.0868510993696122	0.026839255399153543	0.1170038475082145	0.23717315098083216	-0.23680060826331056	0.23762721490273947	0.2672655199244227
