Source Name	Cell ID	archetype 1	archetype 2	archetype 3	archetype 4
F6B5B972FB	1	0.9569875919321826	0.0096534300056872	0.03158109291020008	0.0017778851519300374
F6B5B972FB	2	0.9706065810179653	0.012971646984013227	0.015277666312678224	0.001144105685343243
F6B5B972FB	3	0.15496815514919857	0.766431136298839	0.07073458932632667	0.007866119225635971
F6B5B972FB	4	0.7316123400378317	0.19231168842051027	0.07410498428402117	0.0019709872576367934
F6B5B972FB	5	0.8845579745590765	0.011589359071342474	0.09965352850929751	0.004199137860283279
F6B5B972FB	6	0.9888502908986592	0.002188264371685567	0.007790345352142322	0.001171099377512758
F6B5B972FB	7	0.41463566481081443	0.0585830212289634	0.5189408701003595	0.00784044385986275
F6B5B972FB	8	0.9089016480581085	0.03683808756507194	0.05301366841994889	0.0012465959568706132
F6B5B972FB	9	0.31602146494400635	0.06791349475720111	0.508464221771004	0.1076008185277883
F6B5B972FB	10	0.7025255018340313	0.08004132603437417	0.21175686251734482	0.005676309614249726
F6B5B972FB	11	0.9556522196819462	0.03126941655922639	0.011718378962252113	0.0013599847965754472
F6B5B972FB	12	0.7565109657921637	0.07340380717412862	0.16094548824109248	0.009139738792615468
F6B5B972FB	13	0.884607083507168	0.015010703593543043	0.09977708064197026	0.0006051322573185266
F6B5B972FB	14	0.04519308109359258	0.3922781015391903	0.5188091584414014	0.04371965892581575
F6B5B972FB	15	0.2049470814684497	0.47827120462448697	0.06279271291423706	0.25398900099282606
F6B5B972FB	16	0.9584726209616128	0.015498730246168808	0.02423723687265867	0.0017914119195595881
F6B5B972FB	17	0.9819674502501136	0.003982866852058311	0.011532723741734259	0.0025169591560939854
F6B5B972FB	18	0.44995676578711513	0.17782815630574197	0.36566226193852297	0.006552815968619956
F6B5B972FB	19	0.9730506997940975	0.006361391486400235	0.019306294635093927	0.0012816140844080703
F6B5B972FB	20	0.011127817444540038	0.8428910616092745	0.1436759175436364	0.0023052034025487947
F6B5B972FB	21	0.6143523811217667	0.027337758755595968	0.3574030374792103	0.0009068226434269161
F6B5B972FB	22	0.7762566299380991	0.0614489702482118	0.1281411145048499	0.034153285308839085
F6B5B972FB	23	0.9395482311093616	0.017264578725257548	0.04037364226510389	0.0028135479002772694
F6B5B972FB	24	0.6574627953458193	0.020394543007624583	0.26387375393412904	0.05826890771242708
F6B5B972FB	25	0.9190531613837756	0.03603140761706565	0.0419137083825442	0.0030017226166146826
F6B5B972FB	26	0.8934118304872031	0.010474061599853032	0.09482578602412377	0.0012883218888201798
F6B5B972FB	27	0.22186579806805637	0.3247382204660967	0.33391731375412026	0.11947866771172655
F6B5B972FB	28	0.5748242329932658	0.0778344726979661	0.33157809533210886	0.01576319897665896
F6B5B972FB	29	0.1384249019214042	0.48063909491177836	0.348703499029986	0.0322325041368311
F6B5B972FB	30	0.19773709996736483	0.6709713866423754	0.12808533466733985	0.003206178722920195
F6B5B972FB	31	0.10065762742581687	0.7112090452849372	0.17162900998977518	0.01650431729947078
F6B5B972FB	32	0.020976211787312984	0.8506625703668492	0.12307422308093743	0.0052869947649002965
F6B5B972FB	33	0.08436768041097842	0.0492667603190596	0.15452179467125376	0.7118437645987088
F6B5B972FB	34	0.020485667567397427	0.3654218099375774	0.3241500212248543	0.28994250127017107
F6B5B972FB	35	0.10347096444096947	0.7405772932232727	0.11939725772399948	0.036554484611758496
F6B5B972FB	36	0.022499689154757665	0.28917305853219116	0.6863691082105355	0.0019581441025154933
F6B5B972FB	37	0.8939159279969738	0.03300797856051456	0.07132137358418722	0.001754719858324628
F6B5B972FB	38	0.5765876542605681	0.027800643194245	0.3435705489518719	0.05204115359331478
F6B5B972FB	39	0.1682418009156553	0.18969870056047192	0.41297433088385765	0.22908516764001485
F6B5B972FB	40	0.1364551470466161	0.41541129791437476	0.44320682884621765	0.004926726192791452
F6B5B972FB	41	0.8916333004239284	0.06905917645841621	0.03394703187202903	0.005360491245626374
F6B5B972FB	42	0.012920379982336366	0.6012072463690881	0.3830467590659045	0.0028256145826708393
F6B5B972FB	43	0.4702201601124995	0.23243237691816904	0.27660597359731576	0.020741489372015604
F6B5B972FB	44	0.16223257128070237	0.43986244243912653	0.3710805827169504	0.026824403563221032
F6B5B972FB	45	0.587674382952445	0.0955653578347569	0.31078371068900396	0.005976548523794211
F6B5B972FB	46	0.45442383567989864	0.1470880254740315	0.3745001623575935	0.02398797648847654
F6B5B972FB	47	0.4360743086912614	0.20589426046093418	0.3021557554954246	0.05587567535237995
F6B5B972FB	48	0.005892469421706406	0.08007740423735202	0.09091149534228926	0.823118630998652
F6B5B972FB	49	0.11204030284959261	0.5529501378444099	0.3216210173118623	0.013388541994134839
F6B5B972FB	50	0.2020045259810365	0.623526045112684	0.16384337043199804	0.010626058474281936
F6B5B972FB	51	0.20449972007497094	0.15800488240984562	0.6317851818881849	0.005710215626998591
F6B5B972FB	52	0.010036040783909184	0.0724203615730324	0.07595484950984607	0.8415887481332126
F6B5B972FB	53	0.276577206109143	0.6556359706296252	0.06069255953440079	0.007094263726831087
F6B5B972FB	54	0.04415371832195698	0.32717741161838815	0.03546661643951295	0.5932022536201419
F6B5B972FB	55	0.024819545280414808	0.8687641738102745	0.10294491331848464	0.0034713675908259246
F6B5B972FB	56	0.057188902114706015	0.3312895524195393	0.584918693430268	0.026602852035486468
F6B5B972FB	57	0.08795107006396526	0.14074136147160557	0.5338154845201822	0.23749208394424703
F6B5B972FB	58	0.41748464602804614	0.15974560418305128	0.2647014164275061	0.15806833336139686
F6B5B972FB	59	0.016234234351000083	0.5352829084139541	0.3438404542934647	0.1046424029415811
F6B5B972FB	60	0.19624539164962254	0.38512555511500973	0.3986404702289109	0.01998858300645689
F6B5B972FB	61	0.016179878191907787	0.6087077414284094	0.3679214548653789	0.007190925514303812
F6B5B972FB	62	0.19525462608406585	0.5907166161948434	0.16223178961148688	0.05179696810960366
F6B5B972FB	63	0.0017611199184781143	0.8116737716433311	0.18347698797632414	0.003088120461866656
F6B5B972FB	64	0.02113972814318752	0.6562971073652569	0.18561331449488633	0.13694984999666934
F6B5B972FB	65	0.06764101652377603	0.8453610786309392	0.07440702915624392	0.012590875689040545
F6B5B972FB	66	0.010673818018415207	0.18709066163785923	0.09123271028934979	0.7110028100543756
F6B5B972FB	67	0.007013925853666453	0.12919081279561068	0.3355244262067215	0.5282708351440016
F6B5B972FB	68	0.26355256211005545	0.5729310359950067	0.13955971176100457	0.023956690133933273
