Source Name	Cell ID	Predicted Archetype
F6B5B972FB	1	3
F6B5B972FB	2	1
F6B5B972FB	3	2
F6B5B972FB	4	1
F6B5B972FB	5	1
F6B5B972FB	6	1
F6B5B972FB	7	2
F6B5B972FB	8	1
F6B5B972FB	9	1
F6B5B972FB	10	2
F6B5B972FB	11	1
F6B5B972FB	12	1
F6B5B972FB	13	1
F6B5B972FB	14	4
F6B5B972FB	15	2
F6B5B972FB	16	1
F6B5B972FB	17	1
F6B5B972FB	18	1
F6B5B972FB	19	2
F6B5B972FB	20	2
F6B5B972FB	21	1
F6B5B972FB	22	2
F6B5B972FB	23	1
F6B5B972FB	24	1
F6B5B972FB	25	2
F6B5B972FB	26	1
F6B5B972FB	27	1
F6B5B972FB	28	2
F6B5B972FB	29	2
F6B5B972FB	30	1
F6B5B972FB	31	2
F6B5B972FB	32	2
F6B5B972FB	33	1
F6B5B972FB	34	2
F6B5B972FB	35	2
F6B5B972FB	36	1
F6B5B972FB	37	1
F6B5B972FB	38	1
F6B5B972FB	39	1
F6B5B972FB	40	1
F6B5B972FB	41	1
F6B5B972FB	42	2
F6B5B972FB	43	4
F6B5B972FB	44	1
F6B5B972FB	45	1
F6B5B972FB	46	1
F6B5B972FB	47	2
F6B5B972FB	48	4
F6B5B972FB	49	2
F6B5B972FB	50	2
F6B5B972FB	51	1
F6B5B972FB	52	1
F6B5B972FB	53	2
F6B5B972FB	54	2
F6B5B972FB	55	2
F6B5B972FB	56	2
F6B5B972FB	57	4
F6B5B972FB	58	4
F6B5B972FB	59	1
F6B5B972FB	60	4
F6B5B972FB	61	2
F6B5B972FB	62	1
F6B5B972FB	63	2
F6B5B972FB	64	2
F6B5B972FB	65	2
F6B5B972FB	66	4
F6B5B972FB	67	4
F6B5B972FB	68	1
F6B5B972FB	69	4
F6B5B972FB	70	1
F6B5B972FB	71	2
F6B5B972FB	72	2
F6B5B972FB	73	2
F6B5B972FB	74	2
F6B5B972FB	75	1
F6B5B972FB	76	1
